name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Marcus Forss,Brentford,Arsenal,2021-08-13,True,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,11516,1.0,0.0,4.0,0.0,Brentford,False,Crystal Palace,,
Marcus Forss,Brentford,Crystal Palace,,False,0,,,,,0,,,0.0,0,14948,0.5,0.0,2.0,0.0,Brentford,False,Aston Villa,,
Marcus Forss,Brentford,Aston Villa,,False,0,,,,,0,,,0.0,0,12394,0.33,0.0,1.33,0.0,Brentford,True,Brighton,,
Marcus Forss,Brentford,Brighton,,True,0,,,,,0,,,0.0,0,10544,0.25,0.0,1.0,0.0,Brentford,False,Wolverhampton,,
Marcus Forss,Brentford,Wolverhampton,,False,0,,,,,0,,,0.0,0,9604,0.2,0.0,0.8,0.0,Brentford,True,Liverpool,,
Marcus Forss,Brentford,Liverpool,,True,0,,,,,0,,,0.0,0,9111,0.0,0.0,0.67,0.0,Brentford,False,West Ham,,
Marcus Forss,Brentford,West Ham,,False,0,,,,,0,,,0.0,0,8633,0.0,0.0,0.57,1.0,Brentford,True,Chelsea,,
Marcus Forss,Brentford,Chelsea,2021-10-16,True,23,0.0,0.11,0.0,0.0,1,2.0,0.0,2.7,0,8592,0.2,0.02,3.38,1.0,Brentford,True,Leeds United,,
Marcus Forss,Brentford,Leeds United,2021-10-24,True,33,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,8890,0.4,0.02,6.67,2.0,Brentford,False,Burnley,,
Marcus Forss,Brentford,Burnley,2021-10-30,False,90,0.0,0.08,0.0,0.0,2,1.0,0.0,2.4,0,9820,0.8,0.04,15.0,1.0,Brentford,True,Norwich,,
Marcus Forss,Brentford,Norwich,2021-11-06,True,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,10883,1.0,0.04,15.55,0.0,Brentford,False,Newcastle United,,
Marcus Forss,Brentford,Newcastle United,,False,0,,,,,0,,,0.0,0,10540,1.0,0.04,14.25,0.0,Brentford,True,Everton,,
Marcus Forss,Brentford,Everton,,True,0,,,,,0,,,0.0,0,9858,0.8,0.02,13.15,0.0,Brentford,False,Tottenham,,
Marcus Forss,Brentford,Tottenham,,False,0,,,,,0,,,0.0,0,9877,0.6,0.02,12.21,0.0,Brentford,False,Leicester City,,
Marcus Forss,Brentford,Leicester City,,False,0,,,,,0,,,0.0,0,9672,0.2,0.0,11.4,4.0,Brentford,True,Watford,,
Marcus Forss,Brentford,Watford,2021-12-10,True,21,0.0,0.06,1.0,0.42,4,1.0,1.0,2.9,0,11203,0.8,0.21,12.0,0.0,Brentford,False,Brighton,,
Marcus Forss,Brentford,Brighton,,False,0,,,,,0,,,0.0,0,13071,0.8,0.21,11.29,0.0,Brentford,True,Manchester City,,
Marcus Forss,Brentford,Manchester City,,True,0,,,,,0,,,0.0,0,11238,0.8,0.21,10.67,0.0,Brentford,True,Aston Villa,,
Marcus Forss,Brentford,Aston Villa,,True,0,,,,,0,,,0.0,0,11348,0.8,0.21,10.11,0.0,Brentford,False,Southampton,,
Marcus Forss,Brentford,Southampton,,False,0,,,,,0,,,0.0,0,11348,0.8,0.21,9.6,0.0,Brentford,False,Liverpool,,
Marcus Forss,Brentford,Liverpool,,False,0,,,,,0,,,0.0,0,10667,0.0,0.0,9.14,0.0,Brentford,True,Manchester United,,
Marcus Forss,Brentford,Manchester United,,True,0,,,,,0,,,0.0,0,10667,0.0,0.0,8.73,1.0,Brentford,True,Wolverhampton,,
Marcus Forss,Brentford,Wolverhampton,2022-01-22,True,11,0.0,0.05,0.0,0.0,1,1.0,0.0,0.2,0,10333,0.2,0.01,8.83,0.0,Brentford,False,Manchester City,,
Marcus Forss,Brentford,Manchester City,,False,0,,,,,0,,,0.0,0,9647,0.2,0.01,8.46,0.0,Brentford,True,Crystal Palace,,
Marcus Forss,Brentford,Crystal Palace,,True,0,,,,,0,,,0.0,0,9154,0.2,0.01,8.12,0.0,Brentford,False,Arsenal,,
Marcus Forss,Brentford,Arsenal,,False,0,,,,,0,,,0.0,0,8681,0.2,0.01,7.81,0.0,Brentford,True,Newcastle United,,
Marcus Forss,Brentford,Newcastle United,,True,0,,,,,0,,,0.0,0,8357,0.2,0.01,7.52,0.0,Brentford,False,Norwich,,
Marcus Forss,Brentford,Norwich,,False,0,,,,,0,,,0.0,0,8152,0.0,0.0,7.25,0.0,Brentford,True,Burnley,,
Marcus Forss,Brentford,Burnley,,True,0,,,,,0,,,0.0,0,7967,0.0,0.0,7.0,0.0,Brentford,False,Leeds United,,
Marcus Forss,Brentford,Leeds United,,False,0,,,,,0,,,0.0,0,7864,0.0,0.0,6.77,0.0,Brentford,False,Chelsea,,
Marcus Forss,Brentford,Chelsea,,False,0,,,,,0,,,0.0,0,7765,0.0,0.0,6.55,0.0,Brentford,True,West Ham,,
Marcus Forss,Brentford,West Ham,,True,0,,,,,0,,,0.0,0,7699,0.0,0.0,6.34,0.0,Brentford,False,Watford,,
Marcus Forss,Brentford,Watford,,False,0,,,,,0,,,0.0,0,7615,0.0,0.0,6.15,0.0,Brentford,True,Tottenham,,
Marcus Forss,Brentford,Tottenham,,True,0,,,,,0,,,0.0,0,7551,0.0,0.0,5.97,0.0,Brentford,False,Manchester United,,
Marcus Forss,Brentford,Manchester United,,False,0,,,,,0,,,0.0,0,7501,0.0,0.0,5.8,0.0,Brentford,True,Southampton,,
