name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Kelechi Iheanacho,Leicester,Wolverhampton,2021-08-14,True,18,0.0,0.08,0.0,0.0,1,1.0,0.0,1.3,0,8.58,1.0,0.08,18.0,1.0,Leicester,False,West Ham,,
Kelechi Iheanacho,Leicester,West Ham,2021-08-23,False,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,6.82,1.0,0.04,13.5,1.0,Leicester,False,Norwich,,
Kelechi Iheanacho,Leicester,Norwich,2021-08-28,False,23,0.0,0.08,0.0,0.0,1,1.0,0.0,0.8,0,4.33,1.0,0.06,16.67,1.0,Leicester,True,Manchester City,,
Kelechi Iheanacho,Leicester,Manchester City,2021-09-11,True,17,0.0,0.09,0.0,0.49,1,1.0,1.0,2.2,0,2.59,1.0,0.06,16.75,1.0,Leicester,False,Brighton,,
Kelechi Iheanacho,Leicester,Brighton,2021-09-19,False,15,0.0,0.0,0.0,0.05,1,0.0,1.0,1.5,0,2.17,1.0,0.05,16.4,4.0,Leicester,True,Burnley,,
Kelechi Iheanacho,Leicester,Burnley,2021-09-25,True,28,0.0,0.13,1.0,0.51,4,2.0,1.0,6.3,0,1.9,1.6,0.26,18.33,9.0,Leicester,False,Crystal Palace,,
Kelechi Iheanacho,Leicester,Crystal Palace,2021-10-03,False,70,1.0,0.3,0.0,0.17,9,1.0,2.0,7.2,3,1.77,3.2,0.32,25.71,5.0,Leicester,True,Manchester United,,
Kelechi Iheanacho,Leicester,Manchester United,2021-10-16,True,76,0.0,0.17,1.0,0.03,5,3.0,1.0,8.7,0,1.86,4.0,0.54,32.0,2.0,Leicester,False,Brentford,,
Kelechi Iheanacho,Leicester,Brentford,2021-10-24,False,90,0.0,0.03,0.0,0.06,2,1.0,2.0,3.3,0,2.32,4.2,0.53,38.44,1.0,Leicester,True,Arsenal,,
Kelechi Iheanacho,Leicester,Arsenal,2021-10-30,True,45,0.0,0.02,0.0,0.0,1,1.0,0.0,1.7,0,2.5,4.2,0.53,39.1,0.0,Leicester,False,Leicester City,,
