name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Armando Broja,Southampton,Everton,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Southampton,True,Manchester United,,
Armando Broja,Southampton,Manchester United,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,1.0,Southampton,False,Newcastle United,,
Armando Broja,Southampton,Newcastle United,2021-08-28,False,19,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0.33,0.0,6.33,1.0,Southampton,True,West Ham,,
Armando Broja,Southampton,West Ham,2021-09-11,True,16,0.0,0.2,0.0,0.0,1,2.0,0.0,3.6,0,0.5,0.05,8.75,1.0,Southampton,False,Manchester City,,
Armando Broja,Southampton,Manchester City,2021-09-18,False,22,0.0,0.06,0.0,0.0,1,1.0,0.0,1.1,0,0.6,0.05,11.4,1.0,Southampton,True,Wolverhampton,,
Armando Broja,Southampton,Wolverhampton,2021-09-26,True,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0.8,0.05,13.83,0.0,Southampton,False,Chelsea,,
Armando Broja,Southampton,Chelsea,,False,0,,,,,0,,,0.0,0,0.8,0.05,11.86,8.0,Southampton,True,Leicester City,,
Armando Broja,Southampton,Leicester City,2021-10-16,True,80,1.0,0.91,0.0,0.06,8,5.0,1.0,11.9,2,2.2,0.23,20.38,8.0,Southampton,True,Burnley,,
Armando Broja,Southampton,Burnley,2021-10-23,True,78,1.0,0.2,0.0,0.0,8,2.0,0.0,7.6,2,3.6,0.23,26.78,0.0,Southampton,False,Watford,,
Armando Broja,Southampton,Watford,,False,0,,,,,0,,,0.0,0,3.4,0.22,24.1,1.0,Southampton,True,Aston Villa,,
Armando Broja,Southampton,Aston Villa,2021-11-05,True,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,3.4,0.22,22.73,1.0,Southampton,False,Norwich,,
Armando Broja,Southampton,Norwich,2021-11-20,False,33,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,3.6,0.22,23.58,2.0,Southampton,False,Liverpool,,
Armando Broja,Southampton,Liverpool,2021-11-27,False,90,0.0,0.23,0.0,0.0,2,1.0,0.0,3.1,0,2.4,0.09,28.69,1.0,Southampton,True,Leeds United,,
Armando Broja,Southampton,Leeds United,2021-12-01,True,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,1.0,0.05,28.43,8.0,Southampton,True,Brighton,,
Armando Broja,Southampton,Brighton,2021-12-04,True,80,1.0,0.82,0.0,0.0,8,4.0,0.0,10.9,2,2.6,0.21,31.87,2.0,Southampton,False,Arsenal,,
Armando Broja,Southampton,Arsenal,2021-12-11,False,69,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0,2.8,0.21,34.19,12.0,Southampton,False,Crystal Palace,,
Armando Broja,Southampton,Crystal Palace,2021-12-15,False,69,1.0,0.07,0.0,0.07,12,2.0,1.0,8.2,3,5.0,0.22,36.24,4.0,Southampton,False,West Ham,,
Armando Broja,Southampton,West Ham,2021-12-26,False,80,0.0,0.07,0.0,0.0,4,1.0,0.0,1.1,0,5.4,0.19,38.67,1.0,Southampton,True,Tottenham,,
Armando Broja,Southampton,Tottenham,2021-12-28,True,19,0.0,0.02,0.0,0.0,1,1.0,0.0,2.1,0,5.4,0.2,37.63,8.0,Southampton,True,Brentford,,
Armando Broja,Southampton,Brentford,2022-01-11,True,77,1.0,0.42,0.0,0.0,8,1.0,0.0,5.6,2,5.4,0.12,39.6,2.0,Southampton,False,Wolverhampton,,
Armando Broja,Southampton,Wolverhampton,2022-01-15,False,77,0.0,0.04,0.0,0.0,2,1.0,0.0,2.7,0,5.4,0.12,41.38,2.0,Southampton,True,Manchester City,,
Armando Broja,Southampton,Manchester City,2022-01-22,True,90,0.0,0.68,0.0,0.0,2,2.0,0.0,2.5,0,3.4,0.25,43.59,6.0,Southampton,False,Tottenham,,
Armando Broja,Southampton,Tottenham,2022-02-09,False,89,1.0,0.53,0.0,0.02,6,4.0,1.0,11.0,0,3.8,0.34,45.57,2.0,Southampton,False,Manchester United,,
Armando Broja,Southampton,Manchester United,2022-02-12,False,90,0.0,0.07,0.0,0.0,2,2.0,0.0,3.6,0,4.0,0.35,47.42,2.0,Southampton,True,Everton,,
Armando Broja,Southampton,Everton,2022-02-19,True,82,0.0,0.34,0.0,0.0,2,4.0,0.0,6.8,0,2.8,0.33,48.8,2.0,Southampton,True,Norwich,,
Armando Broja,Southampton,Norwich,2022-02-25,True,80,0.0,0.33,0.0,0.45,2,3.0,2.0,6.0,0,2.8,0.39,50.0,2.0,Southampton,False,Aston Villa,,
Armando Broja,Southampton,Aston Villa,2022-03-05,False,90,0.0,0.0,0.0,0.04,2,0.0,1.0,3.2,0,2.8,0.25,51.48,2.0,Southampton,True,Newcastle United,,
Armando Broja,Southampton,Newcastle United,2022-03-10,True,72,0.0,0.31,0.0,0.0,2,1.0,0.0,2.6,0,2.0,0.21,52.21,1.0,Southampton,True,Watford,,
Armando Broja,Southampton,Watford,2022-03-13,True,48,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,1.8,0.2,52.07,2.0,Southampton,False,Leicester City,,
Armando Broja,Southampton,Leicester City,2022-04-02,False,89,0.0,0.15,0.0,0.08,2,1.0,2.0,3.8,0,1.8,0.16,53.3,0.0,Southampton,True,Chelsea,,
Armando Broja,Southampton,Chelsea,,True,0,,,,,0,,,0.0,0,1.4,0.09,51.58,1.0,Southampton,True,Arsenal,,
Armando Broja,Southampton,Arsenal,2022-04-16,True,73,0.0,0.03,0.0,0.74,1,1.0,2.0,4.9,0,1.2,0.1,52.25,2.0,Southampton,False,Burnley,,
Armando Broja,Southampton,Burnley,2022-04-21,False,90,0.0,0.07,0.0,0.0,2,1.0,0.0,3.1,0,1.2,0.05,53.39,1.0,Southampton,False,Brighton,,
Armando Broja,Southampton,Brighton,2022-04-24,False,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,1.2,0.05,52.15,1.0,Southampton,True,Crystal Palace,,
Armando Broja,Southampton,Crystal Palace,2022-04-30,True,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.0,0.02,51.37,2.0,Southampton,False,Brentford,,
Armando Broja,Southampton,Brentford,2022-05-07,False,90,0.0,0.35,0.0,0.0,2,5.0,0.0,5.2,0,1.4,0.09,52.44,2.0,Southampton,True,Liverpool,,
Armando Broja,Southampton,Liverpool,2022-05-17,True,81,0.0,0.0,0.0,0.0,2,0.0,0.0,1.5,0,1.6,0.08,53.22,0.0,Southampton,False,Leeds United,,
Armando Broja,Southampton,Leeds United,,False,0,,,,,0,,,0.0,0,1.2,0.07,51.82,,Fulham,False,Tottenham,,
