name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Anthony Martial,Man Utd,Leicester City,2021-08-14,True,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,130051,1.0,0.0,15.0,1.0,Man Utd,False,Southampton,,
Anthony Martial,Man Utd,Southampton,2021-08-22,False,58,0.0,0.65,0.0,0.0,1,1.0,0.0,4.1,0,105654,1.0,0.32,36.5,1.0,Man Utd,False,Wolverhampton,,
Anthony Martial,Man Utd,Wolverhampton,2021-08-29,False,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,77152,1.0,0.22,30.33,1.0,Man Utd,True,Newcastle United,,
Anthony Martial,Man Utd,Newcastle United,2021-09-11,True,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,60951,1.0,0.16,24.0,0.0,Man Utd,False,West Ham,,
Anthony Martial,Man Utd,West Ham,,False,0,,,,,0,,,0.0,0,57160,0.8,0.13,19.2,0.0,Man Utd,True,Aston Villa,,
Anthony Martial,Man Utd,Aston Villa,,True,0,,,,,0,,,0.0,0,53768,0.6,0.13,16.0,7.0,Man Utd,True,Everton,,
Anthony Martial,Man Utd,Everton,2021-10-02,True,56,1.0,0.42,0.0,0.0,7,3.0,0.0,8.0,2,52000,1.8,0.08,21.71,0.0,Man Utd,False,Leeds United,,
Anthony Martial,Man Utd,Leeds United,,False,0,,,,,0,,,0.0,0,52485,1.6,0.08,19.0,0.0,Man Utd,True,Liverpool,,
Anthony Martial,Man Utd,Liverpool,,True,0,,,,,0,,,0.0,0,50129,1.4,0.08,16.89,0.0,Man Utd,False,Tottenham,,
Anthony Martial,Man Utd,Tottenham,,False,0,,,,,0,,,0.0,0,48505,1.4,0.08,15.2,0.0,Man Utd,True,Manchester City,,
Anthony Martial,Man Utd,Manchester City,,True,0,,,,,0,,,0.0,0,49100,1.4,0.08,13.82,1.0,Man Utd,False,Watford,,
Anthony Martial,Man Utd,Watford,2021-11-20,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,50001,0.2,0.0,16.42,0.0,Man Utd,False,Chelsea,,
Anthony Martial,Man Utd,Chelsea,,False,0,,,,,0,,,0.0,0,50386,0.2,0.0,15.15,1.0,Man Utd,True,Arsenal,,
Anthony Martial,Man Utd,Arsenal,2021-12-02,True,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,50595,0.4,0.0,14.21,0.0,Man Utd,True,Crystal Palace,,
Anthony Martial,Man Utd,Crystal Palace,,True,0,,,,,0,,,0.0,0,51878,0.4,0.0,13.27,0.0,Man Utd,False,Norwich,,
Anthony Martial,Man Utd,Norwich,,False,0,,,,,0,,,0.0,0,50333,0.4,0.0,12.44,0.0,Man Utd,False,Newcastle United,,
Anthony Martial,Man Utd,Newcastle United,,False,0,,,,,0,,,0.0,0,50003,0.2,0.0,11.71,0.0,Man Utd,True,Burnley,,
Anthony Martial,Man Utd,Burnley,,True,0,,,,,0,,,0.0,0,49587,0.2,0.0,11.06,0.0,Man Utd,True,Wolverhampton,,
Anthony Martial,Man Utd,Wolverhampton,,True,0,,,,,0,,,0.0,0,49510,0.0,0.0,10.47,0.0,Man Utd,False,Aston Villa,,
Anthony Martial,Man Utd,Aston Villa,,False,0,,,,,0,,,0.0,0,50361,0.0,0.0,9.95,0.0,Man Utd,False,Brentford,,
Anthony Martial,Man Utd,Brentford,,False,0,,,,,0,,,0.0,0,50361,0.0,0.0,9.48,1.0,Man Utd,True,West Ham,,
Anthony Martial,Man Utd,West Ham,2022-01-22,True,8,0.0,0.1,0.0,0.0,1,1.0,0.0,0.6,0,50113,0.2,0.02,9.41,0.0,Man Utd,False,Burnley,,
Anthony Martial,Man Utd,Burnley,,False,0,,,,,0,,,0.0,0,49297,0.2,0.02,9.0,0.0,Man Utd,True,Southampton,,
Anthony Martial,Man Utd,Southampton,,True,0,,,,,0,,,0.0,0,48926,0.2,0.02,8.62,0.0,Man Utd,True,Brighton,,
Anthony Martial,Man Utd,Brighton,,True,0,,,,,0,,,0.0,0,48926,0.2,0.02,8.28,0.0,Man Utd,False,Leicester City,,
Anthony Martial,Man Utd,Leicester City,2022-02-20,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,48524,0.2,0.02,7.96,0.0,Man Utd,True,Watford,,
Anthony Martial,Man Utd,Watford,,True,0,,,,,0,,,0.0,0,48179,0.0,0.0,7.67,0.0,Man Utd,False,Manchester City,,
Anthony Martial,Man Utd,Manchester City,,False,0,,,,,0,,,0.0,0,47968,0.0,0.0,7.39,0.0,Man Utd,True,Tottenham,,
Anthony Martial,Man Utd,Tottenham,,True,0,,,,,0,,,0.0,0,47745,0.0,0.0,7.14,0.0,Man Utd,True,Leeds United,,
Anthony Martial,Man Utd,Leeds United,,True,0,,,,,0,,,0.0,0,47357,0.0,0.0,6.9,0.0,Man Utd,False,Everton,,
Anthony Martial,Man Utd,Everton,,False,0,,,,,0,,,0.0,0,47280,0.0,0.0,6.68,0.0,Man Utd,True,Norwich,,
Anthony Martial,Man Utd,Norwich,,True,0,,,,,0,,,0.0,0,47150,0.0,0.0,6.47,0.0,Man Utd,False,Liverpool,,
Anthony Martial,Man Utd,Liverpool,,False,0,,,,,0,,,0.0,0,47150,0.0,0.0,6.27,0.0,Man Utd,False,Arsenal,,
Anthony Martial,Man Utd,Arsenal,,False,0,,,,,0,,,0.0,0,47029,0.0,0.0,6.09,0.0,Man Utd,True,Chelsea,,
Anthony Martial,Man Utd,Chelsea,,True,0,,,,,0,,,0.0,0,47029,0.0,0.0,5.91,0.0,Man Utd,True,Brentford,,
Anthony Martial,Man Utd,Brentford,,True,0,,,,,0,,,0.0,0,46950,0.0,0.0,5.75,0.0,Man Utd,False,Brighton,,
Anthony Martial,Man Utd,Brighton,,False,0,,,,,0,,,0.0,0,46838,0.0,0.0,5.59,0.0,Man Utd,False,Crystal Palace,,
Anthony Martial,Man Utd,Crystal Palace,,False,0,,,,,0,,,0.0,0,46686,0.0,0.0,5.45,,Man Utd,True,Brighton,,
