name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Odsonne Edouard,Crystal Palace,Tottenham,2021-09-11,True,6,2.0,0.62,0.0,0.0,12,2.0,0.0,10.0,3,12.0,0.62,6.0,1.0,Crystal Palace,False,Liverpool,,
Odsonne Edouard,Crystal Palace,Liverpool,2021-09-18,False,25,0.0,0.1,0.0,0.03,1,2.0,1.0,4.8,0,6.5,0.36,15.5,2.0,Crystal Palace,True,Brighton,,
Odsonne Edouard,Crystal Palace,Brighton,2021-09-27,True,71,0.0,0.06,0.0,0.0,2,1.0,0.0,2.9,0,5.0,0.26,34.0,2.0,Crystal Palace,True,Leeds United,,
Odsonne Edouard,Crystal Palace,Leeds United,2021-10-03,True,84,0.0,0.31,0.0,0.1,2,2.0,2.0,4.4,0,4.25,0.27,46.5,7.0,Crystal Palace,False,Arsenal,,
Odsonne Edouard,Crystal Palace,Arsenal,2021-10-18,False,81,1.0,0.2,1.0,0.08,7,2.0,3.0,10.5,1,4.8,0.46,53.4,2.0,Crystal Palace,True,Newcastle United,,
Odsonne Edouard,Crystal Palace,Newcastle United,2021-10-23,True,90,0.0,0.07,0.0,0.0,2,1.0,0.0,4.4,0,2.8,0.35,59.5,2.0,Crystal Palace,False,Manchester City,,
Odsonne Edouard,Crystal Palace,Manchester City,2021-10-30,False,72,0.0,0.0,0.0,0.0,2,0.0,0.0,0.3,0,3.0,0.33,61.29,2.0,Crystal Palace,True,Wolverhampton,,
Odsonne Edouard,Crystal Palace,Wolverhampton,2021-11-06,True,79,0.0,0.62,0.0,0.81,2,4.0,1.0,8.2,0,3.0,0.44,63.5,1.0,Crystal Palace,False,Burnley,,
Odsonne Edouard,Crystal Palace,Burnley,2021-11-20,False,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.8,0.38,56.78,1.0,Crystal Palace,True,Aston Villa,,
Odsonne Edouard,Crystal Palace,Aston Villa,2021-11-27,True,18,0.0,0.06,0.0,0.0,1,1.0,0.0,2.1,0,1.6,0.15,52.9,2.0,Crystal Palace,False,Leicester City,,
Odsonne Edouard,Crystal Palace,Leicester City,2021-11-30,False,67,0.0,0.0,0.0,0.0,2,0.0,0.0,0.9,0,1.6,0.14,54.18,1.0,Crystal Palace,False,Manchester United,,
Odsonne Edouard,Crystal Palace,Manchester United,2021-12-05,False,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,1.4,0.14,51.58,2.0,Crystal Palace,True,Everton,,
Odsonne Edouard,Crystal Palace,Everton,2021-12-12,True,73,0.0,0.23,0.0,0.02,2,3.0,1.0,5.0,0,1.4,0.06,53.23,8.0,Crystal Palace,True,Southampton,,
Odsonne Edouard,Crystal Palace,Southampton,2021-12-15,True,90,0.0,0.97,1.0,0.1,8,4.0,1.0,10.2,0,2.8,0.45,55.86,2.0,Crystal Palace,False,Tottenham,,
Odsonne Edouard,Crystal Palace,Tottenham,2021-12-26,False,62,0.0,0.0,0.0,0.08,2,0.0,1.0,1.7,0,3.0,0.44,56.27,14.0,Crystal Palace,True,Norwich,,
Odsonne Edouard,Crystal Palace,Norwich,2021-12-28,True,90,1.0,1.16,2.0,0.25,14,6.0,3.0,17.8,3,5.4,1.07,58.38,6.0,Crystal Palace,True,West Ham,,
Odsonne Edouard,Crystal Palace,West Ham,2022-01-01,True,90,1.0,1.25,0.0,0.1,6,5.0,2.0,11.7,0,6.4,1.32,60.24,2.0,Crystal Palace,False,Brighton,,
Odsonne Edouard,Crystal Palace,Brighton,2022-01-14,False,65,0.0,0.0,0.0,0.0,2,0.0,0.0,0.6,0,6.4,1.28,60.5,8.0,Crystal Palace,True,Liverpool,,
Odsonne Edouard,Crystal Palace,Liverpool,2022-01-23,True,67,1.0,0.51,0.0,0.0,8,2.0,0.0,8.8,2,6.4,0.98,60.84,1.0,Crystal Palace,False,Norwich,,
Odsonne Edouard,Crystal Palace,Norwich,2022-02-09,False,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,6.2,0.98,58.3,2.0,Crystal Palace,False,Brentford,,
Odsonne Edouard,Crystal Palace,Brentford,2022-02-12,False,71,0.0,0.0,0.0,0.37,2,0.0,2.0,4.0,0,3.8,0.35,58.9,0.0,Crystal Palace,True,Chelsea,,
Odsonne Edouard,Crystal Palace,Chelsea,,True,0,,,,,0,,,0.0,0,2.6,0.1,56.23,1.0,Crystal Palace,False,Watford,,
Odsonne Edouard,Crystal Palace,Watford,2022-02-23,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,2.4,0.1,53.83,0.0,Crystal Palace,True,Burnley,,
Odsonne Edouard,Crystal Palace,Burnley,,True,0,,,,,0,,,0.0,0,0.8,0.0,51.58,0.0,Crystal Palace,False,Wolverhampton,,
Odsonne Edouard,Crystal Palace,Wolverhampton,,False,0,,,,,0,,,0.0,0,0.6,0.0,49.52,0.0,Crystal Palace,True,Manchester City,,
Odsonne Edouard,Crystal Palace,Manchester City,2022-03-14,True,25,0.0,0.11,0.0,0.04,0,1.0,1.0,3.2,0,0.2,0.02,48.58,1.0,Crystal Palace,True,Arsenal,,
Odsonne Edouard,Crystal Palace,Arsenal,2022-04-04,True,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0.4,0.02,47.3,0.0,Crystal Palace,False,Leeds United,,
Odsonne Edouard,Crystal Palace,Leeds United,,False,0,,,,,0,,,0.0,0,0.2,0.02,45.61,2.0,Crystal Palace,False,Newcastle United,,
Odsonne Edouard,Crystal Palace,Newcastle United,2022-04-20,False,90,0.0,0.19,0.0,0.08,2,3.0,1.0,6.5,0,0.6,0.06,47.14,0.0,Crystal Palace,True,Leicester City,,
Odsonne Edouard,Crystal Palace,Leicester City,,True,0,,,,,0,,,0.0,0,0.6,0.06,45.57,0.0,Crystal Palace,False,Southampton,,
Odsonne Edouard,Crystal Palace,Southampton,,False,0,,,,,0,,,0.0,0,0.6,0.04,44.1,2.0,Crystal Palace,True,Watford,,
Odsonne Edouard,Crystal Palace,Watford,2022-05-07,True,90,0.0,0.09,0.0,0.05,2,1.0,1.0,6.2,0,0.8,0.05,45.53,0.0,Crystal Palace,False,Aston Villa,,
Odsonne Edouard,Crystal Palace,Aston Villa,2022-05-15,False,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0,0.8,0.05,44.73,0.0,Crystal Palace,False,Everton,,
Odsonne Edouard,Crystal Palace,Everton,,False,0,,,,,0,,,0.0,0,0.4,0.02,43.41,1.0,Crystal Palace,True,Manchester United,,
Odsonne Edouard,Crystal Palace,Manchester United,2022-05-22,True,78,0.0,0.0,0.0,0.06,1,0.0,1.0,0.0,0,0.6,0.02,44.4,1.0,Crystal Palace,True,Arsenal,,
