name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Rodrigo Moreno,Leeds,Manchester United,,False,45,,,,,1,,,0.5,0,1.0,0.0,45.0,0.0,Leeds,True,Everton,,
Rodrigo Moreno,Leeds,Everton,,True,0,,,,,0,,,0.0,0,0.5,0.0,22.5,1.0,Leeds,False,Burnley,,
Rodrigo Moreno,Leeds,Burnley,,False,72,,,,,1,,,3.7,0,0.67,0.0,39.0,1.0,Leeds,True,Liverpool,,
Rodrigo Moreno,Leeds,Liverpool,,True,45,,,,,1,,,3.9,0,0.75,0.0,40.5,1.0,Leeds,False,Newcastle United,,
Rodrigo Moreno,Leeds,Newcastle United,,False,90,,,,,1,,,7.3,0,0.8,0.0,50.4,2.0,Leeds,True,West Ham,,
Rodrigo Moreno,Leeds,West Ham,,True,90,,,,,2,,,7.9,0,1.0,0.0,57.0,2.0,Leeds,True,Watford,,
Rodrigo Moreno,Leeds,Watford,,True,90,,,,,2,,,7.7,0,1.4,0.0,61.71,2.0,Leeds,False,Southampton,,
Rodrigo Moreno,Leeds,Southampton,,False,63,,,,,2,,,0.2,0,1.6,0.0,61.88,8.0,Leeds,True,Wolverhampton,,
Rodrigo Moreno,Leeds,Wolverhampton,,True,90,,,,,8,,,16.3,3,3.0,0.0,65.0,6.0,Leeds,False,Norwich,,
Rodrigo Moreno,Leeds,Norwich,,False,87,,,,,6,,,7.8,1,4.0,0.0,67.2,2.0,Leeds,True,Leeds United,,
Rodrigo Moreno,Leeds,Leeds United,,True,90,,,,,2,,,8.4,0,4.0,0.0,69.27,0.0,Leeds,False,Tottenham,,
Rodrigo Moreno,Leeds,Tottenham,,False,0,,,,,0,,,0.0,0,3.6,0.0,63.5,2.0,Leeds,False,Brighton,,
Rodrigo Moreno,Leeds,Brighton,,False,90,,,,,2,,,3.3,0,3.6,0.0,65.54,1.0,Leeds,True,Crystal Palace,,
Rodrigo Moreno,Leeds,Crystal Palace,2021-11-30,True,45,0.0,0.07,0.0,0.04,1,1.0,1.0,5.5,0,2.2,0.01,64.07,0.0,Leeds,True,Brentford,,
Rodrigo Moreno,Leeds,Brentford,2021-12-05,True,0,0.0,0.01,0.0,0.02,0,1.0,1.0,0.0,0,1.0,0.02,59.8,0.0,Leeds,False,Chelsea,,
Rodrigo Moreno,Leeds,Chelsea,2021-12-11,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.6,0.02,56.06,0.0,Leeds,False,Manchester City,,
Rodrigo Moreno,Leeds,Manchester City,,False,0,,,,,0,,,0.0,0,0.6,0.02,52.76,0.0,Leeds,True,Arsenal,,
Rodrigo Moreno,Leeds,Arsenal,2021-12-18,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.2,0.02,49.83,0.0,Leeds,True,Burnley,,
Rodrigo Moreno,Leeds,Burnley,,True,0,,,,,0,,,0.0,0,0.0,0.0,47.21,1.0,Leeds,False,West Ham,,
Rodrigo Moreno,Leeds,West Ham,,False,25,,,,,1,,,2.8,0,0.2,0.0,46.1,1.0,Leeds,True,Newcastle United,,
Rodrigo Moreno,Leeds,Newcastle United,,True,90,,,,,1,,,5.5,0,0.4,0.0,48.19,7.0,Leeds,False,Aston Villa,,
Rodrigo Moreno,Leeds,Aston Villa,2022-02-09,False,90,0.0,0.03,0.0,0.0,7,1.0,0.0,9.0,0,1.8,0.01,50.09,2.0,Leeds,False,Everton,,
Rodrigo Moreno,Leeds,Everton,,False,90,,,,,2,,,3.0,0,2.2,0.01,51.83,7.0,Leeds,True,Manchester United,,
Rodrigo Moreno,Leeds,Manchester United,,True,90,,,,,7,,,6.8,1,3.6,0.01,53.42,1.0,Leeds,False,Liverpool,,
Rodrigo Moreno,Leeds,Liverpool,2022-02-23,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,3.6,0.01,53.08,0.0,Leeds,True,Tottenham,,
Rodrigo Moreno,Leeds,Tottenham,,True,45,,,,,0,,,5.6,0,3.4,0.01,52.77,2.0,Leeds,False,Leeds United,,
Rodrigo Moreno,Leeds,Leeds United,,False,62,,,,,2,,,3.5,0,2.4,0.0,53.11,1.0,Leeds,True,Aston Villa,,
Rodrigo Moreno,Leeds,Aston Villa,,True,45,,,,,1,,,0.3,0,2.2,0.0,52.82,8.0,Leeds,True,Norwich,,
Rodrigo Moreno,Leeds,Norwich,,True,59,,,,,8,,,6.9,3,2.4,0.0,53.03,5.0,Leeds,False,Wolverhampton,,
Rodrigo Moreno,Leeds,Wolverhampton,,False,90,,,,,5,,,9.5,0,3.2,0.0,54.27,2.0,Leeds,True,Southampton,,
Rodrigo Moreno,Leeds,Southampton,,True,90,,,,,2,,,6.3,0,3.6,0.0,55.42,9.0,Leeds,False,Watford,,
Rodrigo Moreno,Leeds,Watford,2022-04-09,False,90,0.0,0.0,0.0,0.0,9,0.0,0.0,5.8,3,5.0,0.0,56.5,2.0,Leeds,False,Crystal Palace,,
Rodrigo Moreno,Leeds,Crystal Palace,,False,73,,,,,2,,,3.0,0,5.2,0.0,57.0,2.0,Leeds,True,Manchester City,,
Rodrigo Moreno,Leeds,Manchester City,,True,82,,,,,2,,,1.4,0,4.0,0.0,57.74,1.0,Leeds,False,Arsenal,,
Rodrigo Moreno,Leeds,Arsenal,,False,30,,,,,1,,,2.2,0,3.2,0.0,56.94,2.0,Leeds,True,Chelsea,,
Rodrigo Moreno,Leeds,Chelsea,,True,90,,,,,2,,,0.3,0,3.2,0.0,57.86,1.0,Leeds,True,Brighton,,
Rodrigo Moreno,Leeds,Brighton,2022-05-15,True,90,0.0,0.1,0.0,0.05,1,3.0,2.0,8.8,0,1.6,0.02,58.73,2.0,Leeds,False,Brentford,,
Rodrigo Moreno,Leeds,Brentford,2022-05-22,False,90,0.0,0.0,2.0,1.32,2,0.0,3.0,0.0,0,1.6,0.42,59.55,,Fulham,False,Tottenham,,
