name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Aaron Connolly,Brighton,Burnley,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,1.0,Brighton,True,Watford,,
Aaron Connolly,Brighton,Watford,2021-08-21,True,45,0.0,0.56,0.0,0.0,1,1.0,0.0,0.5,0,0.5,0.28,22.5,0.0,Brighton,True,Everton,,
Aaron Connolly,Brighton,Everton,,True,0,,,,,0,,,0.0,0,0.33,0.19,15.0,0.0,Brighton,False,Brentford,,
Aaron Connolly,Brighton,Brentford,,False,0,,,,,0,,,0.0,0,0.25,0.14,11.25,0.0,Brighton,True,Leeds United,,
Aaron Connolly,Brighton,Leeds United,,True,0,,,,,0,,,0.0,0,0.2,0.11,9.0,1.0,Brighton,False,Crystal Palace,,
Aaron Connolly,Brighton,Crystal Palace,2021-09-27,False,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0.4,0.11,9.83,0.0,Brighton,True,Arsenal,,
Aaron Connolly,Brighton,Arsenal,,True,0,,,,,0,,,0.0,0,0.2,0.0,8.43,0.0,Brighton,False,Norwich,,
Aaron Connolly,Brighton,Norwich,,False,0,,,,,0,,,0.0,0,0.2,0.0,7.38,0.0,Brighton,True,Manchester City,,
Aaron Connolly,Brighton,Manchester City,,True,0,,,,,0,,,0.0,0,0.2,0.0,6.56,0.0,Brighton,False,Liverpool,,
Aaron Connolly,Brighton,Liverpool,,False,0,,,,,0,,,0.0,0,0.2,0.0,5.9,0.0,Brighton,True,Newcastle United,,
Aaron Connolly,Brighton,Newcastle United,,True,0,,,,,0,,,0.0,0,0.0,0.0,5.36,0.0,Brighton,False,Aston Villa,,
Aaron Connolly,Brighton,Aston Villa,,False,0,,,,,0,,,0.0,0,0.0,0.0,4.92,0.0,Brighton,True,Leicester City,,
Aaron Connolly,Brighton,Leicester City,,True,0,,,,,0,,,0.0,0,0.0,0.0,4.54,0.0,Brighton,False,West Ham,,
Aaron Connolly,Brighton,West Ham,,False,0,,,,,0,,,0.0,0,0.0,0.0,4.21,1.0,Brighton,False,Southampton,,
Aaron Connolly,Brighton,Southampton,2021-12-04,False,35,0.0,0.04,0.0,0.38,1,1.0,1.0,2.3,0,0.2,0.01,6.27,2.0,Brighton,True,Wolverhampton,,
Aaron Connolly,Brighton,Wolverhampton,2021-12-15,True,60,0.0,0.0,0.0,0.0,2,0.0,0.0,0.2,0,0.6,0.01,9.62,0.0,Brighton,True,Brentford,,
Aaron Connolly,Brighton,Brentford,,True,0,,,,,0,,,0.0,0,0.6,0.01,9.06,0.0,Brighton,False,Chelsea,,
Aaron Connolly,Brighton,Chelsea,,False,0,,,,,0,,,0.0,0,0.6,0.01,8.56,0.0,Brighton,False,Everton,,
Aaron Connolly,Brighton,Everton,,False,0,,,,,0,,,0.0,0,0.6,0.01,8.11,0.0,Brighton,True,Crystal Palace,,
Aaron Connolly,Brighton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0.4,0.0,7.7,0.0,Brighton,True,Chelsea,,
Aaron Connolly,Brighton,Chelsea,,True,0,,,,,0,,,0.0,0,0.0,0.0,7.33,0.0,Brighton,False,Leeds United,,
