name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Patrick Cutrone,Wolves,Leeds United,,False,0,,,,,0,,,0.0,0,0.16,0.0,0.0,0.0,0.0,Wolves,True,Tottenham,,
Patrick Cutrone,Wolves,Tottenham,,True,0,,,,,0,,,0.0,0,0.13,0.0,0.0,0.0,0.0,Wolves,True,Manchester United,,
Patrick Cutrone,Wolves,Manchester United,,True,0,,,,,0,,,0.0,0,0.09,0.0,0.0,0.0,0.0,Wolves,False,Watford,,
Patrick Cutrone,Wolves,Watford,2021-09-11,False,0,0.0,0.34,0.0,0.0,0,5.0,0.0,0.0,0,0.07,0.0,0.08,0.0,0.0,Wolves,True,Brentford,,
Patrick Cutrone,Wolves,Brentford,,True,0,,,,,0,,,0.0,0,0.06,0.0,0.07,0.0,0.0,Wolves,False,Southampton,,
Patrick Cutrone,Wolves,Southampton,,False,0,,,,,0,,,0.0,0,0.05,0.0,0.07,0.0,0.0,Wolves,True,Newcastle United,,
Patrick Cutrone,Wolves,Newcastle United,,True,0,,,,,0,,,0.0,0,0.05,0.0,0.07,0.0,0.0,Wolves,False,Aston Villa,,
Patrick Cutrone,Wolves,Aston Villa,,False,0,,,,,0,,,0.0,0,0.05,0.0,0.07,0.0,0.0,Wolves,False,Leicester City,,
Patrick Cutrone,Wolves,Leicester City,,False,0,,,,,0,,,0.0,0,0.05,0.0,0.0,0.0,0.0,Wolves,True,Everton,,
Patrick Cutrone,Wolves,Everton,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,False,Crystal Palace,,
Patrick Cutrone,Wolves,Crystal Palace,,False,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,True,West Ham,,
Patrick Cutrone,Wolves,West Ham,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,False,Norwich,,
Patrick Cutrone,Wolves,Norwich,,False,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,True,Burnley,,
Patrick Cutrone,Wolves,Burnley,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,True,Liverpool,,
Patrick Cutrone,Wolves,Liverpool,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,False,Manchester City,,
Patrick Cutrone,Wolves,Manchester City,,False,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,False,Brighton,,
Patrick Cutrone,Wolves,Brighton,,False,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,True,Chelsea,,
Patrick Cutrone,Wolves,Chelsea,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,False,Manchester United,,
Patrick Cutrone,Wolves,Manchester United,,False,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,True,Southampton,,
Patrick Cutrone,Wolves,Southampton,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,False,Brentford,,
Patrick Cutrone,Wolves,Brentford,,False,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,True,Arsenal,,
Patrick Cutrone,Wolves,Arsenal,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,False,Tottenham,,
Patrick Cutrone,Wolves,Tottenham,,False,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,True,Leeds United,,
Patrick Cutrone,Wolves,Leeds United,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,False,Arsenal,,
Patrick Cutrone,Wolves,Arsenal,,False,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,False,West Ham,,
Patrick Cutrone,Wolves,West Ham,,False,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,True,Crystal Palace,,
Patrick Cutrone,Wolves,Crystal Palace,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,True,Watford,,
Patrick Cutrone,Wolves,Watford,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,False,Everton,,
Patrick Cutrone,Wolves,Everton,,False,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,True,Leicester City,,
Patrick Cutrone,Wolves,Leicester City,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,True,Aston Villa,,
Patrick Cutrone,Wolves,Aston Villa,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,False,Newcastle United,,
Patrick Cutrone,Wolves,Newcastle United,,False,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,False,Burnley,,
Patrick Cutrone,Wolves,Burnley,,False,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,True,Brighton,,
Patrick Cutrone,Wolves,Brighton,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,False,Chelsea,,
Patrick Cutrone,Wolves,Chelsea,,False,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,True,Manchester City,,
Patrick Cutrone,Wolves,Manchester City,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,True,Norwich,,
Patrick Cutrone,Wolves,Norwich,,True,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,0.0,Wolves,False,Liverpool,,
Patrick Cutrone,Wolves,Liverpool,,False,0,,,,,0,,,0.0,0,0.04,0.0,0.0,0.0,,Fulham,False,Tottenham,,
