name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Emiliano Buendía Stati,Aston Villa,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Luton,-1.34
Emiliano Buendía Stati,Aston Villa,Luton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Nottingham Forest,3.75
Emiliano Buendía Stati,Aston Villa,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Fulham,-2.12
Emiliano Buendía Stati,Aston Villa,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Tottenham,-1.04
Emiliano Buendía Stati,Aston Villa,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Bournemouth,2.75
Emiliano Buendía Stati,Aston Villa,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Manchester City,-0.81
Emiliano Buendía Stati,Aston Villa,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Arsenal,0.99
Emiliano Buendía Stati,Aston Villa,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Brentford,-0.06
Emiliano Buendía Stati,Aston Villa,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Sheffield,1.17
Emiliano Buendía Stati,Aston Villa,Sheffield,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Manchester United,0.18
Emiliano Buendía Stati,Aston Villa,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Everton,-2.45
Emiliano Buendía Stati,Aston Villa,Everton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Burnley,1.43
Emiliano Buendía Stati,Aston Villa,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Everton,-1.12
Emiliano Buendía Stati,Aston Villa,Everton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Newcastle United,-1.18
Emiliano Buendía Stati,Aston Villa,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Sheffield,-4.41
Emiliano Buendía Stati,Aston Villa,Sheffield,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Manchester United,-0.48
Emiliano Buendía Stati,Aston Villa,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Fulham,1.52
Emiliano Buendía Stati,Aston Villa,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Nottingham Forest,-1.71
Emiliano Buendía Stati,Aston Villa,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Luton,0.31
Emiliano Buendía Stati,Aston Villa,Luton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Tottenham,2.74
Emiliano Buendía Stati,Aston Villa,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,West Ham,1.42
Emiliano Buendía Stati,Aston Villa,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Burnley,-3.63
Emiliano Buendía Stati,Aston Villa,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Wolverhampton,0.03
Emiliano Buendía Stati,Aston Villa,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Manchester City,2.54
Emiliano Buendía Stati,Aston Villa,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Brentford,-1.66
Emiliano Buendía Stati,Aston Villa,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Arsenal,0.89
Emiliano Buendía Stati,Aston Villa,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Bournemouth,-2.54
Emiliano Buendía Stati,Aston Villa,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Chelsea,1.5
Emiliano Buendía Stati,Aston Villa,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Brighton,-1.16
Emiliano Buendía Stati,Aston Villa,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Liverpool,0.66
Emiliano Buendía Stati,Aston Villa,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Crystal Palace,2.46
Emiliano Buendía Stati,Aston Villa,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Liverpool,0.36
Emiliano Buendía Stati,Aston Villa,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Crystal Palace,-0.78
Emiliano Buendía Stati,Aston Villa,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Chelsea,-0.25
Emiliano Buendía Stati,Aston Villa,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,Brighton,-3.23
Emiliano Buendía Stati,Aston Villa,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,False,Wolverhampton,1.16
Emiliano Buendía Stati,Aston Villa,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,0.0,Aston Villa,True,West Ham,1.12
Emiliano Buendía Stati,Aston Villa,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,5,2,5.63,4.38,0.05,,,,,
