name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Carlos Baleba,Brighton,Fulham,2023-10-29,True,MC,70,0.0,0.15,0.0,0.0,2,4.0,0.0,1.9,0,0,1,True,0.0,0.0,70.0,0,0,0,0,0,0.0,Brighton,False,Everton,-2.97
Carlos Baleba,Brighton,Everton,,False,,0,,,,,0,,,0.0,0,0,0,False,2.0,0.15,35.0,0,0,0,0,0,0.0,Brighton,True,Sheffield,
Carlos Baleba,Brighton,Sheffield,2023-11-12,True,Sub,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,False,1.0,0.07,29.67,0,0,0,0,0,1.0,Brighton,False,Nottingham Forest,3.35
Carlos Baleba,Brighton,Nottingham Forest,2023-11-25,False,Sub,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,False,0.67,0.05,25.5,0,0,0,0,0,1.0,Brighton,False,Chelsea,-1.77
Carlos Baleba,Brighton,Chelsea,2023-12-03,False,DMC,56,0.0,0.04,0.0,0.0,1,2.0,0.0,2.6,0,0,2,True,0.75,0.04,31.6,0,0,0,0,0,2.0,Brighton,True,Brentford,-2.16
Carlos Baleba,Brighton,Brentford,2023-12-06,True,DMC,83,0.0,0.0,0.0,0.05,2,0.0,2.0,3.9,0,0,1,True,0.8,0.04,40.17,0,0,0,0,0,1.0,Brighton,True,Burnley,4.68
Carlos Baleba,Brighton,Burnley,2023-12-09,True,DMC,58,0.0,0.0,0.0,0.01,1,0.0,1.0,3.3,0,0,1,True,0.8,0.01,42.71,0,0,0,0,0,0.0,Brighton,False,Arsenal,-3.23
Carlos Baleba,Brighton,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.01,37.38,0,0,0,0,0,0.0,Brighton,False,Crystal Palace,0.25
Carlos Baleba,Brighton,Crystal Palace,2023-12-21,False,DMC,45,0.0,0.05,0.0,0.02,0,1.0,1.0,1.8,0,0,1,True,1.0,0.01,38.22,0,0,0,0,0,1.0,Brighton,True,Tottenham,2.15
Carlos Baleba,Brighton,Tottenham,2023-12-28,True,Sub,31,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,2,False,0.8,0.02,37.5,0,0,0,0,0,0.0,Brighton,False,West Ham,-1.66
Carlos Baleba,Brighton,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.8,0.01,34.09,0,0,0,0,0,0.0,Brighton,True,Wolverhampton,-2.74
Carlos Baleba,Brighton,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.01,31.25,0,0,0,0,0,0.0,Brighton,False,Luton,
Carlos Baleba,Brighton,Luton,2024-01-30,False,Sub,29,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0,0,0,False,0.2,0.01,31.08,0,0,0,0,0,1.0,Brighton,True,Crystal Palace,-0.55
Carlos Baleba,Brighton,Crystal Palace,2024-02-03,True,Sub,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,False,0.2,0.01,29.57,0,0,0,0,0,1.0,Brighton,False,Tottenham,-0.85
Carlos Baleba,Brighton,Tottenham,2024-02-10,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,False,0.4,0.0,27.67,0,0,0,0,0,0.0,Brighton,False,Sheffield,
Carlos Baleba,Brighton,Sheffield,,False,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,25.94,0,0,0,0,0,0.0,Brighton,True,Everton,4.16
Carlos Baleba,Brighton,Everton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,24.41,0,0,0,0,0,1.0,Brighton,False,Fulham,0.07
Carlos Baleba,Brighton,Fulham,2024-03-02,False,MC,77,0.0,0.08,0.0,0.0,1,2.0,0.0,2.2,0,0,2,True,0.4,0.0,27.33,0,0,0,0,0,3.0,Brighton,True,Nottingham Forest,-0.0
