name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Justin Kluivert,Bournemouth,West Ham,2023-08-12,True,Sub,30,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,False,0.0,0.0,30.0,0,0,0,0,0,0.0,Bournemouth,True,Burnley,,0.39
Justin Kluivert,Bournemouth,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.0,15.0,0,0,0,0,0,1.0,Bournemouth,False,Manchester City,1.61,
Justin Kluivert,Bournemouth,Manchester City,2023-11-04,False,Sub,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,1,False,0.5,0.0,11.67,0,0,0,0,0,3.0,Bournemouth,True,Newcastle United,-1.09,
Justin Kluivert,Bournemouth,Newcastle United,2023-11-11,True,AMC,67,0.0,0.01,0.0,0.0,3,1.0,0.0,1.3,0,1,0,True,0.67,0.0,25.5,0,0,0,0,0,10.0,Bournemouth,False,Sheffield,,-0.61
Justin Kluivert,Bournemouth,Sheffield,2023-11-25,False,AMC,65,1.0,0.49,0.0,0.09,10,4.0,2.0,12.5,2,1,0,True,1.25,0.0,33.4,0,0,0,0,0,1.0,Bournemouth,True,Aston Villa,-2.77,
Justin Kluivert,Bournemouth,Aston Villa,2023-12-03,True,AMC,69,0.0,0.09,0.0,0.07,1,2.0,2.0,4.7,0,0,1,True,3.0,0.1,39.33,0,0,0,0,0,3.0,Bournemouth,False,Crystal Palace,3.33,
Justin Kluivert,Bournemouth,Crystal Palace,2023-12-06,False,AMC,61,0.0,0.1,0.0,0.0,3,1.0,0.0,0.8,0,1,0,True,3.0,0.12,42.43,0,0,0,0,0,3.0,Bournemouth,False,Manchester United,2.68,
Justin Kluivert,Bournemouth,Manchester United,2023-12-09,False,AMC,71,0.0,0.0,0.0,0.0,3,0.0,0.0,0.9,0,1,0,True,3.6,0.14,46.0,0,0,0,0,0,0.0,Bournemouth,False,Nottingham Forest,-0.1,
Justin Kluivert,Bournemouth,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,False,4.0,0.14,40.89,0,0,0,0,0,8.0,Bournemouth,True,Fulham,-2.88,-0.13
Justin Kluivert,Bournemouth,Fulham,2023-12-26,True,AMC,72,1.0,0.58,0.0,0.16,8,2.0,3.0,10.3,0,1,0,True,3.4,0.14,44.0,0,0,0,0,0,1.0,Bournemouth,False,Liverpool,7.33,-1.01
