name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Giovanni Reyna,Nott'm Forest,Bournemouth,2024-02-04,False,Sub,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,0,False,0.0,0.0,12.0,0,0,0,0,0,1.0,Nott'm Forest,True,Newcastle United,1.26
Giovanni Reyna,Nott'm Forest,Newcastle United,2024-02-10,True,Sub,17,0.0,0.04,0.0,0.06,1,1.0,1.0,2.7,0,0,0,False,1.0,0.0,14.5,0,0,0,0,0,0.0,Nott'm Forest,True,West Ham,-1.34
Giovanni Reyna,Nott'm Forest,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.02,9.67,0,0,0,0,0,1.0,Nott'm Forest,False,Aston Villa,2.3
Giovanni Reyna,Nott'm Forest,Aston Villa,2024-02-24,False,Sub,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,False,0.67,0.01,9.5,0,0,0,0,0,0.0,Nott'm Forest,True,Liverpool,-3.15
Giovanni Reyna,Nott'm Forest,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,False,0.75,0.01,7.6,0,0,0,0,0,0.0,Nott'm Forest,False,Brighton,0.45
Giovanni Reyna,Nott'm Forest,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.6,0.01,6.33,0,0,0,0,0,0.0,Nott'm Forest,False,Luton,
Giovanni Reyna,Nott'm Forest,Luton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.01,5.43,0,0,0,0,0,1.0,Nott'm Forest,True,Crystal Palace,-1.59
Giovanni Reyna,Nott'm Forest,Crystal Palace,2024-03-30,True,Sub,30,0.0,0.06,0.0,0.0,1,1.0,0.0,2.3,0,0,0,False,0.2,0.0,8.5,0,0,0,0,0,1.0,Nott'm Forest,True,Fulham,0.28
Giovanni Reyna,Nott'm Forest,Fulham,2024-04-02,True,Sub,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,False,0.4,0.01,9.0,0,0,0,0,0,1.0,Nott'm Forest,False,Tottenham,1.18
Giovanni Reyna,Nott'm Forest,Tottenham,2024-04-07,False,Sub,9,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,0,False,0.4,0.01,9.0,0,0,0,0,0,5.0,Nott'm Forest,True,Wolverhampton,-1.1
Giovanni Reyna,Nott'm Forest,Wolverhampton,2024-04-13,True,AMR,70,0.0,0.11,1.0,0.27,5,3.0,3.0,8.6,0,0,2,True,0.6,0.01,14.55,0,0,0,0,0,1.0,Nott'm Forest,False,Everton,0.64
Giovanni Reyna,Nott'm Forest,Everton,2024-04-21,False,AMR,52,0.0,0.0,0.0,0.06,1,0.0,1.0,3.8,0,0,1,True,1.6,0.23,17.67,0,0,0,0,0,1.0,Nott'm Forest,True,Manchester City,-1.69
Giovanni Reyna,Nott'm Forest,Manchester City,2024-04-28,True,Sub,16,0.0,0.0,0.0,0.01,1,0.0,1.0,1.4,0,0,0,False,1.8,0.23,17.54,0,0,0,0,0,0.0,Nott'm Forest,False,Sheffield,
Giovanni Reyna,Nott'm Forest,Sheffield,,False,,0,,,,,0,,,0.0,0,0,0,False,1.8,0.22,16.29,0,0,0,0,0,0.0,Nott'm Forest,True,Chelsea,0.67
Giovanni Reyna,Nott'm Forest,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,False,1.6,0.22,15.2,0,0,0,0,0,0.0,Nott'm Forest,False,Burnley,
Giovanni Reyna,Nott'm Forest,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,False,1.4,0.22,14.25,0,0,0,0,0,,,,,
