name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Boubacar Kamara,Aston Villa,Newcastle United,2023-08-12,False,DMC,90,0.0,0.01,0.0,0.01,2,1.0,1.0,3.1,0,0,5,True,0.0,0.0,90.0,0.0,1.0,0.09,0.69,0.02,2.0,Aston Villa,True,Luton,,
Boubacar Kamara,Aston Villa,Luton,2023-10-29,True,MC,78,0.0,0.0,0.0,0.01,2,0.0,1.0,3.2,0,1,0,True,2.0,0.01,84.0,0.0,1.0,0.09,0.69,0.02,1.0,Aston Villa,False,Nottingham Forest,2.68,-0.55
Boubacar Kamara,Aston Villa,Nottingham Forest,2023-11-05,False,MC,77,0.0,0.0,0.0,0.01,1,0.0,1.0,3.0,0,0,2,True,2.0,0.01,81.67,0.0,1.0,0.09,0.69,0.02,2.0,Aston Villa,True,Fulham,-1.21,-0.13
Boubacar Kamara,Aston Villa,Fulham,2023-11-12,True,DMC,90,0.0,0.04,0.0,0.0,2,1.0,0.0,0.9,0,0,1,True,1.67,0.0,83.75,0.0,1.0,0.09,0.69,0.02,1.0,Aston Villa,False,Tottenham,-0.44,-0.36
Boubacar Kamara,Aston Villa,Tottenham,2023-11-26,False,MC,90,0.0,0.04,0.0,0.0,1,1.0,0.0,2.2,0,0,1,True,1.75,0.01,85.0,0.0,1.0,0.09,0.69,0.02,0.0,Aston Villa,False,Bournemouth,4.38,0.19
Boubacar Kamara,Aston Villa,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,False,1.6,0.02,70.83,0.0,1.0,0.09,0.69,0.02,2.0,Aston Villa,True,Manchester City,-0.28,-0.96
Boubacar Kamara,Aston Villa,Manchester City,2023-12-06,True,MC,90,0.0,0.0,0.0,0.19,2,0.0,3.0,5.7,0,1,0,True,1.2,0.02,73.57,0.0,1.0,0.09,0.69,0.02,3.0,Aston Villa,True,Arsenal,1.9,-0.11
Boubacar Kamara,Aston Villa,Arsenal,2023-12-09,True,MC,66,0.0,0.0,0.0,0.0,3,0.0,0.0,1.9,0,1,0,True,1.2,0.02,72.62,0.0,1.0,0.09,0.69,0.02,2.0,Aston Villa,False,Brentford,0.23,-0.53
Boubacar Kamara,Aston Villa,Brentford,2023-12-17,False,MC,90,0.0,0.04,1.0,0.12,2,1.0,2.0,6.4,0,0,1,True,1.6,0.02,74.56,0.0,1.0,0.09,0.69,0.02,0.0,Aston Villa,True,Sheffield,,0.68
Boubacar Kamara,Aston Villa,Sheffield,,True,,0,,,,,0,,,0.0,0,0,0,False,1.6,0.22,67.1,0.0,1.0,0.09,0.69,0.02,0.0,Aston Villa,False,Manchester United,-0.31,-0.63
Boubacar Kamara,Aston Villa,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,False,1.4,0.21,61.0,0.0,1.0,0.09,0.69,0.02,3.0,Aston Villa,True,Everton,-1.63,0.53
Boubacar Kamara,Aston Villa,Everton,2023-08-20,True,DMC,90,0.0,0.02,0.0,0.0,3,1.0,0.0,0.9,0,1,0,True,1.4,0.21,63.42,0.0,1.0,0.09,0.69,0.02,0.0,Aston Villa,True,Burnley,2.78,0.39
Boubacar Kamara,Aston Villa,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,False,1.6,0.21,58.54,0.0,1.0,0.09,0.69,0.02,3.0,Aston Villa,False,Everton,-1.98,-0.24
Boubacar Kamara,Aston Villa,Everton,2024-01-14,False,MC,90,0.0,0.0,0.0,0.06,3,0.0,1.0,3.4,0,1,0,True,1.0,0.21,60.79,0.0,1.0,0.09,0.69,0.02,1.0,Aston Villa,True,Newcastle United,-3.77,0.55
Boubacar Kamara,Aston Villa,Newcastle United,2024-01-30,True,MC,62,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,3,True,1.2,0.0,60.87,0.0,1.0,0.09,0.69,0.02,3.0,Aston Villa,False,Sheffield,,-0.61
Boubacar Kamara,Aston Villa,Sheffield,2024-02-03,False,DMC,90,0.0,0.0,0.0,0.0,3,0.0,0.0,1.7,0,1,0,True,1.4,0.0,62.69,0.0,1.0,0.09,0.69,0.02,2.0,Aston Villa,True,Manchester United,-1.51,0.38
