name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Jarrod Bowen,West Ham,Bournemouth,2023-08-12,False,AMR,90,1,0.39,0,0.64,9,6,3,11.7,3,0,1,True,0.0,0.0,90.0,6,5,10.01,6.91,0.04,2
Jarrod Bowen,West Ham,Everton,2023-10-29,True,AMR,90,0,0.41,0,0.02,2,4,1,5.6,0,0,1,True,9.0,0.39,90.0,6,5,10.01,6.91,0.04,7
Jarrod Bowen,West Ham,Brentford,2023-11-04,False,FW,90,1,0.62,0,0.63,7,2,2,10.4,0,0,3,True,5.5,0.4,90.0,6,5,10.01,6.91,0.04,8
Jarrod Bowen,West Ham,Nottingham Forest,2023-11-12,True,FW,90,1,0.48,0,0.03,8,1,1,9.7,1,0,2,True,6.0,0.47,90.0,6,5,10.01,6.91,0.04,2
Jarrod Bowen,West Ham,Crystal Palace,2023-12-03,True,FW,90,0,0.46,0,0.0,2,2,0,4.8,0,0,1,True,6.5,0.47,90.0,6,5,10.01,6.91,0.04,7
Jarrod Bowen,West Ham,Tottenham,2023-12-07,False,FWR,90,1,0.48,0,0.02,7,1,1,7.8,0,0,1,True,5.6,0.47,90.0,6,5,10.01,6.91,0.04,2
Jarrod Bowen,West Ham,Fulham,2023-12-10,False,FW,90,0,0.53,0,0.32,2,4,1,7.1,0,0,5,True,5.2,0.49,90.0,6,5,10.01,6.91,0.04,8
Jarrod Bowen,West Ham,Wolverhampton,2023-12-17,True,FW,90,1,0.27,0,0.0,8,3,0,7.5,0,1,0,True,5.2,0.51,90.0,6,5,10.01,6.91,0.04,8
Jarrod Bowen,West Ham,Manchester United,2023-12-23,True,FW,87,1,1.08,0,0.0,8,4,0,13.0,0,1,0,True,5.4,0.44,89.67,6,5,10.01,6.91,0.04,6
Jarrod Bowen,West Ham,Arsenal,2023-12-28,False,FW,90,0,0.0,1,0.62,6,0,1,3.5,0,1,0,True,5.4,0.56,89.7,6,5,10.01,6.91,0.04,2
Jarrod Bowen,West Ham,Chelsea,2023-08-20,True,AMR,90,0,0.17,0,0.0,2,2,0,5.5,0,0,1,True,6.2,0.67,89.73,6,5,10.01,6.91,0.04,3
Jarrod Bowen,West Ham,Brighton,2024-01-02,True,FW,90,0,0.0,0,0.25,3,0,2,5.1,0,1,0,True,5.2,0.61,89.75,6,5,10.01,6.91,0.04,2
