name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Jack Hinshelwood,Brighton,Nottingham Forest,2023-11-25,False,Sub,55,0,0.0,0,0.0,1,0,0,1.0,0,0,1,False,0.0,0.0,55.0,0,0,0,0,1.0,0
Jack Hinshelwood,Brighton,Chelsea,2023-12-03,False,DL,56,0,0.0,0,0.0,0,0,0,0.4,0,0,2,True,1.0,0.0,55.5,0,0,0,0,1.0,10
Jack Hinshelwood,Brighton,Brentford,2023-12-06,True,DR,72,1,0.09,0,0.54,10,1,1,9.6,3,0,1,True,0.5,0.0,61.0,0,0,0,0,1.0,1
Jack Hinshelwood,Brighton,Burnley,2023-12-09,True,Sub,31,0,0.91,0,0.0,1,4,0,6.5,0,0,0,False,3.67,0.03,53.5,0,0,0,0,1.0,2
Jack Hinshelwood,Brighton,Arsenal,2023-12-17,False,Sub,63,0,0.11,0,0.0,2,2,0,3.4,0,0,2,False,3.0,0.25,55.4,0,0,0,0,1.0,2
Jack Hinshelwood,Brighton,Crystal Palace,2023-12-21,False,DR,74,0,0.39,0,0.06,2,2,1,3.0,0,0,1,True,2.8,0.22,58.5,0,0,0,0,1.0,9
Jack Hinshelwood,Brighton,Tottenham,2023-12-28,True,DR,90,1,0.33,0,0.0,9,1,0,6.1,2,0,2,True,3.0,0.3,63.0,0,0,0,0,1.0,3
Jack Hinshelwood,Brighton,West Ham,2024-01-02,False,DR,90,0,0.22,0,0.07,3,3,1,7.9,0,1,0,True,4.8,0.37,66.38,0,0,0,0,1.0,3
Jack Hinshelwood,Brighton,Wolverhampton,2024-01-22,True,DR,90,0,0.0,0,0.06,3,0,3,5.7,0,1,0,True,3.4,0.39,69.0,0,0,0,0,1.0,2
Jack Hinshelwood,Brighton,Luton,2024-01-30,False,Sub,70,0,0.0,0,0.0,2,0,0,1.0,0,0,2,False,3.8,0.21,69.1,0,0,0,0,1.0,7
Jack Hinshelwood,Brighton,Crystal Palace,2024-02-03,True,DMR,90,1,0.1,0,0.0,7,1,0,7.3,0,0,1,True,3.8,0.19,71.0,0,0,0,0,1.0,2
Jack Hinshelwood,Brighton,Aston Villa,2023-09-30,False,DMC,85,0,0.0,0,0.11,2,0,2,3.1,0,0,5,True,4.8,0.13,72.17,0,0,0,0,1.0,
