name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Dominik Szoboszlai,Liverpool,Chelsea,2023-08-13,False,MC,90,0.0,0.02,0.0,0.53,2,1.0,3.0,0.0,0,0,1,True,0.0,0.0,90.0,0,0,0,0,0,12.0,Liverpool,True,Nottingham Forest,-1.23
Dominik Szoboszlai,Liverpool,Nottingham Forest,2023-10-29,True,MC,90,0.0,0.1,2.0,1.03,12,1.0,4.0,13.3,3,1,0,True,2.0,0.02,90.0,0,0,0,0,0,3.0,Liverpool,False,Luton,1.99
Dominik Szoboszlai,Liverpool,Luton,2023-11-05,False,MC,65,0.0,0.01,0.0,0.01,3,1.0,1.0,2.2,0,1,0,True,7.0,1.06,81.67,0,0,0,0,0,3.0,Liverpool,True,Brentford,-2.96
Dominik Szoboszlai,Liverpool,Brentford,2023-11-12,True,MC,90,0.0,0.05,0.0,0.05,3,2.0,2.0,4.0,0,1,0,True,5.67,0.71,83.75,0,0,0,0,0,2.0,Liverpool,False,Manchester City,1.11
Dominik Szoboszlai,Liverpool,Manchester City,2023-11-25,False,MC,72,0.0,0.06,0.0,0.37,2,1.0,1.0,2.9,0,0,1,True,5.0,0.54,81.4,0,0,0,0,0,2.0,Liverpool,True,Fulham,0.57
Dominik Szoboszlai,Liverpool,Fulham,2023-12-03,True,MC,64,0.0,0.09,0.0,0.02,2,3.0,1.0,4.0,0,0,2,True,4.4,0.45,78.5,0,0,0,0,0,9.0,Liverpool,False,Sheffield,-0.79
Dominik Szoboszlai,Liverpool,Sheffield,2023-12-06,False,MC,90,1.0,0.31,0.0,0.11,9,1.0,2.0,10.0,1,1,0,True,4.4,0.46,80.14,0,0,0,0,0,2.0,Liverpool,False,Crystal Palace,0.35
Dominik Szoboszlai,Liverpool,Crystal Palace,2023-12-09,False,MC,73,0.0,0.08,0.0,0.0,2,2.0,0.0,1.4,0,0,1,True,3.8,0.1,79.25,0,0,0,0,0,3.0,Liverpool,True,Manchester United,-2.66
Dominik Szoboszlai,Liverpool,Manchester United,2023-12-17,True,MC,61,0.0,0.02,0.0,0.0,3,1.0,0.0,1.0,0,1,0,True,3.6,0.12,77.22,0,0,0,0,0,2.0,Liverpool,True,Arsenal,-0.54
Dominik Szoboszlai,Liverpool,Arsenal,2023-12-23,True,MC,90,0.0,0.05,0.0,0.0,2,2.0,0.0,2.5,0,0,1,True,3.6,0.11,78.5,0,0,0,0,0,1.0,Liverpool,False,Burnley,-1.03
Dominik Szoboszlai,Liverpool,Burnley,2023-12-26,False,Sub,23,0.0,0.02,0.0,0.0,1,1.0,0.0,0.2,0,0,0,False,3.6,0.11,73.45,0,0,0,0,0,5.0,Liverpool,True,Bournemouth,-4.12
Dominik Szoboszlai,Liverpool,Bournemouth,2023-08-19,True,MC,90,0.0,0.13,0.0,0.01,5,3.0,1.0,5.3,0,0,1,True,3.4,0.1,74.83,0,0,0,0,0,2.0,Liverpool,True,Newcastle United,-0.89
Dominik Szoboszlai,Liverpool,Newcastle United,2024-01-01,True,MC,63,0.0,0.14,0.0,0.13,2,3.0,3.0,6.3,0,0,1,True,2.6,0.06,73.92,0,0,0,0,0,0.0,Liverpool,False,Bournemouth,-0.9
Dominik Szoboszlai,Liverpool,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,False,2.6,0.07,68.64,0,0,0,0,0,9.0,Liverpool,True,Chelsea,-1.38
Dominik Szoboszlai,Liverpool,Chelsea,2024-01-31,True,MC,68,1.0,0.22,0.0,0.04,9,3.0,2.0,10.6,1,1,0,True,2.0,0.07,68.6,0,0,0,0,0,0.0,Liverpool,False,Arsenal,2.26
Dominik Szoboszlai,Liverpool,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,False,3.4,0.1,64.31,0,0,0,0,0,0.0,Liverpool,True,Burnley,-2.09
Dominik Szoboszlai,Liverpool,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,False,3.2,0.1,60.53,0,0,0,0,0,0.0,Liverpool,False,Brentford,2.56
Dominik Szoboszlai,Liverpool,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,False,2.2,0.07,57.17,0,0,0,0,0,0.0,Liverpool,True,Luton,-3.08
Dominik Szoboszlai,Liverpool,Luton,,True,,0,,,,,0,,,0.0,0,0,0,False,1.8,0.04,54.16,0,0,0,0,0,1.0,Liverpool,False,Nottingham Forest,1.75
Dominik Szoboszlai,Liverpool,Nottingham Forest,2024-03-02,False,Sub,14,0.0,0.05,0.0,0.0,1,1.0,0.0,0.9,0,0,0,False,1.8,0.04,52.15,0,0,0,0,0,2.0,Liverpool,True,Manchester City,-0.87
Dominik Szoboszlai,Liverpool,Manchester City,2024-03-10,True,MC,60,0.0,0.14,0.0,0.07,2,3.0,1.0,3.0,0,0,1,True,0.2,0.01,52.52,0,0,0,0,0,2.0,Liverpool,False,Newcastle United,-0.43
Dominik Szoboszlai,Liverpool,Newcastle United,2023-08-27,False,MC,90,0.0,0.09,0.0,0.14,2,2.0,1.0,2.9,0,0,1,True,0.6,0.04,54.23,0,0,0,0,0,2.0,Liverpool,True,Brighton,1.7
Dominik Szoboszlai,Liverpool,Brighton,2024-03-31,True,MC,90,0.0,0.18,0.0,0.13,2,3.0,3.0,6.3,0,0,1,True,1.0,0.05,55.78,0,0,0,0,0,2.0,Liverpool,True,Sheffield,-0.41
