name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Edson Álvarez Velázquez,West Ham,Everton,2023-10-29,True,DMC,90,0,0.04,0,0.0,1,2,0,2.1,0,0,1,True,0.0,0.0,90.0,0,0,0,0,0,2
Edson Álvarez Velázquez,West Ham,Nottingham Forest,2023-11-12,True,DMC,78,0,0.1,0,0.0,2,2,0,2.0,0,0,2,True,1.0,0.04,84.0,0,0,0,0,0,1
Edson Álvarez Velázquez,West Ham,Burnley,2023-11-25,False,DMC,62,0,0.0,0,0.07,1,0,1,2.0,0,0,1,True,1.5,0.07,76.67,0,0,0,0,0,2
Edson Álvarez Velázquez,West Ham,Crystal Palace,2023-12-03,True,DMC,88,0,0.0,0,0.0,2,0,0,2.1,0,0,1,True,1.33,0.05,79.5,0,0,0,0,0,1
Edson Álvarez Velázquez,West Ham,Tottenham,2023-12-07,False,MC,90,0,0.0,0,0.0,1,0,0,2.5,0,0,1,True,1.5,0.03,81.6,0,0,0,0,0,3
Edson Álvarez Velázquez,West Ham,Wolverhampton,2023-12-17,True,DMC,69,0,0.0,0,0.0,3,0,0,1.7,0,1,0,True,1.4,0.03,79.5,0,0,0,0,0,3
Edson Álvarez Velázquez,West Ham,Manchester United,2023-12-23,True,DMC,90,0,0.0,0,0.0,3,0,0,0.8,0,1,0,True,1.8,0.02,81.0,0,0,0,0,0,3
Edson Álvarez Velázquez,West Ham,Arsenal,2023-12-28,False,DMC,90,0,0.0,0,0.0,3,0,0,2.7,0,1,0,True,2.0,0.0,82.12,0,0,0,0,0,1
Edson Álvarez Velázquez,West Ham,Chelsea,2023-08-20,True,Sub,9,0,0.0,0,0.0,1,0,0,0.2,0,0,0,False,2.4,0.0,74.0,0,0,0,0,0,3
Edson Álvarez Velázquez,West Ham,Brighton,2024-01-02,True,DMC,90,0,0.0,0,0.0,3,0,0,3.0,0,1,0,True,2.2,0.0,75.6,0,0,0,0,0,3
Edson Álvarez Velázquez,West Ham,Bournemouth,2024-02-01,True,MC,90,0,0.02,0,0.01,3,1,1,3.7,1,0,1,True,2.6,0.0,76.91,0,0,0,0,0,2
Edson Álvarez Velázquez,West Ham,Manchester United,2024-02-04,False,DMC,90,0,0.06,0,0.19,2,2,3,6.6,0,0,3,True,2.6,0.0,78.0,0,0,0,0,0,0
Edson Álvarez Velázquez,West Ham,Arsenal,2024-02-11,True,DMC,45,0,0.0,0,0.0,0,0,0,0.8,0,0,4,True,2.4,0.02,75.46,0,0,0,0,0,2
Edson Álvarez Velázquez,West Ham,Nottingham Forest,2024-02-17,False,DMC,90,0,0.09,0,0.0,2,1,0,3.4,0,0,2,True,1.8,0.02,76.5,0,0,0,0,0,1
Edson Álvarez Velázquez,West Ham,Brentford,2024-02-26,True,DMC,90,0,0.0,0,0.09,1,0,2,4.3,0,0,2,True,2.0,0.03,77.4,0,0,0,0,0,9
