name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
James Ward-Prowse,West Ham,Everton,2023-10-29,True,DMC,72,0,0.0,0,0.14,2,0,3,5.2,0,0,1,True,0.0,0.0,72.0,9,4,5.42,6.08,0.04,2
James Ward-Prowse,West Ham,Brentford,2023-11-04,False,MC,90,0,0.03,0,0.01,2,1,1,3.0,0,0,3,True,2.0,0.0,81.0,9,4,5.42,6.08,0.04,11
James Ward-Prowse,West Ham,Nottingham Forest,2023-11-12,True,DMC,90,0,0.15,2,0.98,11,3,5,12.2,3,0,2,True,2.0,0.01,84.0,9,4,5.42,6.08,0.04,2
James Ward-Prowse,West Ham,Burnley,2023-11-25,False,DMC,90,0,0.03,0,0.06,2,1,2,5.8,0,0,1,True,5.0,0.73,85.5,9,4,5.42,6.08,0.04,1
James Ward-Prowse,West Ham,Crystal Palace,2023-12-03,True,DMC,90,0,0.06,0,0.0,1,1,0,3.4,0,0,1,True,4.25,0.55,86.4,9,4,5.42,6.08,0.04,8
James Ward-Prowse,West Ham,Tottenham,2023-12-07,False,MC,90,1,0.6,0,0.07,8,2,1,7.4,2,0,1,True,3.6,0.45,87.0,9,4,5.42,6.08,0.04,2
James Ward-Prowse,West Ham,Fulham,2023-12-10,False,MC,90,0,0.03,0,0.0,2,1,0,2.9,0,0,5,True,4.8,0.57,87.43,9,4,5.42,6.08,0.04,3
James Ward-Prowse,West Ham,Wolverhampton,2023-12-17,True,AMC,90,0,0.09,0,0.04,3,2,1,3.8,0,1,0,True,4.8,0.57,87.75,9,4,5.42,6.08,0.04,3
James Ward-Prowse,West Ham,Manchester United,2023-12-23,True,AMC,90,0,0.04,0,0.21,3,1,3,5.8,0,1,0,True,3.2,0.16,88.0,9,4,5.42,6.08,0.04,6
James Ward-Prowse,West Ham,Arsenal,2023-12-28,False,AMC,90,0,0.01,1,0.06,6,1,1,5.3,0,1,0,True,3.4,0.16,88.2,9,4,5.42,6.08,0.04,9
James Ward-Prowse,West Ham,Chelsea,2023-08-20,True,DMC,80,0,0.02,2,0.45,9,1,2,7.5,1,0,1,True,4.4,0.35,87.45,9,4,5.42,6.08,0.04,3
James Ward-Prowse,West Ham,Brighton,2024-01-02,True,AMC,90,0,0.09,0,0.0,3,1,0,4.2,0,1,0,True,4.6,0.64,87.67,9,4,5.42,6.08,0.04,9
James Ward-Prowse,West Ham,Sheffield,2024-01-21,False,MC,90,1,0.76,0,0.2,9,1,4,12.4,3,0,2,True,4.8,0.65,87.85,9,4,5.42,6.08,0.04,10
James Ward-Prowse,West Ham,Bournemouth,2024-02-01,True,AMC,90,1,0.76,0,0.42,10,1,4,13.3,3,0,1,True,6.0,0.78,88.0,9,4,5.42,6.08,0.04,2
James Ward-Prowse,West Ham,Manchester United,2024-02-04,False,AMC,90,0,0.15,0,0.25,2,2,4,7.4,0,0,3,True,7.4,0.93,88.13,9,4,5.42,6.08,0.04,2
James Ward-Prowse,West Ham,Arsenal,2024-02-11,True,AMC,90,0,0.0,0,0.0,2,0,0,0.9,0,0,6,True,6.6,0.75,88.25,9,4,5.42,6.08,0.04,2
James Ward-Prowse,West Ham,Nottingham Forest,2024-02-17,False,AMC,90,0,0.06,0,0.03,2,1,1,4.5,0,0,2,True,5.2,0.35,88.35,9,4,5.42,6.08,0.04,2
James Ward-Prowse,West Ham,Brentford,2024-02-26,True,AMC,90,0,0.09,0,0.48,2,2,2,5.4,0,0,2,True,5.0,0.35,88.44,9,4,5.42,6.08,0.04,5
James Ward-Prowse,West Ham,Everton,2024-03-02,False,AMC,65,0,0.0,1,0.56,5,0,2,6.7,0,0,1,True,3.6,0.21,87.21,9,4,5.42,6.08,0.04,1
James Ward-Prowse,West Ham,Burnley,2024-03-10,True,AMC,45,0,0.0,0,0.0,1,0,0,0.3,0,0,2,True,2.6,0.26,85.1,9,4,5.42,6.08,0.04,1
James Ward-Prowse,West Ham,Aston Villa,2024-03-17,True,Sub,6,0,0.15,0,0.1,1,1,1,2.2,0,0,0,False,2.4,0.23,81.33,9,4,5.42,6.08,0.04,6
James Ward-Prowse,West Ham,Brighton,2023-08-26,False,MC,90,1,1.04,0,0.0,6,3,0,9.6,0,0,1,True,2.2,0.26,81.73,9,4,5.42,6.08,0.04,2
James Ward-Prowse,West Ham,Newcastle United,2024-03-30,False,DMC,83,0,0.0,0,0.0,2,0,0,1.9,0,0,3,True,3.0,0.46,81.78,9,4,5.42,6.08,0.04,2
James Ward-Prowse,West Ham,Tottenham,2024-04-02,True,MC,90,0,0.04,0,0.49,2,1,2,4.5,0,0,1,True,3.0,0.44,82.12,9,4,5.42,6.08,0.04,10
James Ward-Prowse,West Ham,Wolverhampton,2024-04-06,False,AMC,90,1,0.19,0,0.0,10,5,0,6.9,3,0,1,True,2.4,0.25,82.44,9,4,5.42,6.08,0.04,2
James Ward-Prowse,West Ham,Fulham,2024-04-14,True,DMC,68,0,0.24,0,0.42,2,2,3,7.0,0,0,1,True,4.2,0.28,81.88,9,4,5.42,6.08,0.04,2
James Ward-Prowse,West Ham,Crystal Palace,2024-04-21,False,AMC,90,0,0.0,0,0.65,2,0,1,3.7,0,0,5,True,4.4,0.3,82.19,9,4,5.42,6.08,0.04,1
James Ward-Prowse,West Ham,Liverpool,2024-04-27,True,Sub,16,0,0.0,0,0.07,1,0,1,1.2,0,0,0,False,3.6,0.09,79.82,9,4,5.42,6.08,0.04,1
James Ward-Prowse,West Ham,Chelsea,2024-05-05,False,Sub,45,0,0.1,0,0.09,1,2,2,5.5,0,0,2,False,3.4,0.09,78.62,9,4,5.42,6.08,0.04,8
James Ward-Prowse,West Ham,Luton,2024-05-11,True,DMC,90,1,0.13,0,0.0,8,2,0,6.4,1,0,1,True,3.2,0.11,79.0,9,4,5.42,6.08,0.04,2
James Ward-Prowse,West Ham,Manchester City,2024-05-19,False,MC,90,0,0.0,0,0.09,2,0,1,2.7,0,0,3,True,2.8,0.09,79.35,9,4,5.42,6.08,0.04,7
James Ward-Prowse,West Ham,Luton,2023-09-01,False,DMC,90,0,0.0,1,0.37,7,0,1,5.4,2,0,1,True,2.8,0.04,79.69,9,4,5.42,6.08,0.04,7
James Ward-Prowse,West Ham,Manchester City,2023-09-16,True,AMC,90,1,0.53,0,0.06,7,2,2,10.6,0,0,3,True,3.8,0.24,80.0,9,4,5.42,6.08,0.04,2
James Ward-Prowse,West Ham,Liverpool,2023-09-24,False,AMC,90,0,0.0,0,0.62,2,0,3,6.0,0,0,3,True,5.0,0.35,80.29,9,4,5.42,6.08,0.04,4
James Ward-Prowse,West Ham,Sheffield,2023-09-30,True,AMC,90,0,0.09,0,0.91,4,2,6,15.5,1,1,0,True,5.2,0.33,80.57,9,4,5.42,6.08,0.04,2
James Ward-Prowse,West Ham,Newcastle United,2023-10-08,True,DMC,90,0,0.09,0,0.07,2,1,1,3.0,0,0,2,True,4.4,0.32,80.83,9,4,5.42,6.08,0.04,2
James Ward-Prowse,West Ham,Aston Villa,2023-10-22,False,DMC,90,0,0.08,0,0.21,2,1,4,8.0,0,0,4,True,4.4,0.34,81.08,9,4,5.42,6.08,0.04,
