name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Kobbie Mainoo,Man Utd,Everton,2023-11-26,False,DMC,71,0,0.0,0,0.0,3,0,0,2.4,0,1,0,True,0.0,0.0,71.0,0,0,0,0,0.1,2
Kobbie Mainoo,Man Utd,Newcastle United,2023-12-02,False,DMC,79,0,0.0,0,0.0,2,0,0,1.2,0,0,1,True,3.0,0.0,75.0,0,0,0,0,0.1,2
Kobbie Mainoo,Man Utd,Liverpool,2023-12-17,False,DMC,81,0,0.0,0,0.0,2,0,0,2.2,0,1,0,True,2.5,0.0,77.0,0,0,0,0,0.1,2
Kobbie Mainoo,Man Utd,West Ham,2023-12-23,False,DMC,90,0,0.03,0,0.02,2,1,1,4.7,0,0,2,True,2.33,0.0,80.25,0,0,0,0,0.1,2
Kobbie Mainoo,Man Utd,Aston Villa,2023-12-26,True,DMC,80,0,0.0,0,0.0,2,0,0,1.3,0,0,2,True,2.25,0.01,80.2,0,0,0,0,0.1,1
Kobbie Mainoo,Man Utd,Nottingham Forest,2023-12-30,False,DMC,45,0,0.0,0,0.0,1,0,0,1.2,0,0,0,True,2.2,0.01,74.33,0,0,0,0,0.1,2
Kobbie Mainoo,Man Utd,Tottenham,2024-01-14,True,DMC,90,0,0.0,0,0.0,2,0,0,1.2,0,0,2,True,1.8,0.01,76.57,0,0,0,0,0.1,10
Kobbie Mainoo,Man Utd,Wolverhampton,2024-02-01,False,DMC,90,1,0.05,0,0.0,10,2,0,7.6,3,0,3,True,1.8,0.01,78.25,0,0,0,0,0.1,3
Kobbie Mainoo,Man Utd,West Ham,2024-02-04,True,DMC,63,0,0.0,0,0.0,3,0,0,0.7,0,1,0,True,3.4,0.02,76.56,0,0,0,0,0.1,1
Kobbie Mainoo,Man Utd,Aston Villa,2024-02-11,False,DMC,90,0,0.0,0,0.48,1,0,4,6.2,0,0,1,True,3.6,0.01,77.9,0,0,0,0,0.1,1
Kobbie Mainoo,Man Utd,Luton,2024-02-18,False,DMC,90,0,0.0,0,0.09,1,0,2,3.4,0,0,1,True,3.4,0.01,79.0,0,0,0,0,0.1,2
Kobbie Mainoo,Man Utd,Fulham,2024-02-24,True,DMC,79,0,0.07,0,0.0,2,2,0,1.9,0,0,1,True,3.4,0.01,79.0,0,0,0,0,0.1,2
Kobbie Mainoo,Man Utd,Manchester City,2024-03-03,False,MC,81,0,0.0,0,0.0,2,0,0,2.3,0,0,2,True,3.4,0.03,79.15,0,0,0,0,0.1,3
Kobbie Mainoo,Man Utd,Everton,2024-03-09,True,DMC,78,0,0.0,0,0.0,3,0,0,1.1,0,1,0,True,1.8,0.01,79.07,0,0,0,0,0.1,3
Kobbie Mainoo,Man Utd,Brentford,2024-03-30,False,DMC,79,0,0.0,0,0.0,3,0,0,1.5,0,1,0,True,1.8,0.01,79.07,0,0,0,0,0.1,2
Kobbie Mainoo,Man Utd,Chelsea,2024-04-04,False,DMC,90,0,0.02,0,0.04,2,1,2,6.0,0,0,4,True,2.2,0.01,79.75,0,0,0,0,0.1,10
Kobbie Mainoo,Man Utd,Liverpool,2024-04-07,True,DMC,84,1,0.07,0,0.0,10,1,0,7.8,3,0,2,True,2.4,0.02,80.0,0,0,0,0,0.1,2
Kobbie Mainoo,Man Utd,Bournemouth,2024-04-13,False,DMC,77,0,0.02,0,0.0,2,1,0,1.3,0,0,2,True,4.0,0.02,79.83,0,0,0,0,0.1,5
Kobbie Mainoo,Man Utd,Sheffield,2024-04-24,True,DMC,90,0,0.07,1,0.02,5,1,1,5.7,0,0,2,True,4.0,0.02,80.37,0,0,0,0,0.1,3
Kobbie Mainoo,Man Utd,Burnley,2024-04-27,True,DMC,64,0,0.06,0,0.04,3,1,1,2.4,0,1,0,True,4.4,0.23,79.55,0,0,0,0,0.1,2
Kobbie Mainoo,Man Utd,Crystal Palace,2024-05-06,False,DMC,90,0,0.0,0,0.0,2,0,0,2.5,0,0,4,True,4.4,0.25,80.05,0,0,0,0,0.1,2
Kobbie Mainoo,Man Utd,Arsenal,2024-05-12,True,DMC,90,0,0.0,0,0.05,2,0,2,4.4,0,0,1,True,4.4,0.24,80.5,0,0,0,0,0.1,9
Kobbie Mainoo,Man Utd,Newcastle United,2024-05-15,True,DMC,82,1,0.38,0,0.0,9,1,0,7.9,2,0,1,True,2.8,0.23,80.57,0,0,0,0,0.1,3
Kobbie Mainoo,Man Utd,Brighton,2024-05-19,False,DMC,74,0,0.0,0,0.11,3,0,2,3.7,0,1,0,True,4.2,0.3,80.29,0,0,0,0,0.1,
