name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Nicolò Zaniolo,Aston Villa,Luton,2023-10-29,True,ML,45,0,0.93,0,0.09,0,6,1,7.7,0,0,0,True,0.0,0.0,45.0,0,0,0,0,0,1
Nicolò Zaniolo,Aston Villa,Nottingham Forest,2023-11-05,False,ML,45,0,0.4,0,0.0,1,2,0,2.8,0,0,1,True,0.0,0.93,45.0,0,0,0,0,0,0
Nicolò Zaniolo,Aston Villa,Bournemouth,2023-12-03,False,FW,45,0,0.03,0,0.0,0,1,0,0.3,0,0,1,True,0.5,0.66,45.0,0,0,0,0,0,1
Nicolò Zaniolo,Aston Villa,Brentford,2023-12-17,False,Sub,9,0,0.0,0,0.0,1,0,0,0.4,0,0,0,False,0.33,0.45,36.0,0,0,0,0,0,5
Nicolò Zaniolo,Aston Villa,Sheffield,2023-12-22,True,Sub,9,1,0.37,0,0.0,5,1,0,5.2,0,0,1,False,0.5,0.34,30.6,0,0,0,0,0,1
Nicolò Zaniolo,Aston Villa,Manchester United,2023-12-26,False,Sub,13,0,0.0,0,0.0,1,0,0,0.8,0,0,1,False,1.4,0.35,27.67,0,0,0,0,0,1
Nicolò Zaniolo,Aston Villa,Everton,2024-01-14,False,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,0,0,False,1.6,0.16,23.86,0,0,0,0,0,0
Nicolò Zaniolo,Aston Villa,Newcastle United,2024-01-30,True,Sub,27,0,0.0,0,0.02,0,0,1,1.7,0,0,0,False,1.6,0.08,24.25,0,0,0,0,0,1
Nicolò Zaniolo,Aston Villa,Manchester United,2024-02-11,True,Sub,3,0,0.0,0,0.0,1,0,0,0.0,0,0,0,False,1.6,0.07,21.89,0,0,0,0,0,1
Nicolò Zaniolo,Aston Villa,Nottingham Forest,2024-02-24,True,Sub,9,0,0.0,0,0.13,1,0,1,1.8,0,0,0,False,1.6,0.07,20.6,0,0,0,0,0,0
Nicolò Zaniolo,Aston Villa,Luton,2024-03-02,False,Sub,11,0,0.0,0,0.0,0,0,0,0.0,0,0,0,False,0.8,0.0,19.73,0,0,0,0,0,1
Nicolò Zaniolo,Aston Villa,Tottenham,2024-03-10,True,Sub,32,0,0.4,0,0.0,1,1,0,3.9,0,0,2,False,0.6,0.0,20.75,0,0,0,0,0,5
Nicolò Zaniolo,Aston Villa,West Ham,2024-03-17,False,Sub,27,1,0.48,0,0.0,5,1,0,5.4,0,0,0,False,0.6,0.08,21.23,0,0,0,0,0,1
Nicolò Zaniolo,Aston Villa,Burnley,2023-08-27,False,Sub,17,0,0.17,0,0.06,1,2,1,1.6,0,0,0,False,1.6,0.18,20.93,0,0,0,0,0,1
Nicolò Zaniolo,Aston Villa,Wolverhampton,2024-03-30,True,Sub,27,0,0.24,0,0.0,1,3,0,4.7,0,0,0,False,1.6,0.21,21.33,0,0,0,0,0,2
Nicolò Zaniolo,Aston Villa,Manchester City,2024-04-03,False,AML,76,0,0.07,0,0.0,2,1,0,1.4,0,0,4,True,1.6,0.26,24.75,0,0,0,0,0,1
Nicolò Zaniolo,Aston Villa,Brentford,2024-04-06,True,Sub,21,0,0.0,0,0.0,1,0,0,0.5,0,0,0,False,2.0,0.27,24.53,0,0,0,0,0,3
Nicolò Zaniolo,Aston Villa,Arsenal,2024-04-14,False,AML,79,0,0.08,0,0.02,3,1,1,3.0,0,1,0,True,2.0,0.19,27.56,0,0,0,0,0,1
Nicolò Zaniolo,Aston Villa,Liverpool,2024-05-13,True,Sub,14,0,0.1,0,0.08,1,1,1,3.4,0,0,0,False,1.6,0.11,26.84,0,0,0,0,0,1
Nicolò Zaniolo,Aston Villa,Liverpool,2023-09-03,False,Sub,25,0,0.0,0,0.02,1,0,1,2.3,0,0,0,False,1.6,0.1,26.75,0,0,0,0,0,0
Nicolò Zaniolo,Aston Villa,Crystal Palace,2023-09-16,True,AML,56,0,0.06,0,0.22,0,1,3,6.6,0,0,1,True,1.6,0.05,28.14,0,0,0,0,0,3
Nicolò Zaniolo,Aston Villa,Chelsea,2023-09-24,False,AML,74,0,0.15,0,0.0,3,2,0,4.2,0,1,0,True,1.2,0.05,30.23,0,0,0,0,0,1
Nicolò Zaniolo,Aston Villa,Brighton,2023-09-30,True,AML,56,0,0.1,0,0.0,1,2,0,2.5,0,0,1,True,1.6,0.08,31.35,0,0,0,0,0,1
Nicolò Zaniolo,Aston Villa,Wolverhampton,2023-10-08,False,Sub,28,0,0.12,0,0.0,1,1,0,0.6,0,0,0,False,1.2,0.08,31.21,0,0,0,0,0,2
Nicolò Zaniolo,Aston Villa,West Ham,2023-10-22,True,ML,75,0,0.02,0,0.0,2,1,0,1.1,0,0,1,True,1.2,0.09,32.96,0,0,0,0,0,
