name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Anssumane Fati Vieira,Brighton,Fulham,2023-10-29,True,Sub,32,0.0,0.07,0.0,0.0,1,1.0,0.0,2.7,0,0,1,False,0.0,0.0,32.0,0,0,0,0,0,1.0,Brighton,False,Everton,-2.97
Anssumane Fati Vieira,Brighton,Everton,2023-11-04,False,Sub,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,False,1.0,0.07,27.0,0,0,0,0,0,3.0,Brighton,True,Sheffield,
Anssumane Fati Vieira,Brighton,Sheffield,2023-11-12,True,FW,70,0.0,0.22,0.0,0.1,3,2.0,1.0,6.2,0,1,0,True,1.0,0.03,41.33,0,0,0,0,0,1.0,Brighton,False,Nottingham Forest,3.35
Anssumane Fati Vieira,Brighton,Nottingham Forest,2023-11-25,False,AML,20,0.0,0.04,0.0,0.02,1,1.0,1.0,1.7,0,0,1,True,1.67,0.1,36.0,0,0,0,0,0,0.0,Brighton,False,Chelsea,-1.77
Anssumane Fati Vieira,Brighton,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,False,1.5,0.08,28.8,0,0,0,0,0,0.0,Brighton,True,Brentford,-2.16
Anssumane Fati Vieira,Brighton,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,False,1.2,0.07,24.0,0,0,0,0,0,0.0,Brighton,True,Burnley,4.68
Anssumane Fati Vieira,Brighton,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.05,20.57,0,0,0,0,0,0.0,Brighton,False,Arsenal,-3.23
Anssumane Fati Vieira,Brighton,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,False,0.8,0.05,18.0,0,0,0,0,0,0.0,Brighton,False,Crystal Palace,0.25
Anssumane Fati Vieira,Brighton,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.01,16.0,0,0,0,0,0,0.0,Brighton,True,Tottenham,2.15
Anssumane Fati Vieira,Brighton,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,14.4,0,0,0,0,0,0.0,Brighton,False,West Ham,-1.66
Anssumane Fati Vieira,Brighton,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,13.09,0,0,0,0,0,0.0,Brighton,True,Wolverhampton,-2.74
Anssumane Fati Vieira,Brighton,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,12.0,0,0,0,0,0,0.0,Brighton,False,Luton,
