name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Adam Wharton,Crystal Palace,Brighton,2024-02-03,False,Sub,62,0,0.0,0,0.0,2,0,0,1.4,0,0,3,False,0.0,0.0,62.0,0,0,0,0,0,2
Adam Wharton,Crystal Palace,Chelsea,2024-02-12,True,DMC,90,0,0.0,0,0.05,2,0,1,3.6,0,0,3,True,2.0,0.0,76.0,0,0,0,0,0,3
Adam Wharton,Crystal Palace,Everton,2024-02-19,False,MC,87,0,0.0,0,0.07,3,0,3,6.6,1,0,1,True,2.0,0.0,79.67,0,0,0,0,0,2
Adam Wharton,Crystal Palace,Burnley,2024-02-24,True,MC,65,0,0.04,0,0.44,2,1,3,6.6,0,1,0,True,2.33,0.0,76.0,0,0,0,0,0,3
Adam Wharton,Crystal Palace,Tottenham,2024-03-02,False,MC,70,0,0.04,0,0.0,3,1,0,0.5,0,1,0,True,2.25,0.01,74.8,0,0,0,0,0,3
Adam Wharton,Crystal Palace,Luton,2024-03-09,True,MC,80,0,0.0,0,0.08,3,0,2,3.2,0,1,0,True,2.4,0.02,75.67,0,0,0,0,0,2
Adam Wharton,Crystal Palace,Nottingham Forest,2024-03-30,False,MC,79,0,0.02,0,0.39,2,1,2,3.6,0,0,1,True,2.6,0.02,76.14,0,0,0,0,0,2
Adam Wharton,Crystal Palace,Bournemouth,2024-04-02,False,MC,85,0,0.0,0,0.0,2,0,0,1.4,0,0,1,True,2.6,0.02,77.25,0,0,0,0,0,5
Adam Wharton,Crystal Palace,Manchester City,2024-04-06,True,MC,90,0,0.0,1,0.51,5,0,2,4.7,0,0,4,True,2.4,0.02,78.67,0,0,0,0,0,3
Adam Wharton,Crystal Palace,Liverpool,2024-04-14,False,MC,90,0,0.09,0,0.06,3,1,1,4.0,0,1,0,True,3.0,0.21,79.8,0,0,0,0,0,2
Adam Wharton,Crystal Palace,West Ham,2024-04-21,True,MC,60,0,0.0,0,0.46,2,0,1,3.1,0,0,1,True,3.0,0.22,78.0,0,0,0,0,0,2
Adam Wharton,Crystal Palace,Newcastle United,2024-04-24,True,MC,82,0,0.08,0,0.0,2,4,0,2.9,0,1,0,True,2.8,0.22,78.33,0,0,0,0,0,8
Adam Wharton,Crystal Palace,Fulham,2024-04-27,False,MC,90,0,0.02,1,0.37,8,1,3,7.0,3,0,1,True,2.8,0.23,79.23,0,0,0,0,0,3
Adam Wharton,Crystal Palace,Manchester United,2024-05-06,True,MC,90,0,0.0,0,0.11,3,0,1,2.9,0,1,0,True,4.0,0.44,80.0,0,0,0,0,0,5
Adam Wharton,Crystal Palace,Wolverhampton,2024-05-11,False,MC,90,0,0.06,1,0.03,5,1,1,4.2,0,0,1,True,3.6,0.24,80.67,0,0,0,0,0,3
Adam Wharton,Crystal Palace,Aston Villa,2024-05-19,True,MC,86,0,0.0,0,0.0,3,0,0,1.6,0,1,0,True,4.0,0.43,81.0,0,0,0,0,0,
