name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts
James Milner,Brighton,Luton,2023-08-12,True,DR,78,0,0.0,0,0.0,3,0,0,1.1,0,1,0,True
James Milner,Brighton,Everton,2023-11-04,False,MC,78,0,0.0,0,0.0938501954078674,2,0,2,4.4,0,0,1,True
James Milner,Brighton,Chelsea,2023-12-03,False,Sub,33,0,0.0118179786950349,1,0.2472180277109146,3,1,3,7.4,0,0,1,False
James Milner,Brighton,Brentford,2023-12-06,True,Sub,21,0,0.0,0,0.0,1,0,0,1.7,0,0,0,False
James Milner,Brighton,Burnley,2023-12-09,True,DL,58,0,0.0471016131341457,0,0.1560864895582199,1,1,3,7.5,0,0,1,True
James Milner,Brighton,Arsenal,2023-12-17,False,DL,59,0,0.0,0,0.0,1,0,0,0.9,0,0,1,True
James Milner,Brighton,Tottenham,2023-12-28,True,MC,68,0,0.0978086590766906,1,0.1044340953230857,6,1,2,5.2,0,1,0,True
James Milner,Brighton,Wolverhampton,2023-08-19,False,DR,56,0,0.0,0,0.3136484622955322,0,0,1,2.4,0,0,0,True
James Milner,Brighton,West Ham,2024-01-02,False,MC,90,0,0.0621683113276958,0,0.5430338978767395,3,1,4,9.2,0,1,0,True
James Milner,Brighton,Wolverhampton,2024-01-22,True,MC,72,0,0.0,0,0.0,3,0,0,2.3,0,1,0,True
James Milner,Brighton,Luton,2024-01-30,False,DMR,19,0,0.0675758942961692,0,0.029192678630352,1,1,1,1.9,0,0,2,True
James Milner,Brighton,West Ham,2023-08-26,True,DR,71,0,0.0,0,0.0,2,0,0,1.9,0,0,3,True
James Milner,Brighton,Newcastle United,2023-09-02,True,Sub,9,0,0.0,0,0.0,0,0,0,0.3,0,0,1,False
James Milner,Brighton,Manchester United,2023-09-16,False,Sub,13,0,0.0,0,0.0,1,0,0,0.2,0,0,0,False
James Milner,Brighton,Manchester City,2023-10-21,False,DR,45,0,0.0,0,0.0,1,0,0,0.4,0,0,2,True
