name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts
James Maddison,Spurs,Brentford,2023-08-13,False,AMC,90,0,0.0906142741441726,2,0.963993489742279,9,2,6,15.3,2,0,2,True
James Maddison,Spurs,Crystal Palace,2023-10-27,False,AMC,88,0,0.1097071096301078,0,0.0474964305758476,6,2,2,5.0,0,1,0,True
James Maddison,Spurs,Chelsea,2023-11-06,True,AMC,45,0,0.0,0,0.0,1,0,0,0.5,0,0,1,True
James Maddison,Spurs,Manchester United,2023-08-19,True,AMC,90,0,0.2158321887254715,0,0.1582393497228622,3,2,2,9.0,0,1,0,True
James Maddison,Spurs,Brentford,2024-01-31,True,AMC,87,0,0.4043509066104889,0,0.2094324231147766,7,4,3,8.5,2,0,2,True
James Maddison,Spurs,Everton,2024-02-03,False,AMC,85,0,0.1002261117100715,1,0.0451512597501277,5,2,1,6.3,0,0,1,True
James Maddison,Spurs,Brighton,2024-02-10,True,AMC,90,0,0.1131702363491058,0,0.3937825560569763,1,2,3,7.8,0,0,1,True
James Maddison,Spurs,Wolverhampton,2024-02-17,True,AMC,85,0,0.0193691588938236,0,0.1982876360416412,2,1,2,6.1,0,0,2,True
James Maddison,Spurs,Crystal Palace,2024-03-02,True,AMC,82,0,0.0,1,0.4911244511604309,5,0,2,6.5,0,0,1,True
James Maddison,Spurs,Aston Villa,2024-03-10,False,AMC,87,1,0.6337282657623291,0,0.0,9,2,0,8.9,1,1,0,True
James Maddison,Spurs,Fulham,2024-03-16,False,AMC,65,0,0.0949514880776405,0,0.2909069359302521,2,1,2,3.5,0,0,3,True
James Maddison,Spurs,Bournemouth,2023-08-26,False,AMC,72,1,1.0056852102279663,0,0.0398854091763496,10,4,1,11.1,2,1,0,True
James Maddison,Spurs,Luton,2024-03-30,True,AMC,67,0,0.1190720945596695,0,0.0,2,1,0,3.7,0,0,1,True
James Maddison,Spurs,West Ham,2024-04-02,False,AMC,69,0,0.159833163022995,0,0.0907628238201141,2,2,1,5.3,0,0,1,True
James Maddison,Spurs,Nottingham Forest,2024-04-07,True,AMC,75,0,0.0867019742727279,0,0.1708534955978393,2,2,3,7.1,0,0,1,True
James Maddison,Spurs,Newcastle United,2024-04-13,False,AMC,80,0,0.0398950353264808,0,0.2472232282161712,1,2,4,9.2,0,0,3,True
James Maddison,Spurs,Arsenal,2024-04-28,True,AMC,63,0,0.0402972772717475,0,0.4592956602573395,2,1,1,2.8,0,0,3,True
James Maddison,Spurs,Chelsea,2024-05-02,False,Sub,27,0,0.045909684151411,0,0.022050030529499,1,2,1,2.5,0,0,1,False
James Maddison,Spurs,Liverpool,2024-05-05,False,Sub,29,0,0.1409904211759567,0,0.0,1,3,0,1.9,0,0,0,False
James Maddison,Spurs,Burnley,2024-05-11,True,MC,87,0,0.5212562084197998,1,0.5286890268325806,4,3,3,11.2,0,0,1,True
James Maddison,Spurs,Manchester City,2024-05-14,True,MC,90,0,0.0,0,0.1042942479252815,2,0,4,7.3,0,0,2,True
James Maddison,Spurs,Sheffield,2024-05-19,False,AMC,87,0,0.8332279920578003,1,0.4263650178909302,6,2,5,13.2,0,1,0,True
James Maddison,Spurs,Burnley,2023-09-02,False,AMC,85,1,0.2669652998447418,0,0.0193365179002285,7,4,1,14.7,0,0,1,True
James Maddison,Spurs,Sheffield,2023-09-16,True,AMC,90,0,0.1299092918634414,0,0.1311704963445663,1,3,4,10.6,0,0,1,True
James Maddison,Spurs,Arsenal,2023-09-24,False,AMC,77,0,0.0168988611549139,2,0.8602209687232971,9,1,3,7.4,1,0,2,True
James Maddison,Spurs,Liverpool,2023-09-30,True,AMC,89,0,0.1040024980902671,0,0.1644877642393112,2,4,4,11.0,0,0,1,True
James Maddison,Spurs,Luton,2023-10-07,False,AMC,75,0,0.1431171000003814,1,0.9456600546836852,6,2,4,9.7,0,1,0,True
James Maddison,Spurs,Fulham,2023-10-23,True,AMC,81,1,0.861884355545044,0,0.1336653232574463,9,3,4,15.3,1,1,0,True
