name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Josh Cullen,Burnley,Manchester City,2023-08-11,True,MC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0,3,True,0.0,0.0,90.0,0,0,0,0,0,0.0,Burnley,False,Bournemouth,,0.19
Josh Cullen,Burnley,Bournemouth,2023-10-28,False,MC,59,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7,0,0,1,True,2.0,0.0,74.5,0,0,0,0,0,0.0,Burnley,True,Crystal Palace,0.07,
Josh Cullen,Burnley,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.0,49.67,0,0,0,0,0,0.0,Burnley,False,Arsenal,-1.08,-0.48
Josh Cullen,Burnley,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,False,0.67,0.0,37.25,0,0,0,0,0,1.0,Burnley,True,West Ham,-0.48,
Josh Cullen,Burnley,West Ham,2023-11-25,True,Sub,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,2,False,0.5,0.0,30.8,0,0,0,0,0,0.0,Burnley,True,Sheffield,,0.68
Josh Cullen,Burnley,Sheffield,,True,,0,,,,,0,,,0.0,0,0,0,False,0.6,0.0,25.67,0,0,0,0,0,0.0,Burnley,False,Wolverhampton,0.24,-0.52
Josh Cullen,Burnley,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,22.0,0,0,0,0,0,0.0,Burnley,False,Brighton,-6.77,-0.6
Josh Cullen,Burnley,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,19.25,0,0,0,0,0,0.0,Burnley,True,Everton,-1.19,0.53
Josh Cullen,Burnley,Everton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,17.11,0,0,0,0,0,0.0,Burnley,False,Fulham,,0.86
Josh Cullen,Burnley,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,15.4,0,0,0,0,0,0.0,Burnley,True,Liverpool,1.07,0.18
Josh Cullen,Burnley,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,14.0,0,0,0,0,0,0.0,Burnley,False,Aston Villa,-2.94,
Josh Cullen,Burnley,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,12.83,0,0,0,0,0,2.0,Burnley,True,Luton,,
Josh Cullen,Burnley,Luton,2024-01-12,True,MC,90,0.0,0.0,0.0,0.08,2,0.0,2.0,5.5,0,0,1,True,0.0,0.0,18.77,0,0,0,0,0,0.0,Burnley,False,Manchester City,1.29,
Josh Cullen,Burnley,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,17.43,0,0,0,0,0,0.0,Burnley,True,Fulham,,-0.13
Josh Cullen,Burnley,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,16.27,0,0,0,0,0,0.0,Burnley,False,Liverpool,3.66,-1.01
Josh Cullen,Burnley,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,15.25,0,0,0,0,0,0.0,Burnley,True,Arsenal,2.1,-0.11
Josh Cullen,Burnley,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,14.35,0,0,0,0,0,1.0,Burnley,False,Crystal Palace,1.42,
Josh Cullen,Burnley,Crystal Palace,2024-02-24,False,Sub,53,0.0,0.04,0.0,0.0,1,1.0,0.0,2.1,0,0,3,False,0.4,0.0,16.5,0,0,0,0,0,2.0,Burnley,True,Bournemouth,,1.22
Josh Cullen,Burnley,Bournemouth,2024-03-03,True,MC,89,0.0,0.04,0.0,0.05,2,2.0,1.0,3.9,0,0,2,True,0.2,0.01,20.32,0,0,0,0,0,6.0,Burnley,False,West Ham,-0.06,
Josh Cullen,Burnley,West Ham,2024-03-10,False,MC,90,0.0,0.0,0.0,0.06,6,0.0,2.0,4.2,1,0,2,True,0.6,0.01,23.8,0,0,0,0,0,2.0,Burnley,True,Brentford,-6.41,0.79
Josh Cullen,Burnley,Brentford,2024-03-16,True,MC,90,0.0,0.04,0.0,0.0,2,1.0,0.0,2.7,0,0,1,True,1.8,0.01,26.95,0,0,0,0,0,1.0,Burnley,True,Aston Villa,3.88,
Josh Cullen,Burnley,Aston Villa,2023-08-27,True,MC,90,0.0,0.0,0.0,0.32,1,0.0,1.0,3.0,0,0,3,True,2.2,0.02,29.82,0,0,0,0,0,11.0,Burnley,False,Chelsea,1.09,-0.85
