name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts
Conor Gallagher,Chelsea,Liverpool,2023-08-13,True,MC,90,0,0.0,0,0.0,2,0,0,2.4,0,0,1,True
Conor Gallagher,Chelsea,Brentford,2023-10-28,True,DMC,90,0,0.013667931780219,0,0.094678059220314,2,1,2,7.1,0,0,2,True
Conor Gallagher,Chelsea,Tottenham,2023-11-06,False,AMC,90,0,0.0,1,0.5492688417434692,6,0,5,10.0,1,0,1,True
Conor Gallagher,Chelsea,Manchester City,2023-11-12,True,AMC,90,0,0.0633893013000488,1,0.0702859088778495,10,3,2,7.2,2,0,4,True
Conor Gallagher,Chelsea,Newcastle United,2023-11-25,False,AMC,68,0,0.4039905369281769,0,0.2988872528076172,2,2,1,2.3,0,0,3,True
Conor Gallagher,Chelsea,Brighton,2023-12-03,True,AMC,44,0,0.0,0,0.0,-2,0,0,0.4,0,0,2,True
Conor Gallagher,Chelsea,Everton,2023-12-10,False,AMC,90,0,0.0213497150689363,0,0.048031210899353,2,1,2,6.4,0,0,2,True
Conor Gallagher,Chelsea,Sheffield,2023-12-16,True,DMC,90,0,0.0454669632017612,0,0.080553688108921,2,2,1,5.6,0,1,0,True
Conor Gallagher,Chelsea,Wolverhampton,2023-12-24,False,DMC,90,0,0.1813673973083496,0,0.0,1,3,0,3.7,0,0,2,True
Conor Gallagher,Chelsea,Crystal Palace,2023-12-27,True,DMC,90,0,0.0,0,0.4593134820461273,1,0,2,5.5,0,0,1,True
Conor Gallagher,Chelsea,West Ham,2023-08-20,False,MC,74,0,0.0875061079859733,0,0.0,2,2,0,3.4,0,0,2,True
Conor Gallagher,Chelsea,Luton,2023-12-30,False,DMC,90,0,0.1523185223340988,0,0.0,2,2,0,3.8,0,0,2,True
Conor Gallagher,Chelsea,Fulham,2024-01-13,True,AMC,90,0,0.2068452984094619,0,0.1426577717065811,3,3,2,4.9,0,1,0,True
Conor Gallagher,Chelsea,Liverpool,2024-01-31,False,AMC,45,0,0.0,0,0.0,1,0,0,1.2,0,0,2,True
Conor Gallagher,Chelsea,Wolverhampton,2024-02-04,True,AMC,90,0,0.3116381466388702,0,0.0692034214735031,2,2,1,3.3,0,0,4,True
Conor Gallagher,Chelsea,Crystal Palace,2024-02-12,False,AMC,90,2,0.2454570233821869,0,0.1117911711335182,15,3,3,15.1,3,0,1,True
Conor Gallagher,Chelsea,Manchester City,2024-02-17,False,AMC,90,0,0.1428988873958587,0,0.1085913181304931,2,1,1,3.6,0,0,1,True
Conor Gallagher,Chelsea,Brentford,2024-03-02,False,MC,90,0,0.0248725898563861,0,0.0555331893265247,1,1,3,6.7,0,0,2,True
Conor Gallagher,Chelsea,Newcastle United,2024-03-11,True,AMC,90,0,0.0179019551724195,1,1.0094003677368164,6,1,3,7.7,1,0,2,True
Conor Gallagher,Chelsea,Luton,2023-08-25,True,MC,90,0,0.1290091127157211,0,0.2942993938922882,3,1,1,5.7,0,1,0,True
Conor Gallagher,Chelsea,Burnley,2024-03-30,True,AMC,61,0,0.0866619199514389,0,0.303873211145401,1,2,3,6.2,0,0,1,True
Conor Gallagher,Chelsea,Manchester United,2024-04-04,True,AMC,88,1,0.6739721298217773,0,0.2286577522754669,7,4,2,8.6,0,0,3,True
Conor Gallagher,Chelsea,Sheffield,2024-04-07,False,AML,90,0,0.0308299902826547,1,0.2851431369781494,5,1,2,5.1,0,0,2,True
Conor Gallagher,Chelsea,Everton,2024-04-15,True,DMC,90,0,0.0,0,0.0917475447058677,3,0,2,4.2,0,1,0,True
Conor Gallagher,Chelsea,Arsenal,2024-04-23,False,AMC,90,0,0.0,0,0.0,2,0,0,5.4,0,0,5,True
Conor Gallagher,Chelsea,Aston Villa,2024-04-27,False,DMC,90,1,0.083770215511322,0,0.013436634093523,9,3,1,7.5,2,0,2,True
Conor Gallagher,Chelsea,Tottenham,2024-05-02,True,DMC,90,0,0.0,1,0.2420245707035064,6,0,1,4.0,0,1,0,True
Conor Gallagher,Chelsea,West Ham,2024-05-05,True,DMC,90,1,0.9960525631904602,0,0.1612565219402313,8,2,3,11.4,0,1,0,True
Conor Gallagher,Chelsea,Nottingham Forest,2024-05-11,False,DMC,78,0,0.055146224796772,0,0.0,1,1,0,1.9,0,0,2,True
Conor Gallagher,Chelsea,Brighton,2024-05-15,False,DMC,90,0,0.0,0,0.0,2,0,0,2.2,0,0,1,True
Conor Gallagher,Chelsea,Bournemouth,2024-05-19,True,DMC,90,0,0.3778623044490814,0,0.0,2,2,0,5.4,0,0,1,True
Conor Gallagher,Chelsea,Nottingham Forest,2023-09-02,True,MC,61,0,0.0205612815916538,0,0.1013808771967887,1,1,1,2.4,0,0,1,True
Conor Gallagher,Chelsea,Bournemouth,2023-09-17,False,DMC,90,0,0.1322409659624099,0,0.3177104592323303,3,1,1,6.2,0,1,0,True
Conor Gallagher,Chelsea,Aston Villa,2023-09-24,True,DMC,90,0,0.0228688642382621,0,0.0244072582572698,2,1,1,3.7,0,0,1,True
Conor Gallagher,Chelsea,Fulham,2023-10-02,False,MC,90,0,0.0815380364656448,0,0.1198526918888092,3,1,1,3.8,0,1,0,True
Conor Gallagher,Chelsea,Burnley,2023-10-07,False,MC,90,0,0.0,1,0.3325463235378265,5,0,1,5.0,0,0,1,True
Conor Gallagher,Chelsea,Arsenal,2023-10-21,True,AMC,90,0,0.1083799824118614,1,0.1781790852546692,6,1,4,8.4,1,0,2,True
