name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Jordan Clark,Luton,Manchester United,2023-11-11,False,Sub,17,0,0.0,0,0.0,1,0,0,0.6,0,0,0,False,0.0,0.0,17.0,0,0,0,0,0,0
Jordan Clark,Luton,Crystal Palace,2023-11-25,True,Sub,29,0,0.0,0,0.03,0,0,1,1.7,0,0,1,False,1.0,0.0,23.0,0,0,0,0,0,1
Jordan Clark,Luton,Brentford,2023-12-02,False,Sub,30,0,0.0,0,0.0,1,0,0,0.8,0,0,1,False,0.5,0.0,25.33,0,0,0,0,0,1
Jordan Clark,Luton,Arsenal,2023-12-05,True,Sub,2,0,0.0,0,0.0,1,0,0,0.0,0,0,1,False,0.67,0.0,19.5,0,0,0,0,0,1
Jordan Clark,Luton,Manchester City,2023-12-10,True,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,0,0,False,0.75,0.0,15.8,0,0,0,0,0,2
Jordan Clark,Luton,Burnley,2024-01-12,False,AMC,73,0,0.13,0,0.0,2,2,0,1.1,0,0,1,True,0.8,0.0,25.33,0,0,0,0,0,2
Jordan Clark,Luton,Brighton,2024-01-30,True,AMC,67,0,0.17,0,0.07,2,2,1,5.9,0,1,0,True,1.0,0.03,31.29,0,0,0,0,0,2
Jordan Clark,Luton,Newcastle United,2024-02-03,False,AMC,67,0,0.0,0,0.0,2,0,0,1.1,0,0,3,True,1.4,0.06,35.75,0,0,0,0,0,1
Jordan Clark,Luton,Sheffield,2024-02-10,True,AMC,52,0,0.0,0,0.0,1,0,0,0.8,0,0,2,True,1.6,0.06,37.56,0,0,0,0,0,1
Jordan Clark,Luton,Manchester United,2024-02-18,True,Sub,22,0,0.0,0,0.0,1,0,0,0.7,0,0,0,False,1.6,0.06,36.0,0,0,0,0,0,1
Jordan Clark,Luton,Liverpool,2024-02-21,False,Sub,27,0,0.0,0,0.0,1,0,0,0.5,0,0,2,False,1.6,0.06,35.18,0,0,0,0,0,2
Jordan Clark,Luton,Aston Villa,2024-03-02,True,MC,90,0,0.0,0,0.15,2,0,2,3.8,0,0,3,True,1.4,0.03,39.75,0,0,0,0,0,2
Jordan Clark,Luton,Crystal Palace,2024-03-09,False,MC,86,0,0.05,0,0.0,2,1,0,1.4,0,0,1,True,1.4,0.0,43.31,0,0,0,0,0,4
Jordan Clark,Luton,Bournemouth,2024-03-13,False,MC,90,0,0.0,1,0.6,4,0,1,4.9,0,0,4,True,1.4,0.01,46.64,0,0,0,0,0,2
Jordan Clark,Luton,Nottingham Forest,2024-03-16,True,AMC,84,0,0.2,0,0.0,2,2,0,2.2,0,0,1,True,2.0,0.21,49.13,0,0,0,0,0,1
Jordan Clark,Luton,Tottenham,2024-03-30,False,Sub,27,0,0.02,0,0.0,1,1,0,1.5,0,0,1,False,2.2,0.25,47.75,0,0,0,0,0,2
Jordan Clark,Luton,Arsenal,2024-04-03,False,AMC,90,0,0.03,0,0.0,2,1,0,1.3,0,0,2,True,2.2,0.26,50.24,0,0,0,0,0,10
Jordan Clark,Luton,Bournemouth,2024-04-06,True,MC,90,1,0.16,0,0.08,10,3,3,13.3,3,0,1,True,2.2,0.26,52.44,0,0,0,0,0,2
Jordan Clark,Luton,Manchester City,2024-04-13,False,AMC,88,0,0.0,0,0.0,2,0,0,0.8,0,0,4,True,3.8,0.28,54.32,0,0,0,0,0,2
Jordan Clark,Luton,Brentford,2024-04-20,True,AMC,80,0,0.01,0,0.05,2,1,1,2.3,0,0,4,True,3.4,0.08,55.6,0,0,0,0,0,2
Jordan Clark,Luton,Wolverhampton,2024-04-27,False,AMC,65,0,0.03,0,0.49,2,1,1,5.7,0,0,2,True,3.4,0.04,56.05,0,0,0,0,0,1
Jordan Clark,Luton,West Ham,2024-05-11,False,Sub,51,0,0.0,0,0.0,1,0,0,1.4,0,0,3,False,3.6,0.05,55.82,0,0,0,0,0,1
Jordan Clark,Luton,Fulham,2024-05-19,True,MC,69,0,0.12,0,0.39,1,3,2,4.7,0,0,4,True,3.4,0.04,56.39,0,0,0,0,0,
