name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Kai Havertz,Arsenal,Nottingham Forest,2023-08-12,True,MC,90,0.0,0.11,0.0,0.18,2,2.0,2.0,5.5,0,0,1,True,0.0,0.0,90.0,0,0,0,0,0,3.0,Arsenal,True,Sheffield,-5.73
Kai Havertz,Arsenal,Sheffield,2023-10-28,True,MC,90,0.0,0.56,0.0,0.09,3,1.0,1.0,3.0,0,1,0,True,2.0,0.11,90.0,0,0,0,0,0,1.0,Arsenal,False,Newcastle United,0.23
Kai Havertz,Arsenal,Newcastle United,2023-11-04,False,MC,90,0.0,0.05,0.0,0.0,1,1.0,0.0,3.2,0,0,1,True,2.5,0.34,90.0,0,0,0,0,0,1.0,Arsenal,True,Burnley,-0.62
Kai Havertz,Arsenal,Burnley,2023-11-11,True,MC,58,0.0,0.17,0.0,0.06,1,2.0,1.0,3.4,0,0,1,True,2.0,0.24,82.0,0,0,0,0,0,6.0,Arsenal,False,Brentford,-0.6
Kai Havertz,Arsenal,Brentford,2023-11-25,False,Sub,11,1.0,0.44,0.0,0.0,6,1.0,0.0,7.3,0,0,0,False,1.75,0.22,67.8,0,0,0,0,0,1.0,Arsenal,True,Wolverhampton,-2.6
Kai Havertz,Arsenal,Wolverhampton,2023-12-02,True,Sub,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1,False,2.6,0.27,58.5,0,0,0,0,0,7.0,Arsenal,False,Luton,1.98
Kai Havertz,Arsenal,Luton,2023-12-05,False,MC,90,1.0,0.68,0.0,0.25,7,5.0,4.0,12.0,0,0,3,True,2.4,0.24,63.0,0,0,0,0,0,2.0,Arsenal,False,Aston Villa,-0.83
Kai Havertz,Arsenal,Aston Villa,2023-12-09,False,MC,90,0.0,0.05,0.0,0.17,2,1.0,2.0,5.2,0,0,1,True,3.2,0.27,66.38,0,0,0,0,0,8.0,Arsenal,True,Brighton,0.58
Kai Havertz,Arsenal,Brighton,2023-12-17,True,MC,88,1.0,0.87,0.0,0.0,8,4.0,0.0,6.7,0,1,0,True,3.4,0.27,68.78,0,0,0,0,0,1.0,Arsenal,False,Liverpool,0.87
Kai Havertz,Arsenal,Liverpool,2023-12-23,False,MC,90,0.0,0.05,0.0,0.0,1,1.0,0.0,1.6,0,0,1,True,4.8,0.41,70.9,0,0,0,0,0,0.0,Arsenal,True,West Ham,0.89
Kai Havertz,Arsenal,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,False,3.8,0.33,64.45,0,0,0,0,0,2.0,Arsenal,False,Crystal Palace,-0.5
Kai Havertz,Arsenal,Crystal Palace,2023-08-21,False,MC,90,0.0,0.04,0.0,0.09,2,1.0,1.0,1.9,0,1,0,True,3.6,0.33,66.58,0,0,0,0,0,2.0,Arsenal,False,Fulham,-0.97
