name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ryan Christie,Bournemouth,West Ham,2023-08-12,True,AMC,66,0.0,0.02,0.0,0.03,2,1.0,1.0,3.5,0,0,1,True,0.0,0.0,66.0,1.0,1.0,2.74,2.07,0.04,2.0,Bournemouth,True,Burnley,,0.39
Ryan Christie,Bournemouth,Burnley,2023-10-28,True,AMC,90,0.0,0.0,0.0,0.14,2,0.0,2.0,3.5,0,0,1,True,2.0,0.02,78.0,1.0,1.0,2.74,2.07,0.04,2.0,Bournemouth,False,Manchester City,1.61,-1.32
Ryan Christie,Bournemouth,Manchester City,2023-11-04,False,MR,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,0,6,True,2.0,0.01,82.0,1.0,1.0,2.74,2.07,0.04,3.0,Bournemouth,True,Newcastle United,-1.09,0.55
Ryan Christie,Bournemouth,Newcastle United,2023-11-11,True,DMC,90,0.0,0.11,0.0,0.76,3,2.0,4.0,11.3,0,1,0,True,2.0,0.01,84.0,1.0,1.0,2.74,2.07,0.04,2.0,Bournemouth,False,Sheffield,,-0.61
Ryan Christie,Bournemouth,Sheffield,2023-11-25,False,DMC,90,0.0,0.14,0.0,0.0,2,1.0,0.0,3.8,0,0,1,True,2.25,0.03,85.2,1.0,1.0,2.74,2.07,0.04,7.0,Bournemouth,True,Aston Villa,-2.77,0.64
Ryan Christie,Bournemouth,Aston Villa,2023-12-03,True,DMC,90,0.0,0.1,1.0,1.06,7,3.0,3.0,11.2,3,0,2,True,2.2,0.05,86.0,1.0,1.0,2.74,2.07,0.04,3.0,Bournemouth,False,Crystal Palace,3.33,0.38
Ryan Christie,Bournemouth,Crystal Palace,2023-12-06,False,DMC,90,0.0,0.0,0.0,0.23,3,0.0,3.0,7.0,0,1,0,True,3.2,0.27,86.57,1.0,1.0,2.74,2.07,0.04,3.0,Bournemouth,False,Manchester United,2.68,-0.63
Ryan Christie,Bournemouth,Manchester United,2023-12-09,False,DMC,90,0.0,0.0,0.0,0.0,3,0.0,0.0,3.0,0,1,0,True,3.4,0.27,87.0,1.0,1.0,2.74,2.07,0.04,1.0,Bournemouth,False,Nottingham Forest,-0.1,-0.55
Ryan Christie,Bournemouth,Nottingham Forest,2023-12-23,False,DMC,90,0.0,0.0,0.0,0.06,1,0.0,1.0,3.7,0,0,2,True,3.6,0.27,87.33,1.0,1.0,2.74,2.07,0.04,3.0,Bournemouth,True,Fulham,-2.88,-0.13
Ryan Christie,Bournemouth,Fulham,2023-12-26,True,DMC,90,0.0,0.08,0.0,0.0,3,1.0,0.0,2.5,0,1,0,True,3.2,0.25,87.6,1.0,1.0,2.74,2.07,0.04,2.0,Bournemouth,False,Liverpool,7.33,-1.01
Ryan Christie,Bournemouth,Liverpool,2023-08-19,False,DMC,62,0.0,0.0,0.0,0.0,2,0.0,0.0,1.1,0,0,3,True,3.4,0.23,85.27,1.0,1.0,2.74,2.07,0.04,2.0,Bournemouth,False,Tottenham,-1.42,-0.36
Ryan Christie,Bournemouth,Tottenham,2023-12-31,False,DMC,68,0.0,0.0,0.0,0.0,2,0.0,0.0,0.8,0,0,1,True,2.4,0.02,83.83,1.0,1.0,2.74,2.07,0.04,2.0,Bournemouth,True,Liverpool,-2.32,0.18
Ryan Christie,Bournemouth,Liverpool,2024-01-21,True,DMC,90,0.0,0.05,0.0,0.36,2,2.0,2.0,5.7,0,0,4,True,2.2,0.02,84.31,1.0,1.0,2.74,2.07,0.04,1.0,Bournemouth,False,West Ham,2.67,-0.22
Ryan Christie,Bournemouth,West Ham,2024-02-01,False,DMC,90,0.0,0.03,0.0,0.02,1,1.0,1.0,4.3,0,0,1,True,2.0,0.03,84.71,1.0,1.0,2.74,2.07,0.04,1.0,Bournemouth,True,Nottingham Forest,0.51,1.55
Ryan Christie,Bournemouth,Nottingham Forest,2024-02-04,True,DMC,55,0.0,0.05,0.0,0.0,1,1.0,0.0,1.1,0,0,1,True,2.0,0.03,82.73,1.0,1.0,2.74,2.07,0.04,2.0,Bournemouth,False,Fulham,-1.43,0.86
Ryan Christie,Bournemouth,Fulham,2024-02-10,False,DMC,90,0.0,0.14,0.0,0.1,2,4.0,1.0,5.0,0,0,3,True,1.6,0.02,83.19,1.0,1.0,2.74,2.07,0.04,1.0,Bournemouth,False,Newcastle United,-1.45,-0.41
Ryan Christie,Bournemouth,Newcastle United,2024-02-17,False,DMC,90,0.0,0.0,0.0,0.07,1,0.0,2.0,3.5,0,0,2,True,1.6,0.05,83.59,1.0,1.0,2.74,2.07,0.04,2.0,Bournemouth,True,Manchester City,1.02,-0.96
Ryan Christie,Bournemouth,Manchester City,2024-02-24,True,DMC,87,0.0,0.02,0.0,0.09,2,1.0,2.0,5.6,0,0,1,True,1.4,0.05,83.78,1.0,1.0,2.74,2.07,0.04,1.0,Bournemouth,False,Burnley,,0.0
Ryan Christie,Bournemouth,Burnley,2024-03-03,False,DMC,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,0,True,1.4,0.05,81.74,1.0,1.0,2.74,2.07,0.04,7.0,Bournemouth,True,Sheffield,,0.68
Ryan Christie,Bournemouth,Sheffield,2024-03-09,True,DMC,73,0.0,0.2,1.0,1.06,7,4.0,5.0,13.1,2,0,2,True,1.4,0.04,81.3,1.0,1.0,2.74,2.07,0.04,5.0,Bournemouth,True,Luton,,
Ryan Christie,Bournemouth,Luton,2024-03-13,True,DMC,90,0.0,0.15,1.0,0.12,5,3.0,3.0,8.2,0,0,3,True,2.6,0.27,81.71,1.0,1.0,2.74,2.07,0.04,1.0,Bournemouth,True,Tottenham,1.6,0.69
Ryan Christie,Bournemouth,Tottenham,2023-08-26,True,DMC,59,0.0,0.03,0.0,0.06,1,1.0,1.0,3.7,0,0,1,True,3.2,0.47,80.68,1.0,1.0,2.74,2.07,0.04,0.0,Bournemouth,True,Everton,-5.04,0.53
Ryan Christie,Bournemouth,Everton,,True,,0,,,,,0,,,0.0,0,0,0,False,3.2,0.48,77.17,1.0,1.0,2.74,2.07,0.04,3.0,Bournemouth,True,Crystal Palace,3.26,0.88
Ryan Christie,Bournemouth,Crystal Palace,2024-04-02,True,MC,90,0.0,0.02,0.0,0.0,3,1.0,0.0,1.9,0,1,0,True,2.8,0.47,77.71,1.0,1.0,2.74,2.07,0.04,2.0,Bournemouth,False,Luton,,
Ryan Christie,Bournemouth,Luton,2024-04-06,False,DMC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.4,0,0,2,True,3.2,0.48,78.2,1.0,1.0,2.74,2.07,0.04,1.0,Bournemouth,True,Manchester United,,0.38
Ryan Christie,Bournemouth,Manchester United,2024-04-13,True,DMC,90,0.0,0.13,0.0,0.14,1,2.0,2.0,7.3,0,0,2,True,2.2,0.24,78.65,1.0,1.0,2.74,2.07,0.04,2.0,Bournemouth,False,Aston Villa,,0.29
Ryan Christie,Bournemouth,Aston Villa,2024-04-21,False,DMC,75,0.0,0.05,0.0,0.23,2,1.0,4.0,8.8,0,0,2,True,1.4,0.04,78.52,1.0,1.0,2.74,2.07,0.04,3.0,Bournemouth,False,Wolverhampton,,-0.52
Ryan Christie,Bournemouth,Wolverhampton,2024-04-24,False,DMC,90,0.0,0.22,0.0,0.22,3,4.0,4.0,8.9,0,1,0,True,1.6,0.04,78.93,1.0,1.0,2.74,2.07,0.04,4.0,Bournemouth,True,Brighton,,-0.66
Ryan Christie,Bournemouth,Brighton,2024-04-28,True,Sub,23,0.0,0.0,1.0,0.13,4,0.0,2.0,4.6,0,0,0,False,2.2,0.08,77.0,1.0,1.0,2.74,2.07,0.04,1.0,Bournemouth,False,Arsenal,,-0.48
Ryan Christie,Bournemouth,Arsenal,2024-05-04,False,DMC,90,0.0,0.0,0.0,0.05,1,0.0,2.0,3.4,0,0,3,True,2.4,0.28,77.43,1.0,1.0,2.74,2.07,0.04,3.0,Bournemouth,True,Brentford,0.49,0.79
Ryan Christie,Bournemouth,Brentford,2024-05-11,True,DMC,80,0.0,0.0,0.0,0.04,3,0.0,1.0,5.2,0,1,0,True,2.2,0.28,77.52,1.0,1.0,2.74,2.07,0.04,2.0,Bournemouth,False,Chelsea,2.82,-0.85
Ryan Christie,Bournemouth,Chelsea,2024-05-19,False,DMC,90,0.0,0.22,0.0,0.02,2,3.0,1.0,4.7,0,0,2,True,2.6,0.25,77.91,1.0,1.0,2.74,2.07,0.04,2.0,Bournemouth,False,Brentford,0.82,-0.53
Ryan Christie,Bournemouth,Brentford,2023-09-02,False,DMC,86,0.0,0.12,0.0,0.38,2,3.0,1.0,5.8,0,0,1,True,2.6,0.29,78.15,1.0,1.0,2.74,2.07,0.04,3.0,Bournemouth,True,Chelsea,-1.09,-0.25
Ryan Christie,Bournemouth,Chelsea,2023-09-17,True,AMC,88,0.0,0.02,0.0,0.66,3,1.0,3.0,7.8,0,1,0,True,2.4,0.27,78.44,1.0,1.0,2.74,2.07,0.04,5.0,Bournemouth,False,Brighton,1.13,-0.6
Ryan Christie,Bournemouth,Brighton,2023-09-24,False,AMC,81,0.0,0.06,1.0,0.25,5,1.0,1.0,3.5,0,0,3,True,2.2,0.07,78.51,1.0,1.0,2.74,2.07,0.04,2.0,Bournemouth,True,Arsenal,4.06,-0.11
Ryan Christie,Bournemouth,Arsenal,2023-09-30,True,DMC,82,0.0,0.06,0.0,0.07,2,1.0,1.0,4.5,0,0,3,True,3.0,0.29,78.61,1.0,1.0,2.74,2.07,0.04,1.0,Bournemouth,False,Everton,4.91,-0.24
