name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Anis Slimane,Sheffield Utd,Crystal Palace,2023-08-12,True,Sub,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,False,0.0,0.0,10.0,0,0,0,0,0,1.0,Sheffield Utd,False,Arsenal,,-0.48
Anis Slimane,Sheffield Utd,Arsenal,2023-10-28,False,ML,58,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,3,True,0.0,0.0,34.0,0,0,0,0,0,0.0,Sheffield Utd,True,Wolverhampton,,0.05
Anis Slimane,Sheffield Utd,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.5,0.0,22.67,0,0,0,0,0,1.0,Sheffield Utd,False,Brighton,,-0.6
Anis Slimane,Sheffield Utd,Brighton,2023-11-12,False,Sub,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,False,0.33,0.0,18.25,0,0,0,0,0,0.0,Sheffield Utd,True,Bournemouth,,1.22
Anis Slimane,Sheffield Utd,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,False,0.5,0.0,14.6,0,0,0,0,0,0.0,Sheffield Utd,False,Burnley,,0.0
Anis Slimane,Sheffield Utd,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,12.17,0,0,0,0,0,0.0,Sheffield Utd,True,Liverpool,,0.18
Anis Slimane,Sheffield Utd,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,10.43,0,0,0,0,0,1.0,Sheffield Utd,True,Brentford,,0.79
Anis Slimane,Sheffield Utd,Brentford,2023-12-09,True,Sub,37,0.0,0.6,0.0,0.07,1,3.0,1.0,5.4,0,0,0,False,0.2,0.0,13.75,0,0,0,0,0,1.0,Sheffield Utd,False,Chelsea,,-0.85
Anis Slimane,Sheffield Utd,Chelsea,2023-12-16,False,Sub,10,0.0,0.0,0.0,0.16,1,0.0,1.0,1.6,0,0,0,False,0.4,0.12,13.33,0,0,0,0,0,3.0,Sheffield Utd,False,Aston Villa,,0.29
Anis Slimane,Sheffield Utd,Aston Villa,2023-12-22,False,AMC,75,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0,1,0,True,0.4,0.12,19.5,0,0,0,0,0,-1.0,Sheffield Utd,True,Luton,,
Anis Slimane,Sheffield Utd,Luton,2023-12-26,True,Sub,18,0.0,0.06,0.0,0.25,-1,1.0,1.0,1.6,0,0,2,False,1.0,0.12,19.36,0,0,0,0,0,0.0,Sheffield Utd,False,Nottingham Forest,,-0.55
