name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Son Heung-min,Spurs,Brentford,2023-08-13,False,AML,74,0,0.12,0,0.0,2,2,0,3.7,0,0,2,True,0.0,0.0,74.0,10,6,9.6,6.34,0.05,10
Son Heung-min,Spurs,Crystal Palace,2023-10-27,False,FW,90,1,0.72,0,0.02,10,2,1,7.2,3,0,1,True,2.0,0.12,82.0,10,6,9.6,6.34,0.05,2
Son Heung-min,Spurs,Chelsea,2023-11-06,True,FW,90,0,0.19,0,0.0,2,2,0,4.7,0,0,4,True,6.0,0.42,84.67,10,6,9.6,6.34,0.05,2
Son Heung-min,Spurs,Wolverhampton,2023-11-11,False,FW,90,0,0.09,0,0.04,2,1,1,2.1,0,0,2,True,4.67,0.34,86.0,10,6,9.6,6.34,0.05,2
Son Heung-min,Spurs,Aston Villa,2023-11-26,True,FW,90,0,0.13,0,1.18,2,2,3,8.2,0,0,2,True,4.0,0.28,86.8,10,6,9.6,6.34,0.05,10
Son Heung-min,Spurs,Manchester City,2023-12-03,False,FW,90,1,0.18,1,0.08,10,1,2,9.4,2,0,3,True,3.6,0.25,87.33,10,6,9.6,6.34,0.05,2
Son Heung-min,Spurs,West Ham,2023-12-07,True,FW,87,0,0.07,0,0.13,2,1,2,7.3,0,0,2,True,5.2,0.46,87.29,10,6,9.6,6.34,0.05,17
Son Heung-min,Spurs,Newcastle United,2023-12-10,True,AML,90,1,1.17,2,1.42,17,4,4,18.0,3,1,0,True,3.6,0.33,87.62,10,6,9.6,6.34,0.05,2
Son Heung-min,Spurs,Nottingham Forest,2023-12-15,False,AML,87,0,0.32,0,0.13,2,4,1,8.4,0,1,0,True,6.6,0.93,87.56,10,6,9.6,6.34,0.05,7
Son Heung-min,Spurs,Everton,2023-12-23,True,AML,90,1,0.22,0,0.11,7,2,1,9.4,0,0,1,True,6.6,0.97,87.8,10,6,9.6,6.34,0.05,5
Son Heung-min,Spurs,Brighton,2023-12-28,False,AML,90,0,0.3,1,0.21,5,5,2,7.7,0,0,4,True,7.6,0.99,88.0,10,6,9.6,6.34,0.05,3
Son Heung-min,Spurs,Manchester United,2023-08-19,True,AML,90,0,0.16,0,0.65,3,1,4,9.0,0,1,0,True,6.6,1.01,88.17,10,6,9.6,6.34,0.05,9
