name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Shea Charles,Man City,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,False,Manchester United,-1.52
Shea Charles,Man City,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,True,Bournemouth,-4.45
Shea Charles,Man City,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,False,Chelsea,-0.75
Shea Charles,Man City,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,True,Liverpool,-1.11
Shea Charles,Man City,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,True,Tottenham,1.5
Shea Charles,Man City,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,False,Aston Villa,0.61
Shea Charles,Man City,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,False,Luton,-2.0
Shea Charles,Man City,Luton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,True,Crystal Palace,1.84
Shea Charles,Man City,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,False,Everton,-2.05
Shea Charles,Man City,Everton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,True,Newcastle United,-3.3
Shea Charles,Man City,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,True,Sheffield,-0.83
Shea Charles,Man City,Sheffield,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,False,Newcastle United,-1.93
Shea Charles,Man City,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,True,Burnley,-2.04
Shea Charles,Man City,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,False,Brentford,-1.08
Shea Charles,Man City,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,True,Everton,-1.11
Shea Charles,Man City,Everton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,Man City,True,Chelsea,-0.63
