name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Luke Berry,Luton,Brighton,2023-08-12,False,Sub,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,False,0.0,0.0,2.0,0,0,0,0,0,0.0,Luton,False,Aston Villa,
Luke Berry,Luton,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.0,1.0,0,0,0,0,0,0.0,Luton,True,Liverpool,
Luke Berry,Luton,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,False,0.5,0.0,0.67,0,0,0,0,0,0.0,Luton,False,Manchester United,
Luke Berry,Luton,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.33,0.0,0.5,0,0,0,0,0,0.0,Luton,True,Crystal Palace,
Luke Berry,Luton,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,False,0.25,0.0,0.4,0,0,0,0,0,0.0,Luton,False,Brentford,
Luke Berry,Luton,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,0.33,0,0,0,0,0,0.0,Luton,True,Arsenal,
Luke Berry,Luton,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.29,0,0,0,0,0,0.0,Luton,True,Manchester City,
Luke Berry,Luton,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.25,0,0,0,0,0,0.0,Luton,True,Newcastle United,
Luke Berry,Luton,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.22,0,0,0,0,0,0.0,Luton,False,Sheffield,
Luke Berry,Luton,Sheffield,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.2,0,0,0,0,0,0.0,Luton,True,Chelsea,
