name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Cole Palmer,Man City,Burnley,2023-08-11,False,Sub,10,0,0.0,0,0.0,1,0,0,0.0,0,0,0,False,0.0,0.0,10.0,0,1,0.92,0.63,0.05,2
Cole Palmer,Chelsea,Brentford,2023-10-28,True,AMC,90,0,0.18,0,0.66,2,2,4,9.7,0,0,2,True,1.0,0.0,50.0,0,1,0.92,0.63,0.05,12
Cole Palmer,Chelsea,Tottenham,2023-11-06,False,AMR,90,1,0.83,1,0.91,12,2,1,9.8,2,0,1,True,1.5,0.09,63.33,0,1,0.92,0.63,0.05,6
Cole Palmer,Chelsea,Manchester City,2023-11-12,True,AMR,90,1,1.27,0,0.04,6,3,1,9.5,0,0,4,True,5.0,0.67,70.0,0,1,0.92,0.63,0.05,2
Cole Palmer,Chelsea,Newcastle United,2023-11-25,False,AMR,74,0,0.0,0,0.02,2,0,1,3.1,0,0,3,True,5.25,0.82,70.8,0,1,0.92,0.63,0.05,1
Cole Palmer,Chelsea,Brighton,2023-12-03,True,Sub,24,0,0.01,0,0.02,1,1,1,3.5,0,0,1,False,4.6,0.66,63.0,0,1,0.92,0.63,0.05,8
Cole Palmer,Chelsea,Manchester United,2023-12-06,False,AMC,90,1,0.08,0,0.1,8,1,2,8.4,1,0,2,True,4.6,0.66,66.86,0,1,0.92,0.63,0.05,1
Cole Palmer,Chelsea,Everton,2023-12-10,False,AMR,90,0,0.23,0,0.1,1,5,2,7.3,0,0,2,True,5.8,0.64,69.75,0,1,0.92,0.63,0.05,14
Cole Palmer,Chelsea,Sheffield,2023-12-16,True,AMC,90,1,0.78,1,1.51,14,5,2,16.9,3,1,0,True,3.6,0.32,72.0,0,1,0.92,0.63,0.05,1
Cole Palmer,Chelsea,Wolverhampton,2023-12-24,False,AMR,90,0,0.07,0,0.13,1,2,3,6.1,0,0,2,True,5.2,0.42,73.8,0,1,0.92,0.63,0.05,18
Cole Palmer,Chelsea,Luton,2023-12-30,False,AMC,90,2,1.03,1,0.12,18,5,2,17.9,3,0,2,True,5.0,0.43,75.27,0,1,0.92,0.63,0.05,10
Cole Palmer,Chelsea,Fulham,2024-01-13,True,AMR,90,1,0.82,0,0.07,10,3,1,9.9,3,1,0,True,8.4,0.84,76.5,0,1,0.92,0.63,0.05,2
Cole Palmer,Chelsea,Liverpool,2024-01-31,False,FW,84,0,0.0,0,0.0,2,0,0,1.4,0,0,4,True,8.8,0.99,77.08,0,1,0.92,0.63,0.05,8
Cole Palmer,Chelsea,Wolverhampton,2024-02-04,True,AMR,90,1,0.5,0,0.02,8,4,1,9.6,1,0,4,True,9.0,0.94,78.0,0,1,0.92,0.63,0.05,10
