name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
David Brooks,Bournemouth,West Ham,2023-08-12,True,AMR,74,0.0,0.09,0.0,0.02,2,4.0,1.0,3.5,0,0,1,True,0.0,0.0,74.0,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,True,Burnley,
David Brooks,Bournemouth,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,False,2.0,0.09,37.0,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,False,Manchester City,1.61
David Brooks,Bournemouth,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.05,24.67,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,True,Newcastle United,-1.09
David Brooks,Bournemouth,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.67,0.03,18.5,0.0,0.0,0.25,0.18,0.03,1.0,Bournemouth,False,Sheffield,
David Brooks,Bournemouth,Sheffield,2023-11-25,False,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,1,False,0.5,0.02,16.4,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,True,Aston Villa,-2.77
David Brooks,Bournemouth,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,False,0.6,0.02,13.67,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,False,Crystal Palace,3.33
David Brooks,Bournemouth,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,11.71,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,False,Manchester United,2.68
David Brooks,Bournemouth,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,10.25,0.0,0.0,0.25,0.18,0.03,1.0,Bournemouth,False,Nottingham Forest,-0.1
David Brooks,Bournemouth,Nottingham Forest,2023-12-23,False,Sub,9,0.0,0.29,0.0,0.0,1,1.0,0.0,0.4,0,0,0,False,0.2,0.0,10.11,0.0,0.0,0.25,0.18,0.03,4.0,Bournemouth,True,Fulham,-2.88
David Brooks,Bournemouth,Fulham,2023-12-26,True,Sub,2,0.0,0.05,1.0,0.05,4,1.0,1.0,4.8,0,0,0,False,0.4,0.06,9.3,0.0,0.0,0.25,0.18,0.03,1.0,Bournemouth,False,Liverpool,7.33
David Brooks,Bournemouth,Liverpool,2023-08-19,False,Sub,14,0.0,0.0,0.0,0.41,1,0.0,2.0,3.3,0,0,0,False,1.0,0.27,9.73,0.0,0.0,0.25,0.18,0.03,1.0,Bournemouth,False,Tottenham,-1.42
David Brooks,Bournemouth,Tottenham,2023-12-31,False,Sub,8,0.0,0.01,0.0,0.0,1,1.0,0.0,0.0,0,0,0,False,1.2,0.27,9.58,0.0,0.0,0.25,0.18,0.03,1.0,Bournemouth,True,Liverpool,-2.32
David Brooks,Bournemouth,Liverpool,2024-01-21,True,Sub,21,0.0,0.33,0.0,0.13,1,2.0,1.0,3.3,0,0,3,False,1.4,0.27,10.46,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,False,West Ham,2.67
David Brooks,Bournemouth,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,False,1.6,0.34,9.71,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,True,Nottingham Forest,0.51
David Brooks,Bournemouth,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,False,1.4,0.28,9.07,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,False,Fulham,-1.43
David Brooks,Bournemouth,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.6,0.07,8.5,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,False,Newcastle United,-1.45
David Brooks,Bournemouth,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.07,8.0,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,True,Manchester City,1.02
David Brooks,Bournemouth,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.07,7.56,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,False,Burnley,
David Brooks,Bournemouth,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,7.16,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,True,Sheffield,
David Brooks,Bournemouth,Sheffield,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,6.8,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,True,Luton,
David Brooks,Bournemouth,Luton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,6.48,0.0,0.0,0.25,0.18,0.03,1.0,Bournemouth,True,Tottenham,1.6
David Brooks,Bournemouth,Tottenham,2023-08-26,True,Sub,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,0,False,0.0,0.0,6.95,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,True,Everton,-5.04
David Brooks,Bournemouth,Everton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,6.65,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,True,Crystal Palace,3.26
David Brooks,Bournemouth,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,6.38,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,False,Luton,
David Brooks,Bournemouth,Luton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,6.12,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,True,Manchester United,
David Brooks,Bournemouth,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,5.88,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,False,Aston Villa,
David Brooks,Bournemouth,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,False,0.2,0.0,5.67,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,False,Wolverhampton,
David Brooks,Bournemouth,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,5.46,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,True,Brighton,
David Brooks,Bournemouth,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,5.28,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,False,Arsenal,
David Brooks,Bournemouth,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,5.1,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,True,Brentford,0.49
David Brooks,Bournemouth,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,4.94,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,False,Chelsea,2.82
David Brooks,Bournemouth,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,4.78,0.0,0.0,0.25,0.18,0.03,8.0,Bournemouth,False,Brentford,0.82
David Brooks,Bournemouth,Brentford,2023-09-02,False,Sub,30,1.0,1.04,0.0,0.0,8,2.0,0.0,7.4,2,0,1,False,0.0,0.0,5.55,0.0,0.0,0.25,0.18,0.03,1.0,Bournemouth,True,Chelsea,-1.09
David Brooks,Bournemouth,Chelsea,2023-09-17,True,Sub,1,0.0,0.0,0.0,0.09,1,0.0,1.0,1.3,0,0,0,False,1.6,0.21,5.41,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,False,Brighton,1.13
David Brooks,Bournemouth,Brighton,2023-09-24,False,Sub,8,0.0,0.34,0.0,0.08,0,1.0,1.0,1.8,0,0,0,False,1.8,0.21,5.49,0.0,0.0,0.25,0.18,0.03,0.0,Bournemouth,True,Arsenal,4.06
David Brooks,Bournemouth,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,False,1.8,0.28,5.33,0.0,0.0,0.25,0.18,0.03,1.0,Bournemouth,False,Everton,4.91
David Brooks,Bournemouth,Everton,2023-10-07,False,Sub,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0,False,1.8,0.28,5.81,0.0,0.0,0.25,0.18,0.03,1.0,Bournemouth,True,Wolverhampton,0.64
