name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Mohamed Elneny,Arsenal,Sheffield,2023-10-28,True,Sub,1,0,0.0,0,0.0,4,0,0,0.4,0,0,0,False,0.0,0.0,1.0,0,0,0.0,0.0,0.05,1
Mohamed Elneny,Arsenal,West Ham,2024-02-11,False,Sub,23,0,0.06,0,0.0,1,2,0,1.1,0,0,0,False,4.0,0.0,12.0,0,0,0.0,0.0,0.05,1
Mohamed Elneny,Arsenal,Newcastle United,2024-02-24,True,Sub,1,0,0.0,0,0.0,1,0,0,0.1,0,0,0,False,2.5,0.03,8.33,0,0,0.0,0.0,0.05,
