name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Tom Cairney,Fulham,Everton,2023-08-12,False,MC,57,0.0,0.02,0.0,0.03,1,1.0,1.0,1.6,0,0,0,True,0.0,0.0,57.0,2.0,0.0,1.56,1.63,0.05,1.0,Fulham,False,Brighton,-0.55
Tom Cairney,Fulham,Brighton,2023-10-29,False,Sub,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,False,1.0,0.02,30.5,2.0,0.0,1.56,1.63,0.05,1.0,Fulham,True,Manchester United,1.36
Tom Cairney,Fulham,Manchester United,2023-11-04,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,1,False,1.0,0.01,20.67,2.0,0.0,1.56,1.63,0.05,1.0,Fulham,False,Aston Villa,2.57
Tom Cairney,Fulham,Aston Villa,2023-11-12,False,Sub,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,False,1.0,0.01,19.5,2.0,0.0,1.56,1.63,0.05,5.0,Fulham,True,Wolverhampton,0.52
Tom Cairney,Fulham,Wolverhampton,2023-11-27,True,DMC,90,0.0,0.13,0.0,0.0,5,3.0,0.0,3.3,0,0,2,True,1.0,0.0,33.6,2.0,0.0,1.56,1.63,0.05,4.0,Fulham,False,Liverpool,0.28
Tom Cairney,Fulham,Liverpool,2023-12-03,False,Sub,28,0.0,0.0,1.0,0.55,4,0.0,1.0,3.4,0,0,2,False,1.8,0.03,32.67,2.0,0.0,1.56,1.63,0.05,8.0,Fulham,True,Nottingham Forest,-3.99
Tom Cairney,Fulham,Nottingham Forest,2023-12-06,True,DMC,90,1.0,0.4,0.0,0.1,8,1.0,2.0,9.9,0,1,0,True,2.4,0.23,40.86,2.0,0.0,1.56,1.63,0.05,6.0,Fulham,True,West Ham,-0.79
Tom Cairney,Fulham,West Ham,2023-12-10,True,DMC,90,0.0,0.0,1.0,0.05,6,0.0,1.0,5.6,0,1,0,True,3.8,0.31,47.0,2.0,0.0,1.56,1.63,0.05,2.0,Fulham,False,Newcastle United,1.64
Tom Cairney,Fulham,Newcastle United,2023-12-16,False,DMC,75,0.0,0.02,0.0,0.0,2,1.0,0.0,3.1,0,0,2,True,4.8,0.51,50.11,2.0,0.0,1.56,1.63,0.05,2.0,Fulham,True,Burnley,2.52
Tom Cairney,Fulham,Burnley,2023-12-23,True,DMC,90,0.0,0.0,0.0,0.09,2,0.0,1.0,3.4,0,0,2,True,5.0,0.51,54.1,2.0,0.0,1.56,1.63,0.05,2.0,Fulham,False,Bournemouth,3.99
Tom Cairney,Fulham,Bournemouth,2023-12-26,False,DMC,82,0.0,0.0,0.0,0.0,2,0.0,0.0,2.3,0,0,2,True,4.4,0.48,56.64,2.0,0.0,1.56,1.63,0.05,0.0,Fulham,True,Brentford,1.56
