name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Yegor Yarmoliuk,Brentford,Liverpool,2023-11-12,False,Sub,18,0.0,0.03,0.0,0.0,1,1.0,0.0,1.3,0,0,1,False,0.0,0.0,18.0,0,0,0,0,0,3.0,Brentford,True,Arsenal,0.17
Yegor Yarmoliuk,Brentford,Arsenal,2023-11-25,True,MC,71,0.0,0.02,0.0,0.0,3,1.0,0.0,1.3,0,1,0,True,1.0,0.03,44.5,0,0,0,0,0,3.0,Brentford,True,Luton,-2.71
Yegor Yarmoliuk,Brentford,Luton,2023-12-02,True,MC,69,0.0,0.04,0.0,0.05,3,1.0,2.0,4.1,0,1,0,True,2.0,0.03,52.67,0,0,0,0,0,1.0,Brentford,False,Brighton,1.2
Yegor Yarmoliuk,Brentford,Brighton,2023-12-06,False,MC,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,1,True,2.33,0.03,50.75,0,0,0,0,0,1.0,Brentford,False,Sheffield,1.89
Yegor Yarmoliuk,Brentford,Sheffield,2023-12-09,False,Sub,45,0.0,0.04,0.0,0.0,1,1.0,0.0,2.8,0,0,0,False,2.0,0.02,49.6,0,0,0,0,0,0.0,Brentford,True,Aston Villa,0.51
Yegor Yarmoliuk,Brentford,Aston Villa,2023-12-17,True,Sub,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,False,1.8,0.03,41.67,0,0,0,0,0,1.0,Brentford,True,Wolverhampton,2.5
Yegor Yarmoliuk,Brentford,Wolverhampton,2023-12-27,True,MC,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,3,True,1.6,0.02,42.14,0,0,0,0,0,1.0,Brentford,False,Crystal Palace,1.07
Yegor Yarmoliuk,Brentford,Crystal Palace,2023-12-30,False,Sub,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,False,1.2,0.02,38.12,0,0,0,0,0,1.0,Brentford,True,Nottingham Forest,-0.34
Yegor Yarmoliuk,Brentford,Nottingham Forest,2024-01-20,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,False,0.8,0.01,34.0,0,0,0,0,0,0.0,Brentford,False,Tottenham,2.11
Yegor Yarmoliuk,Brentford,Tottenham,2024-01-31,False,Sub,33,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0,0,0,False,0.8,0.01,33.9,0,0,0,0,0,1.0,Brentford,True,Manchester City,1.02
Yegor Yarmoliuk,Brentford,Manchester City,2024-02-05,True,Sub,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,False,0.6,0.0,32.09,0,0,0,0,0,1.0,Brentford,False,Wolverhampton,-1.6
Yegor Yarmoliuk,Brentford,Wolverhampton,2024-02-10,False,Sub,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,False,0.8,0.0,31.17,0,0,0,0,0,0.0,Brentford,True,Liverpool,-0.79
Yegor Yarmoliuk,Brentford,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,False,0.8,0.0,28.77,0,0,0,0,0,0.0,Brentford,False,Manchester City,-0.6
Yegor Yarmoliuk,Brentford,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,False,0.6,0.0,26.71,0,0,0,0,0,0.0,Brentford,False,West Ham,-0.27
Yegor Yarmoliuk,Brentford,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.4,0.0,24.93,0,0,0,0,0,1.0,Brentford,True,Chelsea,-0.25
Yegor Yarmoliuk,Brentford,Chelsea,2024-03-02,True,Sub,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,0,False,0.4,0.0,23.56,0,0,0,0,0,1.0,Brentford,False,Arsenal,0.3
Yegor Yarmoliuk,Brentford,Arsenal,2024-03-09,False,Sub,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,False,0.4,0.0,22.88,0,0,0,0,0,1.0,Brentford,False,Burnley,3.71
Yegor Yarmoliuk,Brentford,Burnley,2024-03-16,False,Sub,31,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,1,False,0.4,0.0,23.33,0,0,0,0,0,3.0,Brentford,True,Manchester United,-1.13
Yegor Yarmoliuk,Brentford,Manchester United,2024-03-30,True,MC,70,0.0,0.15,0.0,0.0,3,3.0,0.0,5.3,0,1,0,True,0.6,0.0,25.79,0,0,0,0,0,3.0,Brentford,True,Brighton,-0.72
Yegor Yarmoliuk,Brentford,Brighton,2024-04-03,True,MC,63,0.0,0.0,0.0,0.0,3,0.0,0.0,1.3,0,1,0,True,1.2,0.03,27.65,0,0,0,0,0,1.0,Brentford,False,Aston Villa,2.08
Yegor Yarmoliuk,Brentford,Aston Villa,2024-04-06,False,Sub,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,False,1.8,0.03,26.76,0,0,0,0,0,1.0,Brentford,True,Sheffield,-1.99
Yegor Yarmoliuk,Brentford,Sheffield,2024-04-13,True,Sub,11,0.0,0.03,0.0,0.0,1,1.0,0.0,0.4,0,0,0,False,1.8,0.03,26.05,0,0,0,0,0,1.0,Brentford,False,Luton,-5.68
Yegor Yarmoliuk,Brentford,Luton,2024-04-20,False,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,False,1.8,0.04,25.26,0,0,0,0,0,1.0,Brentford,False,Everton,2.1
