name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Martin Ødegaard,Arsenal,Nottingham Forest,2023-08-12,True,MC,90,0.0,0.13,0.0,0.07,2,3.0,1.0,4.9,0,0,1,True,0.0,0.0,90.0,15.0,7.0,9.14,9.21,0.07,0.0,Arsenal,True,Sheffield,,0.68
Martin Ødegaard,Arsenal,Sheffield,,True,,0,,,,,0,,,0.0,0,0,0,False,2.0,0.13,45.0,15.0,7.0,9.14,9.21,0.07,0.0,Arsenal,False,Newcastle United,-0.61,
Martin Ødegaard,Arsenal,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,False,1.0,0.06,30.0,15.0,7.0,9.14,9.21,0.07,0.0,Arsenal,True,Burnley,0.55,0.39
Martin Ødegaard,Arsenal,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,False,0.67,0.04,22.5,15.0,7.0,9.14,9.21,0.07,3.0,Arsenal,False,Brentford,-0.38,-0.53
Martin Ødegaard,Arsenal,Brentford,2023-11-25,False,MC,90,0.0,0.11,0.0,0.06,3,1.0,1.0,4.1,0,1,0,True,0.5,0.03,36.0,15.0,7.0,9.14,9.21,0.07,10.0,Arsenal,True,Wolverhampton,-3.77,0.05
Martin Ødegaard,Arsenal,Wolverhampton,2023-12-02,True,MC,90,1.0,0.11,0.0,1.63,10,1.0,6.0,16.1,3,0,1,True,1.0,0.05,45.0,15.0,7.0,9.14,9.21,0.07,5.0,Arsenal,False,Luton,,
Martin Ødegaard,Arsenal,Luton,2023-12-05,False,MC,90,0.0,0.09,1.0,0.21,5,2.0,5.0,12.5,0,0,3,True,2.6,0.04,51.43,15.0,7.0,9.14,9.21,0.07,2.0,Arsenal,False,Aston Villa,-1.92,
Martin Ødegaard,Arsenal,Aston Villa,2023-12-09,False,MC,90,0.0,0.22,0.0,0.06,2,3.0,1.0,5.5,0,0,1,True,3.6,0.26,56.25,15.0,7.0,9.14,9.21,0.07,3.0,Arsenal,True,Brighton,2.17,-0.66
Martin Ødegaard,Arsenal,Brighton,2023-12-17,True,MC,90,0.0,0.29,0.0,0.19,3,5.0,4.0,10.7,0,1,0,True,4.0,0.31,60.0,15.0,7.0,9.14,9.21,0.07,8.0,Arsenal,False,Liverpool,1.55,-1.01
Martin Ødegaard,Arsenal,Liverpool,2023-12-23,False,MC,90,0.0,0.07,1.0,0.29,8,1.0,3.0,8.6,3,0,1,True,4.6,0.36,63.0,15.0,7.0,9.14,9.21,0.07,2.0,Arsenal,True,West Ham,-1.81,
Martin Ødegaard,Arsenal,West Ham,2023-12-28,True,MC,90,0.0,0.09,0.0,0.64,2,3.0,6.0,16.4,0,0,2,True,5.6,0.56,65.45,15.0,7.0,9.14,9.21,0.07,11.0,Arsenal,False,Crystal Palace,0.57,
Martin Ødegaard,Arsenal,Crystal Palace,2023-08-21,False,MC,89,1.0,0.8,0.0,0.07,11,3.0,1.0,9.1,3,1,0,True,4.0,0.55,67.42,15.0,7.0,9.14,9.21,0.07,2.0,Arsenal,False,Fulham,-4.27,0.86
Martin Ødegaard,Arsenal,Fulham,2023-12-31,False,MC,90,0.0,0.12,0.0,0.19,2,2.0,3.0,6.6,0,0,2,True,5.2,0.49,69.15,15.0,7.0,9.14,9.21,0.07,3.0,Arsenal,True,Crystal Palace,-1.66,
Martin Ødegaard,Arsenal,Crystal Palace,2024-01-20,True,MC,90,0.0,0.09,0.0,0.12,3,1.0,3.0,6.0,0,1,0,True,5.2,0.47,70.64,15.0,7.0,9.14,9.21,0.07,2.0,Arsenal,False,Nottingham Forest,3.11,
Martin Ødegaard,Arsenal,Nottingham Forest,2024-01-30,False,MC,90,0.0,0.2,0.0,0.52,2,3.0,4.0,10.0,0,0,1,True,5.2,0.43,71.93,15.0,7.0,9.14,9.21,0.07,2.0,Arsenal,True,Liverpool,-0.82,0.18
Martin Ødegaard,Arsenal,Liverpool,2024-02-04,True,MC,90,0.0,0.14,0.0,0.7,2,2.0,3.0,6.8,0,0,1,True,4.0,0.26,73.06,15.0,7.0,9.14,9.21,0.07,10.0,Arsenal,False,West Ham,-0.66,
Martin Ødegaard,Arsenal,West Ham,2024-02-11,False,MC,90,0.0,0.04,2.0,0.92,10,1.0,7.0,15.5,1,1,0,True,4.0,0.27,74.06,15.0,7.0,9.14,9.21,0.07,14.0,Arsenal,False,Burnley,-1.51,0.0
Martin Ødegaard,Arsenal,Burnley,2024-02-17,False,MC,90,1.0,0.12,1.0,0.23,14,2.0,3.0,13.8,3,1,0,True,3.8,0.52,74.94,15.0,7.0,9.14,9.21,0.07,2.0,Arsenal,True,Newcastle United,-1.37,
Martin Ødegaard,Arsenal,Newcastle United,2024-02-24,True,MC,75,0.0,0.0,0.0,0.08,2,0.0,2.0,4.2,0,1,0,True,6.2,0.72,74.95,15.0,7.0,9.14,9.21,0.07,10.0,Arsenal,False,Sheffield,,-0.61
Martin Ødegaard,Arsenal,Sheffield,2024-03-04,False,MC,90,1.0,0.68,0.0,0.4,10,4.0,4.0,15.2,2,1,0,True,6.0,0.7,75.7,15.0,7.0,9.14,9.21,0.07,2.0,Arsenal,True,Brentford,-0.34,0.79
Martin Ødegaard,Arsenal,Brentford,2024-03-09,True,MC,90,0.0,0.16,0.0,0.2,2,3.0,3.0,7.4,0,0,1,True,7.6,0.8,76.38,15.0,7.0,9.14,9.21,0.07,2.0,Arsenal,True,Fulham,0.88,-0.13
Martin Ødegaard,Arsenal,Fulham,2023-08-26,True,MC,83,0.0,0.1,0.0,0.0,2,3.0,0.0,4.8,0,0,1,True,7.6,0.8,76.68,15.0,7.0,9.14,9.21,0.07,3.0,Arsenal,False,Manchester City,4.53,
Martin Ødegaard,Arsenal,Manchester City,2024-03-31,False,MC,90,0.0,0.0,0.0,0.18,3,0.0,2.0,4.9,0,1,0,True,6.0,0.41,77.26,15.0,7.0,9.14,9.21,0.07,11.0,Arsenal,True,Luton,,
Martin Ødegaard,Arsenal,Luton,2024-04-03,True,MC,90,1.0,0.51,0.0,0.16,11,3.0,2.0,10.3,3,1,0,True,3.8,0.19,77.79,15.0,7.0,9.14,9.21,0.07,3.0,Arsenal,False,Brighton,-3.3,-0.6
Martin Ødegaard,Arsenal,Brighton,2024-04-06,False,MC,88,0.0,0.08,0.0,0.41,3,2.0,1.0,5.9,0,1,0,True,5.6,0.29,78.2,15.0,7.0,9.14,9.21,0.07,3.0,Arsenal,True,Aston Villa,-2.64,
Martin Ødegaard,Arsenal,Aston Villa,2024-04-14,True,MC,78,0.0,0.19,0.0,0.14,3,3.0,2.0,6.3,0,1,0,True,4.2,0.17,78.19,15.0,7.0,9.14,9.21,0.07,9.0,Arsenal,False,Wolverhampton,-4.1,-0.52
