name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Jordan Henderson,Liverpool,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,True,Nottingham Forest,-1.23
Jordan Henderson,Liverpool,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,False,Luton,1.99
Jordan Henderson,Liverpool,Luton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,True,Brentford,-2.96
Jordan Henderson,Liverpool,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,False,Manchester City,1.11
Jordan Henderson,Liverpool,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,True,Fulham,0.57
Jordan Henderson,Liverpool,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,False,Sheffield,-0.79
Jordan Henderson,Liverpool,Sheffield,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,False,Crystal Palace,0.35
Jordan Henderson,Liverpool,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,True,Manchester United,-2.66
Jordan Henderson,Liverpool,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,True,Arsenal,-0.54
Jordan Henderson,Liverpool,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,False,Burnley,-1.03
Jordan Henderson,Liverpool,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,True,Bournemouth,-4.12
Jordan Henderson,Liverpool,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,True,Newcastle United,-0.89
Jordan Henderson,Liverpool,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,False,Bournemouth,-0.9
Jordan Henderson,Liverpool,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,True,Chelsea,-1.38
Jordan Henderson,Liverpool,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,False,Arsenal,2.26
Jordan Henderson,Liverpool,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,True,Burnley,-2.09
Jordan Henderson,Liverpool,Burnley,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,False,Brentford,2.56
Jordan Henderson,Liverpool,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,True,Luton,-3.08
Jordan Henderson,Liverpool,Luton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,False,Nottingham Forest,1.75
Jordan Henderson,Liverpool,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,True,Manchester City,-0.87
Jordan Henderson,Liverpool,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,False,Newcastle United,-0.43
Jordan Henderson,Liverpool,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,True,Brighton,1.7
Jordan Henderson,Liverpool,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,True,Sheffield,-0.41
Jordan Henderson,Liverpool,Sheffield,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,False,Manchester United,0.18
Jordan Henderson,Liverpool,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,2.0,0.87,3.61,0.03,0.0,Liverpool,True,Crystal Palace,1.28
