h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,1.26267,1.39569,1.26267,1.39569,3.608695652173913,17.333333333333332,14,1,0,1,1.2208,l,2020-09-12 14:00:00,0,0,1,0,-0.1330200000000001,0.0,0.1111111111111111,0.5006375352549768,0.25340833717734196,0.038381420910339935,0.7971590909090908,0.8235294117647058,0.043478260869565216
h,2.27708,2.28004,1.51591,2.28004,8.666666666666666,10.782608695652174,4,3,2,5,1.3364,l,2020-09-20 11:00:00,0,0,1,0,-0.76413,0.5,0.5555555555555556,0.9449674136480289,0.4349543450846062,0.3064899762147468,0.40634881422924896,0.23529411764705882,0.13043478260869565
a,0.706632,0.347136,0.706632,0.347136,13.75,8.214285714285714,6,9,1,0,1.71,w,2020-09-26 19:00:00,1,0,0,3,0.359496,0.25,0.0,0.2570828611863894,0.03815329926792422,0.5759429153924566,0.25312499999999993,0.35294117647058826,0.391304347826087
h,0.949079,0.161283,0.949079,0.161283,5.09375,15.842105263157896,6,1,2,0,2.1162,w,2020-10-04 11:00:00,1,0,0,3,0.7877959999999999,0.5,0.0,0.3632790205566246,0.0,0.11709989806320081,0.7081937799043062,0.35294117647058826,0.043478260869565216
a,1.42348,1.98708,1.42348,1.98708,14.608695652173912,10.91304347826087,5,11,3,3,0.8833,d,2020-10-17 14:00:00,0,1,0,1,-0.5635999999999999,0.75,0.3333333333333333,0.5710752160195461,0.3748133166721992,0.6214599122457118,0.41413043478260864,0.29411764705882354,0.4782608695652174
h,0.74151,0.287054,0.74151,0.287054,13.875,11.685714285714285,6,6,2,0,1.7526,w,2020-10-25 14:00:00,1,0,0,3,0.454456,0.5,0.0,0.2723600543317575,0.025819215198173266,0.5825688073394495,0.46022727272727265,0.35294117647058826,0.2608695652173913
a,1.00333,2.44855,1.00333,1.68738,7.454545454545454,7.0,2,5,4,3,0.4426,w,2020-11-01 12:00:00,1,0,0,3,-0.68405,1.0,0.3333333333333333,0.38704193716105617,0.4695473430972178,0.2422389027893615,0.18068181818181817,0.11764705882352941,0.21739130434782608
h,0.985828,0.175633,0.985828,0.175633,5.685714285714286,16.75,4,0,2,0,2.1004,w,2020-11-06 20:00:00,1,0,0,3,0.810195,0.5,0.0,0.37937574545194924,0.0029458757431664413,0.14847822921217416,0.7623579545454545,0.23529411764705882,0.0
a,1.0785,1.57479,1.0785,1.57479,12.368421052631579,12.407407407407407,10,5,1,1,0.9612,d,2020-11-23 20:00:00,0,1,0,1,-0.4962899999999999,0.25,0.1111111111111111,0.4199677531120087,0.2901753299021579,0.5027093728204303,0.5032828282828282,0.5882352941176471,0.21739130434782608
h,0.498783,2.47547,0.498783,2.47547,10.62962962962963,11.964285714285714,0,9,2,3,0.2261,l,2020-11-29 14:00:00,0,0,1,0,-1.976687,0.5,0.3333333333333333,0.1660412499107538,0.4750736828188931,0.4105410201230792,0.4768465909090908,0.0,0.391304347826087
a,1.34801,2.03376,0.586839,1.27259,6.064516129032258,9.363636363636363,5,9,2,1,0.8063,w,2020-12-07 20:00:00,1,0,0,3,-0.6857510000000001,0.5,0.1111111111111111,0.5380179946570559,0.3843961375565901,0.168557429877347,0.321694214876033,0.29411764705882354,0.391304347826087
h,2.27973,0.219115,2.27973,0.219115,5.222222222222222,13.214285714285714,7,1,3,0,2.7797,w,2020-12-13 12:00:00,1,0,0,3,2.060615,0.75,0.0,0.9461281614499447,0.011872187176223108,0.12390984256427681,0.5514204545454545,0.4117647058823529,0.043478260869565216
a,1.11296,0.661135,1.11296,0.661135,9.409090909090908,17.1,11,6,1,1,1.7655,d,2020-12-16 18:00:00,0,1,0,1,0.4518249999999999,0.25,0.1111111111111111,0.43506185471730097,0.10261337156607887,0.3458437586877953,0.7832386363636364,0.6470588235294118,0.2608695652173913
h,0.586972,1.15599,0.586972,1.15599,12.142857142857142,13.083333333333334,7,8,0,1,0.7936,l,2020-12-19 15:00:00,0,0,1,0,-0.569018,0.0,0.1111111111111111,0.20466962270440223,0.2042009214535095,0.4907528760739769,0.5436079545454545,0.4117647058823529,0.34782608695652173
a,0.119709,0.781855,0.119709,0.781855,4.514285714285714,8.615384615384615,0,6,0,0,0.5729,d,2020-12-26 15:00:00,0,1,0,1,-0.662146,0.0,0.0,0.0,0.12739567956015918,0.08638415610892675,0.27705419580419577,0.0,0.2608695652173913
h,0.670996,1.07246,0.670996,1.07246,7.894736842105263,16.894736842105264,7,7,0,0,0.9229,d,2020-12-29 18:00:00,0,1,0,1,-0.4014639999999999,0.0,0.0,0.24147365036786947,0.18705325589067373,0.2655721873491067,0.7709928229665072,0.4117647058823529,0.30434782608695654
h,0.500436,1.37204,0.500436,1.37204,19.36842105263158,5.967741935483871,2,21,1,0,0.6221,w,2021-01-04 20:00:00,1,0,0,3,-0.8716039999999999,0.25,0.0,0.1667652937283263,0.24855328760759374,0.8737593218520306,0.1190982404692082,0.11764705882352941,0.9130434782608695
a,0.378147,2.12019,0.378147,2.12019,9.521739130434783,9.821428571428571,5,9,0,2,0.251,l,2021-01-16 20:00:00,0,0,1,0,-1.742043,0.0,0.2222222222222222,0.11320050582323081,0.40213913689330616,0.3518149182289589,0.34900568181818176,0.29411764705882354,0.391304347826087
h,0.99504,2.4339,0.99504,2.4339,6.68,16.3,1,7,1,3,0.3914,l,2021-01-26 20:15:00,0,0,1,0,-1.43886,0.25,0.3333333333333333,0.38341076762223225,0.466539881101581,0.20118246687054023,0.7355113636363636,0.058823529411764705,0.30434782608695654
h,2.22557,0.795508,2.22557,0.795508,9.0625,10.538461538461538,17,4,0,1,2.4133,l,2021-01-30 20:00:00,0,0,1,0,1.430062,0.0,0.1111111111111111,0.922405104487013,0.13019846991008613,0.3274719673802242,0.39178321678321676,1.0,0.17391304347826086
a,0.507893,5.0325,0.507893,4.27133,14.5,4.555555555555555,2,23,0,9,0.0102,l,2021-02-02 20:15:00,0,0,1,0,-3.763437,0.0,1.0,0.17003159424111405,1.0,0.6156982670744138,0.03484848484848483,0.11764705882352941,1.0
