h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,0.668082,1.32714,0.668082,1.32714,11.5,20.263157894736842,6,7,1,0,0.7799,w,2021-08-14 14:00:00,1,0,0,3,-0.659058,0.2,0.0,0.1853581118028658,0.23525840674404255,0.10960491252462054,0.48464269177342184,0.35294117647058826,0.25
a,0.62676,2.28613,0.62676,2.28613,12.909090909090908,23.357142857142858,5,5,1,4,0.3362,l,2021-08-23 19:00:00,0,0,1,0,-1.65937,0.2,0.6666666666666666,0.17312826382329163,0.4864183640437856,0.12854298985685844,0.5799120234604107,0.29411764705882354,0.15
a,1.27371,1.44084,1.27371,0.679671,8.772727272727273,10.96,3,2,2,1,1.1889,w,2021-08-28 14:00:00,1,0,0,3,0.5940389999999999,0.4,0.16666666666666666,0.3646025426671403,0.2650364932152057,0.07295056930093426,0.1981818181818182,0.17647058823529413,0.0
h,0.8001,2.75058,0.8001,2.75058,77.75,9.461538461538462,6,14,0,1,0.2819,l,2021-09-11 14:00:00,0,0,1,0,-1.95048,0.0,0.16666666666666666,0.22443076246274252,0.6080580497212854,1.0,0.15204150688021656,0.35294117647058826,0.6
a,1.25373,1.47438,1.25373,0.71321,8.857142857142858,13.761904761904763,12,6,1,2,1.1499,l,2021-09-19 13:00:00,0,0,1,0,0.54052,0.2,0.3333333333333333,0.35868917054982047,0.2738206358734539,0.07408510849595312,0.2844574780058651,0.7058823529411765,0.2
h,2.16233,0.428866,2.16233,0.428866,9.076923076923077,14.08695652173913,17,9,2,2,2.5699,d,2021-09-25 14:00:00,0,1,0,1,1.733464,0.4,0.3333333333333333,0.6276025792483612,0.0,0.07703893835280695,0.29446640316205536,1.0,0.35
a,1.04322,1.1703,1.04322,1.1703,9.323529411764707,6.8,1,13,2,2,1.2822,d,2021-10-03 13:00:00,0,1,0,1,-0.1270799999999998,0.4,0.3333333333333333,0.2963856688272475,0.19418193284661744,0.08035330920689443,0.07008797653958944,0.058823529411764705,0.55
h,2.96611,1.02494,2.96611,1.02494,13.285714285714286,12.346153846153847,10,4,4,2,2.6238,w,2021-10-16 14:00:00,1,0,0,3,1.94117,0.8,0.3333333333333333,0.8654929816737553,0.15611207665094215,0.133604780111558,0.2408639747349425,0.5882352941176471,0.1
a,1.00254,1.16789,1.00254,1.16789,21.333333333333332,5.837837837837838,5,7,2,1,1.1802,w,2021-10-24 13:00:00,1,0,0,3,-0.1653500000000001,0.4,0.16666666666666666,0.28434583010189346,0.19355075264964736,0.24176418337002276,0.04046128239676627,0.29411764705882354,0.25
h,1.98801,1.10288,1.98801,1.10288,9.105263157894736,24.933333333333334,9,5,0,2,2.0833,l,2021-10-30 11:30:00,0,0,1,0,0.88513,0.0,0.3333333333333333,0.5760100353298827,0.17652460136125406,0.07741982693961179,0.6284457478005866,0.5294117647058824,0.15
a,0.795292,1.96551,0.795292,1.96551,12.444444444444445,8.772727272727273,4,5,1,1,0.452,d,2021-11-07 14:00:00,0,1,0,1,-1.1702180000000002,0.2,0.16666666666666666,0.22300776480808412,0.40244782680205876,0.12229817582615635,0.13083177819248204,0.23529411764705882,0.15
h,0.499504,2.57178,0.499504,2.57178,10.0,8.869565217391305,1,8,0,3,0.1647,l,2021-11-20 12:30:00,0,0,1,0,-2.072276,0.0,0.5,0.13546499644783322,0.5612302409170288,0.08944502375159308,0.13381359173785543,0.058823529411764705,0.3
h,2.16027,2.38383,2.16027,1.62266,11.8,5.0,8,4,4,2,1.2363,w,2021-11-28 14:00:00,1,0,0,3,0.5376100000000001,0.8,0.3333333333333333,0.6269928922332623,0.5120060425682592,0.11363689027922604,0.014662756598240472,0.47058823529411764,0.1
a,1.4401,1.91169,1.4401,1.91169,8.833333333333334,10.076923076923077,5,10,2,2,1.0004,d,2021-12-01 19:30:00,0,1,0,1,-0.4715899999999999,0.4,0.3333333333333333,0.413848087542058,0.3883523420713815,0.07376511026146063,0.17099030002255808,0.29411764705882354,0.4
a,0.982614,1.84818,0.982614,1.84818,4.076923076923077,13.5,12,7,1,2,0.7368,l,2021-12-05 16:30:00,0,0,1,0,-0.865566,0.2,0.3333333333333333,0.27844844007137715,0.37171904152799035,0.0098393091093821,0.2763929618768329,0.7058823529411765,0.25
h,2.05771,0.511934,1.29654,0.511934,12.166666666666666,7.387096774193548,8,7,4,0,2.6016999999999997,w,2021-12-12 14:00:00,1,0,0,3,0.784606,0.8,0.0,0.596638765889302,0.02175555045722588,0.11856486309041052,0.08816573644877494,0.47058823529411764,0.25
a,2.43425,3.82869,2.43425,2.30635,43.0,8.958333333333334,6,12,3,6,0.5574,l,2021-12-26 15:00:00,0,0,1,0,0.1278999999999999,0.6,1.0,0.7080812652414354,0.8904155941841327,0.5329625767581971,0.1365469208211144,0.35294117647058826,0.5
h,0.615892,2.72682,0.615892,1.86362,18.583333333333332,6.0,6,22,1,0,0.1549,w,2021-12-28 20:00:00,1,0,0,3,-1.247728,0.2,0.0,0.1699117208717885,0.6018352939204513,0.20480438728613906,0.04545454545454546,0.35294117647058826,1.0
h,1.95031,4.24711,1.95031,4.24711,29.5,16.130434782608695,6,11,2,3,0.3056,l,2022-01-19 19:30:00,0,0,1,0,-2.2968,0.4,0.5,0.5648521710244292,1.0,0.35152357780095,0.35738875430320033,0.35294117647058826,0.45
h,1.70979,1.19738,1.70979,1.19738,16.72222222222222,10.217391304347826,10,8,1,1,1.799,d,2022-01-23 14:00:00,0,1,0,1,0.5124099999999998,0.2,0.16666666666666666,0.49366677254305896,0.20127419829638968,0.17979119195664206,0.17531556802244042,0.5882352941176471,0.3
a,0.544954,2.72997,0.544954,2.72997,23.666666666666668,4.523809523809524,5,12,0,2,0.176,l,2022-02-10 19:45:00,0,0,1,0,-2.1850159999999996,0.0,0.3333333333333333,0.148916586174169,0.6026602804849558,0.2731240103502877,0.0,0.29411764705882354,0.5
h,1.40693,0.745068,0.645761,0.745068,11.318181818181818,15.857142857142858,3,7,2,2,1.9497,d,2022-02-13 16:30:00,0,1,0,1,-0.0993069999999999,0.4,0.3333333333333333,0.40403094274068163,0.08281346084744713,0.10716128964304146,0.3489736070381232,0.17647058823529413,0.25
a,1.55048,0.472777,1.55048,0.472777,7.64,26.0,8,4,1,2,2.3895999999999997,l,2022-02-20 16:30:00,0,0,1,0,1.077703,0.2,0.3333333333333333,0.4465166568268312,0.011500312709193015,0.05772679874869656,0.6612903225806451,0.47058823529411764,0.1
a,1.79558,1.04214,1.79558,1.04214,7.9523809523809526,8.0,7,6,2,0,1.9392000000000005,w,2022-03-01 19:45:00,1,0,0,3,0.7534399999999999,0.4,0.0,0.5190575730408004,0.16061676519363355,0.06192517558523814,0.10703812316715543,0.4117647058823529,0.2
h,0.359129,2.14389,0.359129,2.14389,11.619047619047619,11.208333333333334,6,12,1,0,0.2368,w,2022-03-05 12:30:00,1,0,0,3,-1.7847609999999998,0.2,0.0,0.09391896987281928,0.44916563739771476,0.11120490369708304,0.20582844574780063,0.35294117647058826,0.5
a,0.54911,2.93665,0.54911,2.17548,16.473684210526315,22.625,6,9,0,2,0.1325,l,2022-03-13 16:30:00,0,0,1,0,-1.62637,0.0,0.3333333333333333,0.1501466149289028,0.6567898751363193,0.17645085950886946,0.5573680351906158,0.35294117647058826,0.35
h,1.27865,1.72466,1.27865,1.72466,11.043478260869565,15.2,6,12,2,1,1.0108,w,2022-03-20 14:00:00,1,0,0,3,-0.44601,0.4,0.16666666666666666,0.36606460764509635,0.3393690921795464,0.10346929420239478,0.3287390029325513,0.35294117647058826,0.5
