h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.42103,1.7289,1.42103,1.7289,10.090909090909092,9.961538461538462,7,5,1,2,1.112,l,2022-08-07 13:00:00,0,0,1,0,-0.3078700000000001,0.25,0.2857142857142857,0.24704692236493947,0.4600367182215199,0.19172840111857922,0.11228448528463768,0.2857142857142857,0.2
a,0.896038,1.38785,0.896038,1.38785,6.6923076923076925,20.4,11,3,0,4,0.9319,l,2022-08-13 16:30:00,0,0,1,0,-0.491812,0.0,0.5714285714285714,0.13414697088040078,0.3525822008941048,0.04499979243638174,0.4049367667225354,0.47619047619047616,0.06666666666666667
h,2.01764,1.52301,2.01764,1.52301,17.7,6.578947368421052,8,16,2,1,1.7319,w,2022-08-22 19:00:00,1,0,0,3,0.4946300000000001,0.5,0.14285714285714285,0.375348382301835,0.39516702001732257,0.5202374527792768,0.017450299526051143,0.3333333333333333,0.9333333333333333
a,1.34359,1.35887,1.34359,1.35887,8.333333333333334,12.5625,11,11,1,0,1.3577,w,2022-08-27 11:30:00,1,0,0,3,-0.0152799999999999,0.25,0.0,0.23039338813401278,0.34345148131589487,0.11584817413203814,0.18520493676672256,0.47619047619047616,0.6
a,1.09969,0.615266,1.09969,0.615266,22.941176470588236,12.0,11,2,1,0,1.8186,w,2022-09-01 19:00:00,1,0,0,3,0.4844240000000001,0.25,0.0,0.1779424971355233,0.10916440052793076,0.7465159836195675,0.16943470973640104,0.47619047619047616,0.0
h,2.02904,1.42238,2.02904,1.42238,16.066666666666666,8.444444444444445,5,16,3,1,1.8214,w,2022-09-04 15:30:00,1,0,0,3,0.6066600000000002,0.75,0.14285714285714285,0.377799961462896,0.36346155724453916,0.4497211728728188,0.06975129937189972,0.19047619047619047,0.9333333333333333
a,1.71335,3.01103,0.952176,3.01103,19.57894736842105,15.157894736842104,5,17,3,6,0.5653,l,2022-10-02 13:00:00,0,0,1,0,-2.0588539999999997,0.75,0.8571428571428571,0.30991057327383015,0.8639970181804663,0.6013576845513675,0.25796931762592523,0.19047619047619047,1.0
a,1.82612,0.365844,1.82612,0.365844,8.782608695652174,19.88235294117647,8,7,2,1,2.5229,w,2022-10-09 18:00:00,1,0,0,3,1.460276,0.5,0.14285714285714285,0.33416185239601,0.030579088635719894,0.13524484384898752,0.39042403491946837,0.3333333333333333,0.3333333333333333
h,1.41606,0.78815,1.41606,0.78815,9.0,13.277777777777779,8,9,0,0,1.9298,d,2022-10-16 13:00:00,0,1,0,1,0.6279100000000001,0.0,0.0,0.24597811987103835,0.16363490858725588,0.14463032919589852,0.20525843533614374,0.3333333333333333,0.4666666666666667
h,1.70973,0.658526,1.70973,0.658526,18.41176470588235,18.357142857142858,10,7,2,0,2.1683999999999997,w,2022-10-19 19:15:00,1,0,0,3,1.051204,0.5,0.0,0.30913208936479153,0.12279431526062091,0.5509666359798101,0.3476633072854314,0.42857142857142855,0.3333333333333333
a,0.730935,1.20238,0.730935,0.441206,16.307692307692307,16.0,8,3,1,1,0.8199,d,2022-10-22 15:30:00,0,1,0,1,0.289729,0.25,0.14285714285714285,0.09864143805332572,0.29414622573293875,0.4601270289343683,0.28157854639646507,0.3333333333333333,0.06666666666666667
h,1.7514,1.00033,1.7514,1.00033,13.5,16.466666666666665,6,5,1,0,1.9599,w,2022-10-30 16:15:00,1,0,0,3,0.7510700000000001,0.25,0.0,0.3180932563508803,0.23048639513330757,0.33890987587695626,0.2946619940068058,0.23809523809523808,0.2
a,0.517189,0.578563,0.517189,0.578563,10.956521739130435,18.0,10,5,1,3,1.2238,l,2022-11-06 14:00:00,0,0,1,0,-0.061374,0.25,0.42857142857142855,0.05267518898664621,0.09760039774397503,0.22909969731809757,0.33765046472649707,0.42857142857142855,0.2
a,3.37664,1.70218,3.37664,1.70218,20.416666666666668,11.857142857142858,6,6,2,1,2.4579999999999997,w,2022-11-13 16:30:00,1,0,0,3,1.67446,0.5,0.14285714285714285,0.6676024243967394,0.4516180561397473,0.637524734664508,0.16542957271282735,0.23809523809523808,0.26666666666666666
h,2.13668,0.477076,2.13668,0.477076,5.695652173913044,41.625,22,2,3,0,2.5566,w,2022-12-27 20:00:00,1,0,0,3,1.659604,0.75,0.0,0.4009480299625984,0.06562492024798505,0.0019709519228513135,1.0,1.0,0.0
a,2.44728,0.587672,2.44728,0.587672,8.73076923076923,11.181818181818182,13,2,1,0,2.602,w,2022-12-31 12:30:00,1,0,0,3,1.859608,0.25,0.0,0.46774280956133074,0.10047036753824394,0.13300676657395485,0.14649619769229705,0.5714285714285714,0.0
h,2.97383,0.679022,2.97383,0.679022,10.761904761904763,24.071428571428573,13,2,3,0,2.7469,w,2023-01-03 20:00:00,1,0,0,3,2.2948079999999997,0.75,0.0,0.5809778101978811,0.12925198359999257,0.22069745329324392,0.50786878822838,0.5714285714285714,0.0
h,1.98228,0.73695,1.98228,0.73695,28.8125,16.545454545454547,9,10,2,1,2.3972999999999995,w,2023-01-14 12:30:00,1,0,0,3,1.24533,0.5,0.14285714285714285,0.3677441858864738,0.14750334052637434,1.0,0.2968708877592011,0.38095238095238093,0.5333333333333333
a,1.39437,0.413339,1.39437,0.413339,7.958333333333333,13.068965517241379,12,3,1,1,2.2132,d,2023-01-18 15:30:00,0,1,0,1,0.981031,0.25,0.14285714285714285,0.24131366794091436,0.04554332350000836,0.09965821190861662,0.19940418332659057,0.5238095238095238,0.06666666666666667
