h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,0.386546,1.6172,0.386546,1.6172,15.545454545454545,5.7,7,12,1,4,0.4576,l,2022-08-06 14:00:00,0,0,1,0,-1.230654,0.25,1.0,0.08891424170636783,0.3654437625614878,0.20500469445238192,0.13816964285714287,0.5833333333333334,0.47619047619047616
h,1.40906,1.99694,1.40906,1.99694,13.263157894736842,4.852941176470588,4,9,2,2,0.9052,d,2022-08-13 14:00:00,0,1,0,1,-0.58788,0.5,0.5,0.40747308565112217,0.46642496134824557,0.1588873395883062,0.08711922268907561,0.3333333333333333,0.3333333333333333
a,1.24155,0.242948,1.24155,0.242948,15.761904761904763,4.806451612903226,4,5,2,1,2.282,w,2022-08-20 14:00:00,1,0,0,3,0.998602,0.5,0.25,0.35528622860155046,0.0,0.20937840785169032,0.08431739631336407,0.3333333333333333,0.14285714285714285
h,1.35887,1.34359,1.35887,1.34359,12.5625,8.333333333333334,11,11,0,1,1.3067,l,2022-08-27 11:30:00,0,0,1,0,0.0152799999999999,0.0,0.25,0.3918366558539877,0.2926848596277838,0.14472945666816345,0.29687500000000006,0.9166666666666666,0.42857142857142855
h,1.44086,1.5047,1.44086,1.5047,12.125,3.4074074074074074,3,7,2,1,1.2903,w,2022-08-30 18:45:00,1,0,0,3,-0.0638399999999999,0.5,0.25,0.4173802079374119,0.33552754392897544,0.1358890884598114,0.0,0.25,0.23809523809523808
a,1.20838,1.10039,1.20838,1.10039,7.517241379310345,9.368421052631579,12,8,0,1,1.4135,l,2022-09-03 14:00:00,0,0,1,0,0.10799,0.0,0.25,0.3449522900406628,0.22801264299287705,0.042782156295000234,0.35925751879699247,1.0,0.2857142857142857
a,0.218302,1.34365,0.218302,1.34365,8.04,5.948717948717949,2,6,0,1,0.3137999999999999,l,2022-09-16 19:00:00,0,0,1,0,-1.125348,0.0,0.25,0.03649871082792387,0.29270081494438777,0.053345307588684304,0.15315934065934067,0.16666666666666666,0.19047619047619047
h,1.95961,1.99979,1.95961,1.99979,9.238095238095237,14.4375,12,4,1,2,1.3222999999999998,l,2022-10-01 14:00:00,0,0,1,0,-0.0401799999999998,0.25,0.5,0.5789940345415868,0.46718283888693585,0.07755468599653599,0.6647600446428571,1.0,0.09523809523809523
a,0.101148,2.73536,0.101148,2.73536,26.736842105263158,15.133333333333333,0,12,0,4,0.0678,l,2022-10-08 14:00:00,0,0,1,0,-2.634212,0.0,1.0,0.0,0.6627870427937547,0.4311440928319902,0.7066964285714286,0.0,0.47619047619047616
h,0.524479,1.70727,0.524479,1.70727,18.0,11.23076923076923,2,8,1,1,0.5014,d,2022-10-16 13:00:00,0,1,0,1,-1.182791,0.25,0.25,0.13188654039551226,0.38939535200353576,0.25460260440053883,0.47149725274725274,0.16666666666666666,0.2857142857142857
