h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,0.311032,2.40074,0.311032,2.40074,33.07142857142857,15.8,4,9,0,3,0.1385,l,2023-08-11 19:00:00,0,0,1,0,-2.089708,0.0,0.6,0.0896391493522008,0.4632199836862988,1.0,0.12983211364614722,0.3076923076923077,0.3181818181818182
h,0.630605,2.83691,0.630605,2.83691,8.193548387096774,24.333333333333332,8,9,1,3,0.1484,l,2023-08-27 13:00:00,0,0,1,0,-2.206305,0.2,0.6,0.21153269906715325,0.576560968885214,0.13373292116006325,0.2290142057684029,0.6153846153846154,0.3181818181818182
h,1.66604,2.39785,1.66604,2.39785,8.368421052631579,12.318181818181818,7,16,2,5,0.8858999999999999,l,2023-09-02 14:00:00,0,0,1,0,-0.7318100000000001,0.4,1.0,0.606474848901782,0.4624690025385242,0.1398221229738575,0.08936328415450241,0.5384615384615384,0.6363636363636364
a,0.807651,0.705795,0.807651,0.705795,9.0,15.25,1,9,1,1,1.449,d,2023-09-18 18:45:00,0,1,0,1,0.101856,0.2,0.2,0.2790627012977343,0.0227799347192097,0.16181419166057062,0.12343951786482996,0.07692307692307693,0.3181818181818182
h,0.935444,0.840273,0.935444,0.840273,17.923076923076923,20.842105263157894,8,9,0,1,1.4161,l,2023-09-23 19:00:00,0,0,1,0,0.095171,0.0,0.2,0.3278063135513444,0.057724724612094866,0.47252264926003046,0.18843600607200306,0.6153846153846154,0.3181818181818182
a,0.801849,3.08516,0.801849,2.32399,18.22222222222222,10.666666666666666,5,7,0,2,0.156,l,2023-09-30 14:00:00,0,0,1,0,-1.5221409999999995,0.0,0.4,0.2768496658552966,0.6410699896239872,0.4829391205397058,0.07016788635385277,0.38461538461538464,0.22727272727272727
a,0.920206,1.53058,0.920206,1.53058,8.0,12.846153846153847,5,4,2,1,0.8708,w,2023-10-03 18:30:00,1,0,0,3,-0.6103740000000001,0.4,0.2,0.3219941394610537,0.23710449733765493,0.12699341623994148,0.09549985098844332,0.38461538461538464,0.09090909090909091
h,0.956642,1.97566,0.956642,1.2145,22.95,7.828571428571428,3,10,1,4,0.5623,l,2023-10-07 14:00:00,0,0,1,0,-0.2578579999999999,0.2,0.8,0.3358917884408299,0.35276079119631815,0.6475640087783467,0.037180985179263264,0.23076923076923078,0.36363636363636365
a,0.693129,3.15685,0.693129,3.15685,14.666666666666666,9.678571428571429,3,15,0,3,0.1309,l,2023-10-21 14:00:00,0,0,1,0,-2.463721,0.0,0.6,0.23538099758541886,0.65969899948003,0.35913191904413555,0.058683352807330426,0.23076923076923078,0.5909090909090909
a,0.90255,1.10052,0.90255,1.10052,11.333333333333334,9.3,4,8,1,2,1.1673,l,2023-10-28 14:00:00,0,0,1,0,-0.1979699999999999,0.2,0.4,0.3152596765565931,0.12535122660687228,0.24306266764203857,0.054283254412397765,0.3076923076923077,0.2727272727272727
h,1.4998,1.43653,1.4998,1.43653,8.0,25.357142857142858,9,2,0,2,1.3784999999999998,l,2023-11-04 15:00:00,0,0,1,0,0.0632699999999999,0.0,0.4,0.5430665393618218,0.21266512815142485,0.12699341623994148,0.24091384293708873,0.6923076923076923,0.0
