h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.75857,0.238027,1.75857,0.238027,12.052631578947368,11.84,12,3,1,0,2.738,w,2022-01-22 15:00:00,1,0,0,3,1.520543,0.2,0.0,0.5719752949761663,0.0,0.11726572528883183,0.1954087939254812,0.631578947368421,0.11764705882352941
a,1.83387,0.772721,1.83387,0.772721,7.625,12.19047619047619,14,5,1,1,2.1767000000000003,d,2022-02-08 20:00:00,0,1,0,1,1.061149,0.2,0.2,0.5981044074920111,0.1403535205452088,0.03694740853658537,0.2056204434802351,0.7368421052631579,0.23529411764705882
h,2.99207,0.677386,2.99207,0.677386,10.608695652173912,9.068965517241379,8,7,1,1,2.789,d,2022-02-12 12:30:00,0,1,0,1,2.3146839999999997,0.2,0.2,1.0,0.11532873462807212,0.09107237539766701,0.11467054747392327,0.42105263157894735,0.35294117647058826
h,2.74936,1.26179,2.74936,1.26179,12.48,9.36,8,4,2,0,2.3247,w,2022-02-15 20:15:00,1,0,0,3,1.4875699999999998,0.4,0.0,0.9157795896584233,0.26873079042204434,0.12501829268292683,0.12315027370651596,0.42105263157894735,0.17647058823529413
a,2.60999,1.74476,2.60999,1.74476,8.310344827586206,5.133333333333334,12,6,4,2,1.9774,w,2022-02-20 14:00:00,1,0,0,3,0.8652299999999997,0.8,0.4,0.8674181764933064,0.3955071144835066,0.049379730866274174,0.0,0.631578947368421,0.29411764705882354
h,2.41457,0.437185,2.41457,0.437185,9.11111111111111,15.380952380952381,11,1,0,0,2.6788999999999996,d,2022-02-26 15:00:00,0,1,0,1,1.977385,0.0,0.0,0.7996074040119465,0.05227761382163012,0.06390582655826557,0.2985797532857395,0.5789473684210527,0.0
a,0.361782,2.74434,0.361782,2.74434,22.80952380952381,6.433333333333334,6,15,1,4,0.1121,l,2022-03-06 16:30:00,0,0,1,0,-2.382558,0.2,0.8,0.08728962681173123,0.6578900326882737,0.3123983739837399,0.03787745011478015,0.3157894736842105,0.8235294117647058
h,1.0181,1.62374,1.0181,0.862572,27.0,11.380952380952381,5,12,3,2,0.8264999999999999,w,2022-03-12 17:30:00,1,0,0,3,0.155528,0.6,0.4,0.31503208190036724,0.3637401916147608,0.3884146341463415,0.18203375293256982,0.2631578947368421,0.6470588235294118
h,0.902127,1.07638,0.902127,1.07638,14.894736842105264,12.192307692307692,7,4,1,1,1.1835,d,2022-04-02 16:30:00,0,1,0,1,-0.1742529999999998,0.2,0.2,0.27478943162413777,0.2200619326374289,0.1688222079589217,0.20567380703351035,0.3684210526315789,0.17647058823529413
a,0.762357,0.357295,0.762357,0.357295,6.0,18.6875,15,1,0,1,1.7286,l,2022-04-09 11:30:00,0,0,1,0,0.405062,0.0,0.2,0.2262892183925356,0.03130703484308027,0.007469512195121956,0.3949209782800636,0.7894736842105263,0.0
h,1.66737,1.79754,1.66737,1.79754,10.590909090909092,14.15,19,12,3,2,1.2916,w,2022-04-16 14:00:00,1,0,0,3,-0.1301699999999999,0.6,0.4,0.5403288798175334,0.4093615037498461,0.09074972283813748,0.26271410912943666,1.0,0.6470588235294118
a,0.110227,2.25967,0.110227,2.25967,30.05263157894737,11.944444444444445,3,14,0,4,0.1002,l,2022-04-19 19:00:00,0,0,1,0,-2.149443,0.0,0.8,0.0,0.5306674702457435,0.44379011553273434,0.1984519394902584,0.15789473684210525,0.7647058823529411
a,2.04244,2.54173,1.28127,1.78057,17.625,15.266666666666667,3,7,1,3,0.9742,l,2022-04-23 11:30:00,0,0,1,0,-0.4993000000000001,0.2,0.6,0.6704782321590732,0.6047062924599099,0.2183498475609756,0.29524986756136323,0.15789473684210525,0.35294117647058826
h,0.618456,2.46868,0.618456,2.46868,22.46153846153846,7.375,8,12,1,1,0.2652,d,2022-04-28 18:45:00,0,1,0,1,-1.850224,0.2,0.2,0.17635554747430726,0.5855311667322463,0.3060858348968105,0.0653143210312555,0.42105263157894735,0.6470588235294118
h,1.84111,0.681425,1.07994,0.681425,15.615384615384615,39.45454545454545,5,9,3,0,2.361,w,2022-05-02 19:00:00,1,0,0,3,0.3985149999999999,0.6,0.0,0.6006166886953939,0.11638894452285697,0.1818949343339587,1.0,0.2631578947368421,0.47058823529411764
a,0.930715,2.82636,0.930715,2.82636,11.733333333333333,12.23076923076923,5,18,0,4,0.2307,l,2022-05-07 16:30:00,0,0,1,0,-1.895645,0.0,0.8,0.28470947237583727,0.6794197221089857,0.11147357723577234,0.20679444165229083,0.2631578947368421,1.0
a,0.782005,0.354618,0.782005,0.354618,5.888888888888889,15.5,5,4,0,1,1.7546,l,2022-05-22 15:00:00,0,0,1,0,0.4273869999999999,0.0,0.2,0.2331070776582902,0.030604340639480598,0.005453929539295406,0.3020483842486315,0.2631578947368421,0.17647058823529413
