h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,4.32208,1.486,4.32208,1.486,15.0,11.571428571428571,9,6,5,1,2.7626000000000004,w,2023-08-12 16:30:00,1,0,0,3,2.83608,0.625,0.25,0.8392664471673195,0.17016385131566902,0.45280612244897955,0.3108650431786187,0.3,0.17391304347826086
a,0.257154,1.22528,0.257154,1.22528,15.518518518518519,13.619047619047619,5,9,0,1,0.4939,l,2023-08-19 19:00:00,0,0,1,0,-0.968126,0.0,0.25,0.008133798230851344,0.1284408808296457,0.47705656336608715,0.3870597216677522,0.1,0.30434782608695654
h,1.62037,0.856121,1.62037,0.856121,10.80952380952381,16.08695652173913,5,5,1,2,1.9345,l,2023-08-27 15:30:00,0,0,1,0,0.7642490000000001,0.125,0.5,0.286862937495029,0.06936443843301376,0.256822967282151,0.47889395499338133,0.1,0.13043478260869565
a,0.90476,1.32258,0.90476,1.32258,12.0,10.11111111111111,7,9,1,3,0.9704,l,2023-09-02 16:30:00,0,0,1,0,-0.4178200000000001,0.125,0.75,0.14054616939016654,0.14401178075404766,0.3125,0.25652465231815136,0.2,0.30434782608695654
h,1.50126,0.633678,0.740091,0.633678,7.6521739130434785,7.962962962962963,8,4,1,0,2.1862,w,2023-09-16 16:30:00,1,0,0,3,0.106413,0.125,0.0,0.262509183007291,0.03376692875281092,0.1091577935522035,0.17658914982050736,0.25,0.08695652173913043
a,5.1082,0.579392,5.1082,0.579392,8.733333333333333,14.92,11,5,8,0,2.9736,w,2023-09-24 15:30:00,1,0,0,3,4.528808,1.0,0.0,1.0,0.025079550815543892,0.15972222222222218,0.4354699220473599,0.4,0.13043478260869565
h,3.08516,0.801849,2.32399,0.801849,10.666666666666666,18.22222222222222,7,5,2,0,2.7621,w,2023-09-30 14:00:00,1,0,0,3,1.5221409999999995,0.25,0.0,0.5863603435574394,0.06067930091300205,0.25014172335600904,0.5583500841627036,0.2,0.13043478260869565
a,1.97865,0.931345,1.97865,0.931345,6.304347826086956,25.642857142857142,6,2,2,2,2.2586999999999997,d,2023-10-08 13:00:00,0,1,0,1,1.0473050000000002,0.25,0.5,0.3601184421366775,0.0814025204054003,0.04612170955338654,0.8344819616330132,0.15,0.0
h,3.73336,1.08795,3.73336,1.08795,12.0,12.607142857142858,9,3,4,0,2.7762,w,2023-10-21 14:00:00,1,0,0,3,2.64541,0.5,0.0,0.7188941665693757,0.10646398785309776,0.3125,0.3494053747399828,0.3,0.043478260869565216
a,2.31987,0.863393,1.5587,0.863393,7.233333333333333,11.821428571428571,3,8,2,2,2.4965,d,2023-10-28 16:30:00,0,1,0,1,0.695307,0.25,0.5,0.42988578414243644,0.07052817516734317,0.08956916099773242,0.32016788183136174,0.0,0.2608695652173913
