h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,1.4834,1.51025,1.4834,1.51025,9.733333333333333,5.111111111111111,8,9,1,1,1.2985,d,2023-08-12 14:00:00,0,1,0,1,-0.02685,0.25,0.16666666666666666,0.36724234695689856,0.260513017677478,0.05101988122902141,0.07436377033384345,0.5,0.28
h,1.71234,1.60916,0.951168,0.847993,27.0,5.2727272727272725,3,9,3,1,1.4746,w,2023-08-20 15:30:00,1,0,0,3,0.103175,0.75,0.16666666666666666,0.4323001399535382,0.2875215650594428,0.35863671572424477,0.08359740922230295,0.1875,0.28
a,2.9527,1.3743,2.9527,1.3743,28.3,3.8095238095238093,7,23,3,1,2.4210000000000003,w,2023-08-26 16:30:00,1,0,0,3,1.5784,0.75,0.16666666666666666,0.7847727708669304,0.22339025944698426,0.3817970565453137,0.0,0.4375,0.84
a,1.22528,2.02244,1.22528,2.02244,6.869565217391305,21.3125,6,8,2,1,0.7612,w,2023-09-01 19:00:00,1,0,0,3,-0.7971600000000001,0.5,0.16666666666666666,0.2938924844239526,0.40037256558536,0.0,1.0,0.375,0.24
h,0.895632,4.15046,0.895632,4.15046,42.25,11.4,1,16,1,3,0.0721,l,2023-09-16 14:00:00,0,0,1,0,-3.254828,0.25,0.5,0.20021653725108515,0.9814536392863911,0.6303253292021689,0.43366774358102367,0.0625,0.56
a,1.53878,4.14262,1.53878,3.38145,18.4,6.057142857142857,1,14,1,3,0.1954,l,2023-09-24 13:00:00,0,0,1,0,-1.84267,0.25,0.5,0.38297966055938787,0.9793128343983656,0.205422153369481,0.12841353511307602,0.0625,0.48
h,3.19753,0.911997,3.19753,0.911997,14.125,21.266666666666666,16,5,2,0,2.6957,w,2023-09-30 14:00:00,1,0,0,3,2.285533,0.5,0.0,0.8543460191388239,0.09715294794840441,0.12926026336173507,0.9973813977214759,1.0,0.12
h,0.931345,1.97865,0.931345,1.97865,25.642857142857142,6.304347826086956,2,6,2,2,0.5097,d,2023-10-08 13:00:00,0,1,0,1,-1.0473050000000002,0.5,0.3333333333333333,0.21036508692038275,0.38841518726308477,0.334458337944008,0.1425371313663012,0.125,0.16
a,0.659622,2.34143,0.659622,1.58026,14.421052631578947,11.823529411764707,4,9,1,4,0.2928,l,2023-10-22 15:30:00,0,0,1,0,-0.920638,0.25,0.6666666666666666,0.13314966503505943,0.48747656446689863,0.1345346324758449,0.45786530902107486,0.25,0.28
h,0.618578,0.733813,0.618578,0.733813,12.9375,15.076923076923077,5,3,0,1,1.1855,l,2023-10-29 13:00:00,0,0,1,0,-0.115235,0.0,0.16666666666666666,0.12148620711702814,0.04849769563106507,0.10810418280402788,0.6437419067924084,0.3125,0.04
