h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,0.541983,1.92315,0.541983,1.16198,12.0,6.1923076923076925,3,7,0,1,0.3517,l,2022-08-06 16:30:00,0,0,1,0,-0.619997,0.0,0.25,0.14913124329314256,0.38704608647408445,0.22887323943661972,0.16177206741198066,0.25,0.35294117647058826
a,1.37507,2.66696,1.37507,2.66696,18.615384615384617,9.304347826086957,4,13,1,2,0.4885,l,2022-08-13 11:30:00,0,0,1,0,-1.29189,0.2,0.5,0.4074108843051917,0.5721819982512135,0.4618093174431203,0.32243704611902296,0.3333333333333333,0.7058823529411765
h,1.43408,0.918315,1.43408,0.918315,18.615384615384617,15.785714285714286,8,1,1,1,1.7744,d,2022-08-20 14:00:00,0,1,0,1,0.515765,0.2,0.25,0.4257055901595875,0.1369404897349018,0.4618093174431203,0.6570498915401303,0.6666666666666666,0.0
a,1.65465,2.28391,1.65465,2.28391,17.4,11.5,7,9,1,1,0.911,d,2022-08-27 14:00:00,0,1,0,1,-0.6292600000000002,0.2,0.25,0.49408829258805853,0.47684002784717316,0.41901408450704225,0.4357917570498916,0.5833333333333334,0.47058823529411764
a,1.17189,1.04551,1.17189,1.04551,13.64,5.857142857142857,3,9,1,1,1.4663,d,2022-08-30 19:00:00,0,1,0,1,0.1263800000000001,0.2,0.25,0.34441955511528943,0.1685995993173112,0.28661971830985916,0.14446854663774403,0.25,0.47058823529411764
h,1.39169,1.38617,1.39169,1.38617,23.09090909090909,6.083333333333333,10,12,0,0,1.3898,d,2022-09-03 11:30:00,0,1,0,1,0.0055200000000001,0.0,0.0,0.41256353658955125,0.2533906073785053,0.6193982074263764,0.15614605929139552,0.8333333333333334,0.6470588235294118
h,0.39773,0.655351,0.39773,0.655351,15.461538461538462,11.380952380952381,3,2,1,0,1.0071,w,2022-09-18 13:15:00,1,0,0,3,-0.257621,0.2,0.0,0.10440888769893554,0.07148818349465098,0.35075839653304447,0.4296456977584961,0.25,0.058823529411764705
a,1.99979,1.95961,1.99979,1.95961,14.4375,9.238095238095237,4,12,2,1,1.4327,w,2022-10-01 14:00:00,1,0,0,3,0.0401799999999998,0.4,0.25,0.6010910849721656,0.3961210590388445,0.3147007042253521,0.3190166305133767,0.3333333333333333,0.6470588235294118
h,0.365844,1.82612,0.365844,1.82612,19.88235294117647,8.782608695652174,7,8,1,2,0.3113,l,2022-10-09 18:00:00,0,0,1,0,-1.460276,0.2,0.5,0.09452335997696869,0.36289511039183925,0.5064208782104391,0.2955012732245591,0.5833333333333334,0.4117647058823529
a,0.560039,2.49409,0.560039,1.73292,25.071428571428573,12.5,0,8,0,2,0.2183,l,2022-10-15 16:30:00,0,0,1,0,-1.172881,0.0,0.5,0.15472909465574158,0.5291542827473721,0.6891348088531188,0.48741865509761395,0.0,0.4117647058823529
a,0.0609567,1.13393,0.0609567,1.13393,10.9,9.576923076923077,5,8,0,1,0.3695,l,2022-10-19 18:30:00,0,0,1,0,-1.0729733,0.0,0.25,0.0,0.19060752784655088,0.19014084507042256,0.3365092608042717,0.4166666666666667,0.4117647058823529
h,1.93396,0.597167,1.93396,0.597167,9.655172413793103,8.583333333333334,5,4,3,0,2.4649,w,2022-10-22 14:00:00,1,0,0,3,1.336793,0.6,0.0,0.5806819935233455,0.057006060518567735,0.14630888780961632,0.2852133044107014,0.4166666666666667,0.17647058823529413
a,1.19166,1.76438,1.19166,1.76438,22.636363636363637,11.15,2,11,0,0,0.9375,d,2022-10-29 16:30:00,0,1,0,1,-0.5727200000000001,0.0,0.0,0.35054879312141385,0.3475278913532139,0.603393085787452,0.41772234273318876,0.16666666666666666,0.5882352941176471
h,1.3729,2.2679,1.3729,2.2679,22.533333333333335,15.733333333333333,12,11,0,2,0.8298,l,2022-11-05 17:30:00,0,0,1,0,-0.895,0.0,0.5,0.4067381252524203,0.4728551043484949,0.5997652582159625,0.6543456254519161,1.0,0.5882352941176471
a,0.768756,2.45642,0.768756,2.45642,5.5,22.428571428571427,7,8,0,3,0.3039,l,2022-11-12 15:00:00,0,0,1,0,-1.687664,0.0,0.75,0.21943704452545731,0.5197781385752792,0.0,1.0,0.5833333333333334,0.4117647058823529
h,1.22653,1.22076,1.22653,1.22076,8.590909090909092,9.4,4,6,1,2,1.3318,l,2022-12-26 15:00:00,0,0,1,0,0.0057699999999998,0.2,0.5,0.3613594420477446,0.21221970194962575,0.10883482714468633,0.3273752711496747,0.3333333333333333,0.29411764705882354
