h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,2.58739,0.246188,1.82623,0.246188,25.5,26.0,11,2,2,0,2.8649,w,2022-08-07 15:30:00,1,0,0,3,1.580042,0.3333333333333333,0.0,0.5445928094179745,0.05294954780908642,1.0,0.3733681462140992,0.375,0.16666666666666666
h,1.69064,0.123946,1.69064,0.123946,12.157894736842104,51.166666666666664,11,0,4,0,2.6035999999999997,w,2022-08-13 14:00:00,1,0,0,3,1.566694,0.6666666666666666,0.0,0.28531632020812664,0.014916720079451967,0.3736100815418828,0.8990426457789381,0.375,0.0
a,3.67382,2.2127,3.67382,2.2127,6.777777777777778,12.068965517241379,9,9,3,3,2.2403,d,2022-08-21 15:30:00,0,1,0,1,1.4611200000000002,0.5,1.0,0.8587112997132129,0.6647851863315165,0.12102243088158579,0.08238048077788782,0.2916666666666667,0.75
h,2.3853,0.091976,2.3853,0.091976,6.904761904761905,56.0,18,1,4,2,2.8698,w,2022-08-27 14:00:00,1,0,0,3,2.293324,0.6666666666666666,0.6666666666666666,0.4861627166335662,0.004969979167847007,0.12698412698412698,1.0,0.6666666666666666,0.08333333333333333
h,3.83759,0.729752,3.83759,0.729752,6.391304347826087,46.4,13,1,6,0,2.8749,w,2022-08-31 18:30:00,1,0,0,3,3.107838,1.0,0.0,0.9060619667195098,0.20339952660731417,0.10287813839559093,0.7994778067885118,0.4583333333333333,0.08333333333333333
a,1.92143,0.279392,1.92143,0.279392,13.545454545454545,43.90909090909091,12,2,1,1,2.6436,d,2022-09-03 16:30:00,0,1,0,1,1.642038,0.16666666666666666,0.3333333333333333,0.35204441716351087,0.06328021985253124,0.43875373452838234,0.7474483740802278,0.4166666666666667,0.16666666666666666
a,1.4242,0.310995,1.4242,0.310995,14.333333333333334,18.217391304347824,8,4,3,0,2.3667,w,2022-09-17 11:30:00,1,0,0,3,1.1132049999999998,0.5,0.0,0.2082807720786905,0.07311277703205742,0.4757433489827856,0.2108071290725394,0.25,0.3333333333333333
h,3.01103,1.71335,3.01103,0.952176,15.157894736842104,19.57894736842105,17,5,6,3,2.2432,w,2022-10-02 13:00:00,1,0,0,3,2.0588539999999997,1.0,1.0,0.667079446595404,0.5094237514172238,0.5144551519644179,0.23924694242132744,0.625,0.4166666666666667
h,2.73536,0.101148,2.73536,0.101148,15.133333333333333,26.736842105263158,12,0,4,0,2.8791,w,2022-10-08 14:00:00,1,0,0,3,2.634212,0.6666666666666666,0.0,0.5873752371942569,0.007823639087810745,0.513302034428795,0.38875910402638447,0.4166666666666667,0.0
a,0.911493,1.9992,0.911493,1.9992,12.578947368421053,28.5,17,6,0,1,0.6178,l,2022-10-16 15:30:00,0,0,1,0,-1.087707,0.0,0.3333333333333333,0.0600422764519122,0.5983595002311832,0.393377810723993,0.4255874673629243,0.625,0.5
