date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
2019-08-10 15:00:00,5,5,1,a,0,0,1.2246,0.87159,0.3530099999999999,4.074074074074074,11.307692307692308,1,d,0,0,1.2246,0.87159,1.6257,0.0,0.0,0.3718480298752335,0.21928074037797313,0.0,0.4545526305403166,0.2857142857142857,0.25
2019-08-17 15:00:00,4,3,0,h,0,0,0.832913,1.17279,-0.339877,8.863636363636363,3.925,3,w,1,1,0.832913,1.17279,1.015,0.3333333333333333,0.0,0.2181850850588133,0.3244187130232508,0.16751059821008007,0.0,0.21428571428571427,0.125
2019-08-23 20:00:00,12,6,0,a,1,2,1.25668,0.855926,0.400754,5.407407407407407,13.25,0,l,0,0,1.25668,0.855926,1.7245,0.0,0.4,0.3844333525173196,0.21381300729857194,0.046632124352331605,0.5741405849153411,0.7857142857142857,0.3125
2019-09-01 14:00:00,4,5,0,h,0,2,1.48842,2.00172,-0.5133000000000001,5.333333333333333,20.166666666666668,3,w,3,1,1.48842,2.00172,0.9824,1.0,0.4,0.4753474008052568,0.613768047899911,0.044041450777202056,1.0,0.21428571428571427,0.25
2019-09-15 13:00:00,9,3,0,a,1,3,1.50641,1.41542,0.0909900000000001,5.516129032258065,12.090909090909092,0,l,1,0,1.50641,1.41542,1.4259,0.3333333333333333,0.6,0.4824050677108405,0.4091120274419882,0.05043456459969916,0.5027753160128738,0.5714285714285714,0.125
2019-09-21 14:00:00,9,2,0,h,1,2,1.26041,0.508011,0.752399,5.647058823529412,13.15,0,l,0,0,1.26041,0.508011,1.9885999999999997,0.0,0.4,0.3858966708918514,0.09236852604730442,0.055013715330691874,0.5679835813237558,0.5714285714285714,0.0625
2019-09-28 16:30:00,6,13,0,h,1,3,2.35854,3.1082,-0.74966,32.666666666666664,9.714285714285714,0,l,1,0,2.35854,3.1082,0.9393,0.3333333333333333,0.6,0.8167046619440325,1.0,1.0,0.3564465293557135,0.35714285714285715,0.75
2019-10-05 15:00:00,4,6,0,a,1,1,1.30723,0.558912,0.7483179999999999,7.8,19.5,0,l,0,0,1.30723,0.558912,2.0524,0.0,0.2,0.4042646511319533,0.11013621510977878,0.13031088082901554,0.9589533093894304,0.21428571428571427,0.3125
2019-10-19 12:30:00,11,3,0,h,0,0,2.23324,0.459112,1.774128,5.71875,10.052631578947368,3,w,2,1,2.23324,0.459112,2.6186,0.6666666666666666,0.0,0.7675481492553358,0.07529966242054004,0.057521049222797924,0.37727849639491234,0.7142857142857143,0.125
2019-10-26 15:00:00,7,4,0,a,1,3,1.04723,0.391623,0.655607,11.678571428571429,8.464285714285714,0,l,2,0,1.04723,1.15279,1.1805,0.6666666666666666,0.6,0.30226390652651774,0.317437439939235,0.26596039970392304,0.2794839844608957,0.42857142857142855,0.1875
2019-11-03 16:30:00,8,1,1,h,0,1,1.15532,0.243393,0.911927,11.24,10.222222222222221,1,d,1,0,1.15532,0.243393,2.2648,0.3333333333333333,0.2,0.34466875454344664,0.0,0.25062176165803113,0.3877201983923379,0.5,0.0
2019-11-09 15:00:00,6,1,0,a,0,1,2.08883,0.742281,1.3465490000000002,6.516129032258065,9.941176470588236,3,w,2,1,2.08883,0.742281,2.3575,0.6666666666666666,0.2,0.7108945818381399,0.17414366831692327,0.08540865786394787,0.3704162013702351,0.35714285714285715,0.0
2019-11-23 15:00:00,15,4,0,h,1,2,0.812693,1.80849,-0.995797,5.956521739130435,8.217391304347826,0,l,0,0,0.812693,1.80849,0.638,0.0,0.4,0.2102525656129598,0.5463184779986924,0.06583690020274836,0.2642826867735963,1.0,0.1875
2019-12-01 16:30:00,1,9,0,a,1,2,1.24986,2.24348,-0.99362,18.35,5.608695652173913,0,l,1,0,1.24986,2.24348,0.7024999999999999,0.3333333333333333,0.4,0.38175779452420777,0.6981576769394936,0.4992875647668395,0.10366520177571553,0.0,0.5
2019-12-04 20:15:00,6,10,0,a,1,5,1.76453,2.41397,-0.64944,9.0,9.68421052631579,0,l,2,0,1.76453,2.41397,0.9361,0.6666666666666666,1.0,0.5836682684706676,0.7576695393441861,0.17227979274611402,0.35459479895222923,0.35714285714285715,0.5625
2019-12-07 12:30:00,5,17,0,h,0,1,2.03892,1.25734,0.7815800000000002,8.974358974358974,4.611111111111111,3,w,3,1,2.03892,1.25734,1.9575,1.0,0.2,0.691314361979458,0.3539320449859275,0.1713830211239538,0.042243885753377786,0.2857142857142857,1.0
2019-12-15 14:00:00,2,4,1,a,0,1,0.276759,1.48327,-1.206511,11.25,8.909090909090908,1,d,1,0,0.276759,1.48327,0.3999,0.3333333333333333,0.2,0.0,0.4327959963795118,0.2509715025906736,0.30687065628061005,0.07142857142857142,0.1875
2019-12-21 12:30:00,8,1,1,h,0,0,0.486523,0.881818,-0.395295,12.423076923076923,8.043478260869565,1,d,0,0,0.486523,0.881818,0.8431,0.0,0.0,0.08229263150544078,0.2228509634331388,0.2919988043045038,0.2535748544404042,0.5,0.0
2019-12-26 15:00:00,2,1,0,h,0,0,1.47521,0.565252,0.909958,5.526315789473684,13.083333333333334,3,w,1,1,1.47521,0.565252,2.1380000000000003,0.3333333333333333,0.0,0.4701649783581882,0.11234927867741179,0.050790837196618484,0.5638789122626989,0.07142857142857142,0.0
2019-12-28 15:00:00,6,6,0,a,0,1,2.82576,1.63211,1.19365,8.5,14.705882352941176,3,w,2,1,2.82576,1.63211,2.1729,0.6666666666666666,0.2,1.0,0.48475063067075724,0.15479274611398966,0.6637793136751878,0.35714285714285715,0.3125
2020-01-01 17:30:00,2,9,0,a,1,2,0.848942,1.79757,-0.948628,22.52173913043478,10.28,0,l,1,0,0.848942,1.79757,0.6552,0.3333333333333333,0.4,0.22447343096373837,0.5425067028948198,0.6451903581887812,0.39127757824525394,0.07142857142857142,0.5
2020-01-11 15:00:00,10,6,0,h,0,0,2.02533,1.53324,0.4920899999999999,8.689655172413794,17.4375,3,w,1,1,2.02533,1.53324,1.7227,0.3333333333333333,0.0,0.685982861521043,0.4502387071799252,0.16142576380203683,0.8319651103129809,0.6428571428571429,0.3125
2020-01-18 15:00:00,4,2,1,a,0,1,1.95473,1.68436,0.27037,8.25925925925926,9.8,1,d,1,0,1.95473,1.68436,1.5778,0.3333333333333333,0.2,0.6582857362551056,0.5029892066027485,0.14637305699481867,0.36172396100564397,0.21428571428571427,0.0625
2020-01-21 19:30:00,5,2,1,h,0,2,2.05254,0.570931,1.4816090000000002,11.72,15.08695652173913,1,d,2,0,2.05254,0.570931,2.4682999999999997,0.6666666666666666,0.4,0.6966576317545581,0.11433161116961806,0.26740932642487053,0.6872420639346823,0.2857142857142857,0.0625
2020-02-01 15:00:00,5,2,0,a,0,2,2.70178,0.919248,1.7825319999999998,8.285714285714286,9.24,3,w,3,1,2.70178,0.919248,2.6442,1.0,0.4,0.9513613372454544,0.2359164160098743,0.14729829755736495,0.32724474089276556,0.2857142857142857,0.0625
