date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
2019-08-10 17:30:00,15,2,0,h,0,1,2.57262,0.639599,1.933021,5.25,13.421052631578947,3,w,3,1,2.57262,0.639599,2.5932999999999997,0.6,0.3333333333333333,0.6598724990741469,0.1212237778665226,0.009642730181301103,0.3067120758715835,1.0,0.05
2019-08-17 17:30:00,2,10,1,a,0,2,0.074542,3.20076,-3.1262179999999997,47.142857142857146,8.976744186046512,1,d,2,0,0.074542,3.20076,0.0375999999999999,0.4,0.6666666666666666,0.0,0.9568478365842645,1.0,0.14350459844921978,0.07142857142857142,0.45
2019-08-25 16:30:00,8,5,0,h,1,1,1.25927,0.51428,0.7449899999999999,4.842105263157895,32.3,0,l,0,0,1.25927,0.51428,2.0469,0.0,0.3333333333333333,0.31294836513636315,0.08033623842076,0.0,1.0,0.5,0.2
2019-09-01 16:30:00,6,12,1,a,0,2,1.19397,1.92509,-0.73112,12.176470588235293,6.787878787878788,1,d,2,0,1.95514,1.92509,1.4545,0.4,0.6666666666666666,0.49676387287100027,0.5406379446702217,0.1733861692561845,0.0631233187900277,0.35714285714285715,0.55
2019-09-14 14:00:00,8,5,0,h,0,0,1.04944,0.577323,0.4721169999999999,6.545454545454546,17.083333333333332,3,w,4,1,1.04944,0.577323,1.7965,0.8,0.0,0.2575213342427209,0.1009051317990922,0.04026758879229552,0.44120130007175723,0.5,0.2
2019-09-21 11:30:00,9,7,0,a,1,2,1.33735,1.28752,0.04983,5.617647058823529,10.636363636363637,0,l,1,0,1.33735,1.28752,1.4105,0.2,0.6666666666666666,0.33357335952313155,0.33261945964851836,0.018333995524978556,0.2044504817709833,0.5714285714285714,0.3
2019-09-28 14:00:00,7,8,0,h,0,1,1.19008,1.16256,0.0275199999999999,31.75,5.648648648648648,3,w,2,1,1.19008,1.16256,1.3805,0.4,0.3333333333333333,0.2946716827385597,0.2918490503000358,0.6361091361535727,0.021287591250868446,0.42857142857142855,0.35
2019-10-05 12:30:00,4,12,0,a,1,3,0.478504,2.60017,-2.121666,15.235294117647058,8.135135135135135,0,l,0,0,0.478504,2.60017,0.1078,0.0,1.0,0.10670740243939163,0.7608947303854395,0.24569749691558102,0.11259835243626559,0.21428571428571427,0.55
2019-10-19 15:00:00,10,2,1,h,0,1,0.891617,0.846851,0.0447659999999999,7.434782608695652,18.894736842105264,1,d,1,0,0.891617,0.846851,1.3987999999999998,0.2,0.3333333333333333,0.21583206056056242,0.18884340717423478,0.06129151918885918,0.5077211199456158,0.6428571428571429,0.05
2019-10-27 16:30:00,4,13,0,a,1,2,1.35143,1.42734,-0.0759100000000001,32.3,5.068965517241379,0,l,1,0,1.35143,2.18851,0.7543,0.2,0.6666666666666666,0.33729262080599137,0.6265833770532026,0.6491112691077141,0.0,0.21428571428571427,0.6
2019-11-03 16:30:00,1,8,1,a,0,1,0.243393,1.15532,-0.911927,10.222222222222221,11.24,1,d,1,0,0.243393,1.15532,0.46,0.2,0.3333333333333333,0.044602342817625706,0.2894868722936096,0.1271872654737923,0.2266177029251615,0.0,0.35
