h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,4.36748,1.88594,3.60631,1.12477,6.875,23.0625,17,5,4,1,2.7246,w,2023-08-12 14:00:00,1,0,0,3,2.48154,0.8,0.16666666666666666,1.0,0.4441927982140934,0.12115746549560855,0.08293359316444311,0.7272727272727273,0.17857142857142858
a,3.15562,2.68821,3.15562,2.68821,7.514285714285714,13.625,14,6,4,1,1.6748,w,2023-08-19 14:00:00,1,0,0,3,0.4674099999999996,0.8,0.16666666666666666,0.6923405787204053,0.639831451351446,0.1464240903387704,0.032004197271773345,0.5909090909090909,0.21428571428571427
h,1.3743,2.9527,1.3743,2.9527,3.8095238095238093,28.3,23,7,1,3,0.4377,l,2023-08-26 16:30:00,0,0,1,0,-1.5784,0.2,0.5,0.24011022181963493,0.704329023700279,0.0,0.11119772148103732,1.0,0.25
h,1.32258,0.90476,1.32258,0.90476,10.11111111111111,12.0,9,7,3,1,1.7291,w,2023-09-02 16:30:00,1,0,0,3,0.4178200000000001,0.6,0.16666666666666666,0.22697987238275225,0.2049258012114541,0.2490589711417817,0.023234897316744118,0.36363636363636365,0.25
a,1.93908,0.719951,1.93908,0.719951,13.136363636363637,22.47826086956522,4,5,3,1,2.3165,w,2023-09-16 14:00:00,1,0,0,3,1.219129,0.6,0.16666666666666666,0.3834930283734361,0.15985894859617372,0.3686266681875214,0.0797807512073674,0.13636363636363635,0.17857142857142858
h,2.14533,1.58984,2.14533,1.58984,5.571428571428571,10.057142857142857,8,4,3,1,1.81,w,2023-09-24 13:00:00,1,0,0,3,0.55549,0.6,0.16666666666666666,0.43585448566958945,0.37198692588436644,0.06963613550815559,0.012750283744137737,0.3181818181818182,0.14285714285714285
a,1.72819,1.90746,1.72819,1.90746,4.294117647058823,9.727272727272727,11,15,1,6,1.2432999999999998,l,2023-09-30 11:30:00,0,0,1,0,-0.17927,0.2,1.0,0.32995359695920196,0.4494405873817251,0.019152704996678725,0.010970142134885048,0.45454545454545453,0.5357142857142857
h,2.23187,2.51029,2.23187,1.74913,15.428571428571429,7.694444444444445,4,15,2,2,1.184,d,2023-10-08 13:00:00,0,1,0,1,0.4827399999999997,0.4,0.3333333333333333,0.45782471846672446,0.59644452529638,0.4592220828105396,0.0,0.13636363636363635,0.5357142857142857
a,0.963733,0.962509,0.963733,0.962509,14.652173913043478,14.583333333333334,4,7,1,2,1.3327,l,2023-10-21 14:00:00,0,0,1,0,0.001224,0.2,0.3333333333333333,0.13587804515195104,0.21900826295130346,0.4285363591729857,0.03717583570679059,0.13636363636363635,0.25
h,1.31996,0.552523,1.31996,0.552523,7.625,19.655172413793103,8,9,1,1,1.9908,d,2023-10-29 14:00:00,0,1,0,1,0.767437,0.2,0.16666666666666666,0.22631472320400836,0.11903056361670215,0.1507998745294856,0.06454597614998527,0.3181818181818182,0.32142857142857145
a,0.442489,0.617607,0.442489,0.617607,9.333333333333334,41.07692307692308,11,0,1,1,1.064,d,2023-11-04 15:00:00,0,1,0,1,-0.175118,0.2,0.16666666666666666,0.0035478854095211828,0.13490171185955238,0.21831869510664997,0.18014828822803644,0.45454545454545453,0.0
h,1.08601,0.84434,1.08601,0.84434,12.5625,12.515151515151516,4,13,1,1,1.5529,d,2023-11-12 14:00:00,0,1,0,1,0.2416699999999999,0.2,0.16666666666666666,0.16692096352189886,0.190191999096756,0.3459457340025094,0.02601490849129884,0.13636363636363635,0.4642857142857143
a,1.21792,2.22655,0.456822,1.46538,17.571428571428573,26.0,9,12,3,2,0.6338,w,2023-11-25 15:00:00,1,0,0,3,-1.0085579999999998,0.6,0.3333333333333333,0.20040944755552598,0.5272527177488058,0.5439146800501883,0.09878578923699596,0.36363636363636365,0.42857142857142855
a,0.855058,1.66304,0.855058,0.901874,7.083333333333333,22.4375,13,8,2,3,0.6573,l,2023-12-03 14:00:00,0,0,1,0,-0.0468159999999999,0.4,0.5,0.1082883172893597,0.3898372124582808,0.12939146800501883,0.07956078548943188,0.5454545454545454,0.2857142857142857
h,1.54099,1.22007,1.54099,0.458899,8.958333333333334,11.461538461538462,19,2,2,1,1.5910000000000002,w,2023-12-06 19:30:00,1,0,0,3,1.082091,0.4,0.16666666666666666,0.28242843426422065,0.2818161544849637,0.20349749058971145,0.020329093781349818,0.8181818181818182,0.07142857142857142
h,2.96247,1.05162,2.96247,1.05162,7.619047619047619,29.214285714285715,22,4,1,1,2.5833999999999997,d,2023-12-09 15:00:00,0,1,0,1,1.91085,0.2,0.16666666666666666,0.6433048673179714,0.24073854829130448,0.15056461731493098,0.11613165727991094,0.9545454545454546,0.14285714285714285
a,0.663054,2.76976,0.663054,2.76976,19.416666666666668,13.76,3,19,0,2,0.2353,l,2023-12-17 14:00:00,0,0,1,0,-2.106706,0.0,0.3333333333333333,0.05954354518419302,0.659717938647931,0.616844416562108,0.03273272372957577,0.09090909090909091,0.6785714285714286
a,1.33653,1.65409,1.33653,1.65409,7.6,35.07692307692308,14,9,1,1,1.1088,d,2023-12-21 20:00:00,0,1,0,1,-0.31756,0.2,0.16666666666666666,0.23052141094896478,0.3876546979113336,0.14981179422835633,0.1477693345479285,0.5909090909090909,0.32142857142857145
h,3.84702,2.06955,2.32468,2.06955,8.030303030303031,12.409090909090908,5,28,4,2,2.4309000000000003,w,2023-12-28 19:30:00,1,0,0,3,0.2551299999999998,0.8,0.3333333333333333,0.8678688772637287,0.4889672670369951,0.166818752138702,0.025442553249478743,0.18181818181818182,1.0
a,2.1552,0.9831,2.1552,0.9831,10.19047619047619,37.69230769230769,17,4,0,0,2.1981,d,2024-01-02 18:30:00,0,1,0,1,1.1721,0.0,0.0,0.4383602194078344,0.2240295095475257,0.2521957340025094,0.16188323743412938,0.7272727272727273,0.14285714285714285
h,1.3701,1.14116,1.3701,1.14116,8.863636363636363,25.375,16,4,0,0,1.5261,d,2024-01-22 19:45:00,0,1,0,1,0.2289400000000001,0.0,0.0,0.239043952143786,0.26257344801573457,0.1997547621763431,0.09541298156198473,0.6818181818181818,0.14285714285714285
a,1.01366,3.63312,1.01366,3.63312,7.083333333333333,12.96,2,5,0,4,0.1054,l,2024-01-30 19:45:00,0,0,1,0,-2.61946,0.0,0.6666666666666666,0.14855319898673916,0.8702537776705351,0.12939146800501883,0.02841552990556139,0.045454545454545456,0.17857142857142858
