name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Josh Benson,Burnley,Brighton,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Liverpool,,
Josh Benson,Burnley,Liverpool,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,True,Leicester City,,
Josh Benson,Burnley,Leicester City,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Everton,,
Josh Benson,Burnley,Everton,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,True,Arsenal,,
Josh Benson,Burnley,Arsenal,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Leeds United,,
Josh Benson,Burnley,Leeds United,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,True,Norwich,,
Josh Benson,Burnley,Norwich,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Manchester City,,
Josh Benson,Burnley,Manchester City,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Southampton,,
Josh Benson,Burnley,Southampton,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,True,Brentford,,
Josh Benson,Burnley,Brentford,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Chelsea,,
Josh Benson,Burnley,Chelsea,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,True,Crystal Palace,,
Josh Benson,Burnley,Crystal Palace,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Wolverhampton,,
Josh Benson,Burnley,Wolverhampton,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Newcastle United,,
Josh Benson,Burnley,Newcastle United,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,True,West Ham,,
Josh Benson,Burnley,West Ham,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Manchester United,,
Josh Benson,Burnley,Manchester United,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Leicester City,,
Josh Benson,Burnley,Leicester City,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Arsenal,,
Josh Benson,Burnley,Arsenal,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,True,Watford,,
Josh Benson,Burnley,Watford,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,True,Manchester United,,
Josh Benson,Burnley,Manchester United,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,True,Liverpool,,
Josh Benson,Burnley,Liverpool,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Brighton,,
Josh Benson,Burnley,Brighton,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,True,Tottenham,,
Josh Benson,Burnley,Tottenham,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Crystal Palace,,
Josh Benson,Burnley,Crystal Palace,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,0.0,Burnley,True,Leeds United,,
