name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Benjamin Chrisene,Aston Villa,Leicester City,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Newcastle United,,
Benjamin Chrisene,Aston Villa,Newcastle United,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Watford,,
Benjamin Chrisene,Aston Villa,Watford,2022-02-19,True,0,0.0,0.0,0.0,0.05,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Brighton,,
Benjamin Chrisene,Aston Villa,Brighton,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Southampton,,
Benjamin Chrisene,Aston Villa,Southampton,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Leicester City,,
Benjamin Chrisene,Aston Villa,Leicester City,2022-03-10,False,0,0.0,0.24,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.05,0.0,0.0,Aston Villa,False,West Ham,,
Benjamin Chrisene,Aston Villa,West Ham,2022-03-13,False,0,0.0,0.01,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.05,0.0,0.0,Aston Villa,True,Arsenal,,
Benjamin Chrisene,Aston Villa,Arsenal,,True,0,,,,,0,,,0.0,0,0.0,0.05,0.0,0.0,Aston Villa,False,Wolverhampton,,
Benjamin Chrisene,Aston Villa,Wolverhampton,,False,0,,,,,0,,,0.0,0,0.0,0.05,0.0,0.0,Aston Villa,True,Tottenham,,
Benjamin Chrisene,Aston Villa,Tottenham,2022-04-09,True,0,0.0,0.0,0.0,0.02,0,0.0,1.0,0.0,0,0.0,0.05,0.0,0.0,Aston Villa,False,Leeds United,,
Benjamin Chrisene,Aston Villa,Leeds United,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Norwich,,
Benjamin Chrisene,Aston Villa,Norwich,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Burnley,,
Benjamin Chrisene,Aston Villa,Burnley,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Liverpool,,
Benjamin Chrisene,Aston Villa,Liverpool,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Crystal Palace,,
Benjamin Chrisene,Aston Villa,Crystal Palace,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Burnley,,
Benjamin Chrisene,Aston Villa,Burnley,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Manchester City,,
Benjamin Chrisene,Aston Villa,Manchester City,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,,Everton,True,Chelsea,,
