name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Paul Pogba,Man Utd,Leicester City,2021-08-14,True,74,0.0,0.25,4.0,0.72,16,2.0,5.0,15.0,2,16.0,4.25,74.0,4.0,Man Utd,False,Southampton,,
Paul Pogba,Man Utd,Southampton,2021-08-22,False,90,0.0,0.64,1.0,0.1,4,4.0,1.0,11.1,0,10.0,2.94,82.0,2.0,Man Utd,False,Wolverhampton,,
Paul Pogba,Man Utd,Wolverhampton,2021-08-29,False,90,0.0,0.05,0.0,0.02,2,1.0,1.0,4.9,0,7.33,1.98,84.67,9.0,Man Utd,True,Newcastle United,,
Paul Pogba,Man Utd,Newcastle United,2021-09-11,True,90,0.0,0.0,2.0,0.42,9,0.0,3.0,9.4,2,7.75,1.98,86.0,2.0,Man Utd,False,West Ham,,
Paul Pogba,Man Utd,West Ham,2021-09-19,False,72,0.0,0.05,0.0,0.12,2,2.0,2.0,5.4,0,6.6,1.6,83.2,2.0,Man Utd,True,Aston Villa,,
Paul Pogba,Man Utd,Aston Villa,2021-09-25,True,90,0.0,0.35,0.0,0.1,2,7.0,1.0,7.8,0,3.8,0.82,84.33,1.0,Man Utd,True,Everton,,
Paul Pogba,Man Utd,Everton,2021-10-02,True,20,0.0,0.14,0.0,0.1,1,2.0,1.0,2.3,0,3.2,0.52,75.14,1.0,Man Utd,False,Leeds United,,
Paul Pogba,Man Utd,Leeds United,2021-10-16,False,90,0.0,0.11,0.0,0.02,1,3.0,1.0,3.3,0,3.0,0.53,77.0,-2.0,Man Utd,True,Liverpool,,
Paul Pogba,Man Utd,Liverpool,2021-10-24,True,15,0.0,0.0,0.0,0.0,-2,0.0,0.0,0.0,0,0.8,0.13,70.11,0.0,Man Utd,False,Tottenham,,
Paul Pogba,Man Utd,Tottenham,,False,0,,,,,0,,,0.0,0,0.4,0.12,63.1,0.0,Man Utd,True,Manchester City,,
Paul Pogba,Man Utd,Manchester City,,True,0,,,,,0,,,0.0,0,0.0,0.05,57.36,0.0,Man Utd,False,Watford,,
Paul Pogba,Man Utd,Watford,,False,0,,,,,0,,,0.0,0,-0.2,0.02,52.58,0.0,Man Utd,False,Chelsea,,
