name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Lucas Rodrigues Moura da Silva,Spurs,Manchester City,,True,90,,,,,2,,,9.7,0,0.49,2.0,0.0,90.0,3.0,Spurs,False,Wolverhampton,,
Lucas Rodrigues Moura da Silva,Spurs,Wolverhampton,,False,66,,,,,3,,,1.4,0,0.97,2.5,0.0,78.0,1.0,Spurs,True,Watford,,
Lucas Rodrigues Moura da Silva,Spurs,Watford,,True,22,,,,,1,,,2.9,0,0.98,2.0,0.0,59.33,1.0,Spurs,False,Crystal Palace,,
Lucas Rodrigues Moura da Silva,Spurs,Crystal Palace,,False,90,,,,,1,,,2.9,0,0.83,1.75,0.0,67.0,0.0,Spurs,True,Chelsea,,
Lucas Rodrigues Moura da Silva,Spurs,Chelsea,,True,0,,,,,0,,,0.0,0,0.66,1.4,0.0,53.6,2.0,Spurs,False,Arsenal,,
Lucas Rodrigues Moura da Silva,Spurs,Arsenal,,False,90,,,,,2,,,3.7,0,0.49,1.4,0.0,59.67,2.0,Spurs,True,Aston Villa,,
Lucas Rodrigues Moura da Silva,Spurs,Aston Villa,,True,88,,,,,2,,,6.1,0,0.48,1.2,0.0,63.71,2.0,Spurs,False,Newcastle United,,
Lucas Rodrigues Moura da Silva,Spurs,Newcastle United,,False,90,,,,,2,,,5.8,0,0.53,1.4,0.0,67.0,2.0,Spurs,False,West Ham,,
Lucas Rodrigues Moura da Silva,Spurs,West Ham,,False,90,,,,,2,,,1.3,0,0.54,1.6,0.0,69.56,1.0,Spurs,True,Manchester United,,
Lucas Rodrigues Moura da Silva,Spurs,Manchester United,,True,53,,,,,1,,,4.5,0,0.54,1.8,0.0,67.9,3.0,Spurs,False,Everton,,
Lucas Rodrigues Moura da Silva,Spurs,Everton,,False,70,,,,,3,,,4.6,0,0.61,2.0,0.0,68.09,5.0,Spurs,True,Leicester City,,
Lucas Rodrigues Moura da Silva,Spurs,Leicester City,,True,87,,,,,5,,,6.3,0,0.73,2.6,0.0,69.67,3.0,Spurs,True,Brentford,,
Lucas Rodrigues Moura da Silva,Spurs,Brentford,,True,76,,,,,3,,,3.1,0,1.02,2.8,0.0,70.15,9.0,Spurs,True,Norwich,,
Lucas Rodrigues Moura da Silva,Spurs,Norwich,,True,79,,,,,9,,,10.4,1,1.07,4.2,0.0,70.79,1.0,Spurs,True,Liverpool,,
Lucas Rodrigues Moura da Silva,Spurs,Liverpool,,True,9,,,,,1,,,0.1,0,1.12,4.2,0.0,66.67,17.0,Spurs,True,Crystal Palace,,
Lucas Rodrigues Moura da Silva,Spurs,Crystal Palace,,True,90,,,,,17,,,16.8,3,1.22,7.0,0.0,68.12,1.0,Spurs,False,Southampton,,
Lucas Rodrigues Moura da Silva,Spurs,Southampton,,False,28,,,,,1,,,7.7,0,3.73,6.2,0.0,65.76,3.0,Spurs,False,Watford,,
Lucas Rodrigues Moura da Silva,Spurs,Watford,,False,90,,,,,3,,,5.5,0,3.16,6.2,0.0,67.11,2.0,Spurs,False,Leeds United,,
Lucas Rodrigues Moura da Silva,Spurs,Leeds United,,False,90,,,,,2,,,6.2,0,8.59,4.8,0.0,68.32,1.0,Spurs,False,Chelsea,,
Lucas Rodrigues Moura da Silva,Spurs,Chelsea,,False,34,,,,,1,,,0.9,0,4.63,4.8,0.0,66.6,5.0,Spurs,True,Southampton,,
Lucas Rodrigues Moura da Silva,Spurs,Southampton,,True,75,,,,,5,,,4.9,0,3.97,2.4,0.0,67.0,1.0,Spurs,True,Wolverhampton,,
Lucas Rodrigues Moura da Silva,Spurs,Wolverhampton,,True,70,,,,,1,,,4.6,0,3.34,2.4,0.0,67.14,1.0,Spurs,False,Manchester City,,
Lucas Rodrigues Moura da Silva,Spurs,Manchester City,,False,10,,,,,1,,,0.1,0,3.14,2.0,0.0,64.65,1.0,Spurs,False,Burnley,,
Lucas Rodrigues Moura da Silva,Spurs,Burnley,,False,25,,,,,1,,,0.5,0,3.14,1.8,0.0,63.0,0.0,Spurs,False,Leicester City,,
Lucas Rodrigues Moura da Silva,Spurs,Leicester City,,False,0,,,,,0,,,0.0,0,2.59,1.6,0.0,60.48,0.0,Spurs,True,Everton,,
Lucas Rodrigues Moura da Silva,Spurs,Everton,,True,0,,,,,0,,,0.0,0,1.73,0.6,0.0,58.15,1.0,Spurs,False,Manchester United,,
