name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Przemyslaw Placheta,Norwich,Liverpool,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Norwich,False,Manchester City,,
Przemyslaw Placheta,Norwich,Manchester City,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Norwich,True,Leeds United,,
Przemyslaw Placheta,Norwich,Leeds United,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Norwich,False,Arsenal,,
Przemyslaw Placheta,Norwich,Arsenal,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Norwich,True,Watford,,
Przemyslaw Placheta,Norwich,Watford,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Norwich,False,Everton,,
Przemyslaw Placheta,Norwich,Everton,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Norwich,False,Burnley,,
Przemyslaw Placheta,Norwich,Burnley,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Norwich,True,Brighton,,
Przemyslaw Placheta,Norwich,Brighton,,True,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Norwich,False,Chelsea,,
Przemyslaw Placheta,Norwich,Chelsea,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,1.0,Norwich,True,Leicester City,,
Przemyslaw Placheta,Norwich,Leicester City,2021-10-31,True,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0.2,0.0,0.2,0.0,Norwich,False,Brentford,,
Przemyslaw Placheta,Norwich,Brentford,,False,0,,,,,0,,,0.0,0,0.2,0.0,0.18,0.0,Norwich,True,Southampton,,
Przemyslaw Placheta,Norwich,Southampton,,True,0,,,,,0,,,0.0,0,0.2,0.0,0.17,0.0,Norwich,True,Wolverhampton,,
Przemyslaw Placheta,Norwich,Wolverhampton,,True,0,,,,,0,,,0.0,0,0.2,0.0,0.15,0.0,Norwich,False,Newcastle United,,
Przemyslaw Placheta,Norwich,Newcastle United,,False,0,,,,,0,,,0.0,0,0.2,0.0,0.14,0.0,Norwich,False,Tottenham,,
Przemyslaw Placheta,Norwich,Tottenham,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.13,3.0,Norwich,True,Manchester United,,
Przemyslaw Placheta,Norwich,Manchester United,2021-12-11,True,69,0.0,0.05,0.0,0.0,3,1.0,0.0,3.7,0,0.6,0.01,4.44,2.0,Norwich,True,Aston Villa,,
Przemyslaw Placheta,Norwich,Aston Villa,2021-12-14,True,74,0.0,0.0,0.0,0.02,2,0.0,1.0,3.5,0,1.0,0.01,8.53,1.0,Norwich,True,Arsenal,,
Przemyslaw Placheta,Norwich,Arsenal,2021-12-26,True,74,0.0,0.1,0.0,0.0,1,2.0,0.0,4.3,0,1.2,0.03,12.17,2.0,Norwich,False,Crystal Palace,,
Przemyslaw Placheta,Norwich,Crystal Palace,2021-12-28,False,80,0.0,0.16,0.0,0.05,2,3.0,1.0,7.8,0,1.6,0.06,15.74,2.0,Norwich,False,West Ham,,
Przemyslaw Placheta,Norwich,West Ham,2022-01-12,False,64,0.0,0.01,0.0,0.0,2,1.0,0.0,1.7,0,2.0,0.07,18.15,0.0,Norwich,True,Everton,,
Przemyslaw Placheta,Norwich,Everton,,True,0,,,,,0,,,0.0,0,1.4,0.06,17.29,1.0,Norwich,False,Watford,,
Przemyslaw Placheta,Norwich,Watford,2022-01-21,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1.2,0.06,16.55,2.0,Norwich,True,Crystal Palace,,
Przemyslaw Placheta,Norwich,Crystal Palace,2022-02-09,True,63,0.0,0.0,0.0,0.0,2,0.0,0.0,0.4,0,1.4,0.04,18.57,0.0,Norwich,True,Manchester City,,
Przemyslaw Placheta,Norwich,Manchester City,,True,0,,,,,0,,,0.0,0,1.0,0.0,17.79,1.0,Norwich,False,Liverpool,,
Przemyslaw Placheta,Norwich,Liverpool,2022-02-19,False,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0.8,0.0,17.64,0.0,Norwich,False,Southampton,,
Przemyslaw Placheta,Norwich,Southampton,,False,0,,,,,0,,,0.0,0,0.8,0.0,16.96,0.0,Norwich,True,Brentford,,
Przemyslaw Placheta,Norwich,Brentford,,True,0,,,,,0,,,0.0,0,0.6,0.0,16.33,0.0,Norwich,True,Chelsea,,
Przemyslaw Placheta,Norwich,Chelsea,,True,0,,,,,0,,,0.0,0,0.2,0.0,15.75,0.0,Norwich,False,Leicester City,,
Przemyslaw Placheta,Norwich,Leicester City,,False,0,,,,,0,,,0.0,0,0.2,0.0,15.21,0.0,Norwich,False,Brighton,,
Przemyslaw Placheta,Norwich,Brighton,,False,0,,,,,0,,,0.0,0,0.0,0.0,14.7,0.0,Norwich,True,Burnley,,
Przemyslaw Placheta,Norwich,Burnley,,True,0,,,,,0,,,0.0,0,0.0,0.0,14.23,1.0,Norwich,False,Manchester United,,
Przemyslaw Placheta,Norwich,Manchester United,2022-04-16,False,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0.2,0.0,14.28,0.0,Norwich,True,Newcastle United,,
Przemyslaw Placheta,Norwich,Newcastle United,,True,0,,,,,0,,,0.0,0,0.2,0.0,13.85,0.0,Norwich,False,Aston Villa,,
Przemyslaw Placheta,Norwich,Aston Villa,,False,0,,,,,0,,,0.0,0,0.2,0.0,13.44,1.0,Norwich,True,West Ham,,
Przemyslaw Placheta,Norwich,West Ham,2022-05-08,True,19,0.0,0.07,0.0,0.52,1,1.0,2.0,5.2,0,0.4,0.01,13.6,1.0,Norwich,False,Leeds United,,
Przemyslaw Placheta,Norwich,Leeds United,2022-05-11,False,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0.6,0.01,13.86,0.0,Norwich,False,Wolverhampton,,
Przemyslaw Placheta,Norwich,Wolverhampton,,False,0,,,,,0,,,0.0,0,0.4,0.01,13.49,0.0,Norwich,True,Tottenham,,
Przemyslaw Placheta,Norwich,Tottenham,,True,0,,,,,0,,,0.0,0,0.4,0.01,13.13,,Everton,True,Chelsea,,
