name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ashley Westwood,Burnley,Brighton,2021-08-14,True,90,0.0,0.0,1.0,0.7,7,0.0,2.0,6.0,2,0.43,7.0,1.0,90.0,0.0,Burnley,False,Liverpool,,
Ashley Westwood,Burnley,Liverpool,,False,0,,,,,0,,,0.0,0,0.48,3.5,0.5,45.0,2.0,Burnley,True,Leicester City,,
Ashley Westwood,Burnley,Leicester City,2021-08-29,True,90,0.0,0.0,0.0,0.05,2,0.0,1.0,2.9,0,0.32,3.0,0.33,60.0,2.0,Burnley,False,Everton,,
Ashley Westwood,Burnley,Everton,2021-09-13,False,90,0.0,0.0,0.0,0.65,2,0.0,1.0,4.0,0,0.3,2.75,0.25,67.5,1.0,Burnley,True,Arsenal,,
Ashley Westwood,Burnley,Arsenal,2021-09-18,True,90,0.0,0.12,0.0,0.13,1,3.0,2.0,8.4,0,0.3,2.4,0.22,72.0,4.0,Burnley,False,Leeds United,,
Ashley Westwood,Burnley,Leeds United,2021-09-25,False,90,0.0,0.04,0.0,0.08,4,1.0,1.0,3.0,0,0.26,1.8,0.03,75.0,3.0,Burnley,True,Norwich,,
Ashley Westwood,Burnley,Norwich,2021-10-02,True,90,0.0,0.0,0.0,0.09,3,0.0,2.0,5.9,0,0.35,2.4,0.03,77.14,2.0,Burnley,False,Manchester City,,
Ashley Westwood,Burnley,Manchester City,2021-10-16,False,90,0.0,0.0,0.0,0.06,2,0.0,1.0,1.9,0,0.29,2.4,0.03,78.75,4.0,Burnley,False,Southampton,,
Ashley Westwood,Burnley,Southampton,2021-10-23,False,90,0.0,0.04,1.0,0.06,4,1.0,2.0,4.8,0,0.27,2.8,0.24,80.0,2.0,Burnley,True,Brentford,,
Ashley Westwood,Burnley,Brentford,2021-10-30,True,90,0.0,0.0,0.0,0.94,2,0.0,2.0,4.4,0,0.29,3.0,0.21,81.0,1.0,Burnley,False,Chelsea,,
Ashley Westwood,Burnley,Chelsea,2021-11-06,False,90,0.0,0.0,0.0,0.04,1,0.0,1.0,2.2,0,0.27,2.4,0.21,81.82,4.0,Burnley,True,Crystal Palace,,
Ashley Westwood,Burnley,Crystal Palace,2021-11-20,True,90,0.0,0.02,1.0,0.08,4,1.0,1.0,5.4,0,0.28,2.6,0.41,82.5,0.0,Burnley,False,Wolverhampton,,
Ashley Westwood,Burnley,Wolverhampton,,False,0,,,,,0,,,0.0,0,0.22,2.2,0.41,76.15,2.0,Burnley,False,Newcastle United,,
Ashley Westwood,Burnley,Newcastle United,2021-12-04,False,90,0.0,0.0,0.0,0.13,2,0.0,1.0,2.5,0,0.22,1.8,0.2,77.14,3.0,Burnley,True,West Ham,,
Ashley Westwood,Burnley,West Ham,2021-12-12,True,70,0.0,0.0,0.0,0.08,3,0.0,1.0,2.6,0,0.22,2.0,0.2,76.67,2.0,Burnley,False,Manchester United,,
Ashley Westwood,Burnley,Manchester United,2021-12-30,False,90,0.0,0.0,0.0,0.16,2,0.0,2.0,4.6,0,0.21,2.2,0.2,77.5,2.0,Burnley,False,Leicester City,,
Ashley Westwood,Burnley,Leicester City,2022-01-02,False,90,0.0,0.01,0.0,0.14,2,1.0,1.0,3.3,0,0.21,1.8,0.0,78.24,2.0,Burnley,False,Arsenal,,
Ashley Westwood,Burnley,Arsenal,2022-01-23,False,90,0.0,0.0,0.0,0.13,2,0.0,3.0,4.8,0,0.26,2.2,0.0,78.89,3.0,Burnley,True,Watford,,
Ashley Westwood,Burnley,Watford,2022-02-05,True,90,0.0,0.04,0.0,0.29,3,1.0,1.0,2.9,0,0.26,2.4,0.01,79.47,2.0,Burnley,True,Manchester United,,
