name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Kai Havertz,Chelsea,Crystal Palace,2021-08-14,True,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,7.71,1.0,0.0,8.0,3.0,Chelsea,False,Arsenal,,
Kai Havertz,Chelsea,Arsenal,2021-08-22,False,89,0.0,1.07,0.0,0.0,3,4.0,0.0,9.2,0,5.91,2.0,0.53,48.5,7.0,Chelsea,False,Liverpool,,
Kai Havertz,Chelsea,Liverpool,2021-08-28,False,45,1.0,0.12,0.0,0.0,7,2.0,0.0,7.4,1,4.25,3.67,0.4,47.33,3.0,Chelsea,True,Aston Villa,,
Kai Havertz,Chelsea,Aston Villa,2021-09-11,True,63,0.0,0.08,0.0,0.05,3,1.0,1.0,3.0,0,4.45,3.5,0.32,51.25,3.0,Chelsea,False,Tottenham,,
Kai Havertz,Chelsea,Tottenham,2021-09-19,False,69,0.0,0.2,0.0,0.0,3,3.0,0.0,3.5,0,3.86,3.4,0.29,54.8,1.0,Chelsea,True,Manchester City,,
Kai Havertz,Chelsea,Manchester City,2021-09-25,True,30,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,3.54,3.4,0.29,50.67,0.0,Chelsea,True,Southampton,,
Kai Havertz,Chelsea,Southampton,,True,0,,,,,0,,,0.0,0,3.52,2.8,0.08,43.43,1.0,Chelsea,False,Brentford,,
Kai Havertz,Chelsea,Brentford,2021-10-16,False,13,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,3.12,1.6,0.06,39.62,3.0,Chelsea,True,Norwich,,
Kai Havertz,Chelsea,Norwich,2021-10-23,True,69,0.0,0.17,0.0,0.0,3,2.0,0.0,5.0,0,6.23,1.6,0.08,42.89,6.0,Chelsea,False,Newcastle United,,
Kai Havertz,Chelsea,Newcastle United,2021-10-30,False,90,0.0,0.47,0.0,0.58,6,4.0,1.0,6.4,0,5.85,2.2,0.13,47.6,8.0,Chelsea,True,Burnley,,
Kai Havertz,Chelsea,Burnley,2021-11-06,True,90,1.0,0.88,0.0,0.0,8,3.0,0.0,9.1,1,5.97,3.6,0.31,51.45,3.0,Chelsea,False,Leeds United,,
Kai Havertz,Chelsea,Leeds United,2021-11-20,False,61,0.0,0.05,0.0,0.0,3,1.0,0.0,1.2,0,5.57,4.2,0.31,52.25,0.0,Chelsea,True,Manchester United,,
Kai Havertz,Chelsea,Manchester United,,True,0,,,,,0,,,0.0,0,4.14,4.0,0.31,48.23,5.0,Chelsea,False,Watford,,
Kai Havertz,Chelsea,Watford,2021-12-01,False,90,0.0,0.07,1.0,0.58,5,1.0,2.0,8.5,0,3.75,4.4,0.49,51.21,1.0,Chelsea,False,West Ham,,
Kai Havertz,Chelsea,West Ham,2021-12-04,False,45,0.0,0.18,0.0,0.0,1,2.0,0.0,4.7,0,3.5,3.4,0.44,50.8,2.0,Chelsea,True,Leicester City,,
Kai Havertz,Chelsea,Leicester City,2021-12-11,True,90,0.0,0.49,0.0,0.0,2,3.0,0.0,6.6,0,3.1,2.2,0.36,53.25,0.0,Chelsea,True,Everton,,
Kai Havertz,Chelsea,Everton,,True,0,,,,,0,,,0.0,0,2.98,1.6,0.35,50.12,0.0,Chelsea,False,Wolverhampton,,
Kai Havertz,Chelsea,Wolverhampton,,False,0,,,,,0,,,0.0,0,2.94,1.6,0.35,47.33,0.0,Chelsea,False,Aston Villa,,
Kai Havertz,Chelsea,Aston Villa,,False,0,,,,,0,,,0.0,0,2.67,0.6,0.13,44.84,0.0,Chelsea,True,Brighton,,
Kai Havertz,Chelsea,Brighton,,True,0,,,,,0,,,0.0,0,2.59,0.4,0.1,42.6,2.0,Chelsea,True,Liverpool,,
Kai Havertz,Chelsea,Liverpool,2022-01-02,True,78,0.0,0.08,0.0,0.0,2,1.0,0.0,2.8,0,2.55,0.4,0.02,44.29,0.0,Chelsea,False,Manchester City,,
Kai Havertz,Chelsea,Manchester City,,False,0,,,,,0,,,0.0,0,2.77,0.4,0.02,42.27,1.0,Chelsea,False,Brighton,,
Kai Havertz,Chelsea,Brighton,2022-01-18,False,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,2.77,0.6,0.02,40.87,0.0,Chelsea,True,Tottenham,,
Kai Havertz,Chelsea,Tottenham,,True,0,,,,,0,,,0.0,0,2.61,0.6,0.02,39.17,2.0,Chelsea,False,Crystal Palace,,
Kai Havertz,Chelsea,Crystal Palace,2022-02-19,False,90,0.0,0.05,0.0,0.02,2,1.0,1.0,2.3,0,2.53,1.0,0.03,41.2,14.0,Chelsea,False,Burnley,,
Kai Havertz,Chelsea,Burnley,2022-03-05,False,90,2.0,1.32,0.0,0.0,14,2.0,0.0,14.8,1,3.63,3.4,0.27,43.08,12.0,Chelsea,False,Norwich,,
Kai Havertz,Chelsea,Norwich,2022-03-10,False,90,1.0,0.39,1.0,0.25,12,4.0,2.0,17.1,2,3.63,5.8,0.55,44.81,7.0,Chelsea,True,Newcastle United,,
Kai Havertz,Chelsea,Newcastle United,2022-03-13,True,90,1.0,0.87,0.0,0.07,7,3.0,1.0,11.2,0,4.52,7.0,0.73,46.43,2.0,Chelsea,True,Brentford,,
Kai Havertz,Chelsea,Brentford,2022-04-02,True,90,0.0,0.68,0.0,0.16,2,4.0,2.0,9.8,0,7.0,7.4,0.86,47.93,6.0,Chelsea,False,Southampton,,
Kai Havertz,Chelsea,Southampton,2022-04-09,False,45,1.0,0.7,0.0,0.12,6,2.0,2.0,10.0,0,7.04,8.2,0.99,47.83,1.0,Chelsea,True,Arsenal,,
Kai Havertz,Chelsea,Arsenal,2022-04-20,True,30,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,6.52,5.6,0.73,47.26,3.0,Chelsea,True,West Ham,,
Kai Havertz,Chelsea,West Ham,2022-04-24,True,75,0.0,0.06,0.0,0.12,3,1.0,2.0,5.1,0,8.48,3.8,0.46,48.12,5.0,Chelsea,False,Manchester United,,
Kai Havertz,Chelsea,Manchester United,2022-04-28,False,69,0.0,1.34,1.0,0.49,5,5.0,4.0,13.7,0,8.48,3.4,0.76,48.76,1.0,Chelsea,False,Everton,,
Kai Havertz,Chelsea,Everton,2022-05-01,False,90,0.0,0.05,0.0,0.04,1,1.0,1.0,2.5,0,7.9,3.2,0.63,49.97,1.0,Chelsea,True,Wolverhampton,,
Kai Havertz,Chelsea,Wolverhampton,2022-05-07,True,1,0.0,0.05,0.0,0.0,1,1.0,0.0,0.2,0,7.22,2.2,0.5,48.57,0.0,Chelsea,False,Leicester City,,
Kai Havertz,Chelsea,Leicester City,,False,0,,,,,0,,,0.0,0,7.22,2.0,0.5,47.22,1.0,Chelsea,True,Leeds United,,
Kai Havertz,Chelsea,Leeds United,2022-05-19,True,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,5.19,1.6,0.49,46.27,7.0,Chelsea,True,Watford,,
Kai Havertz,Chelsea,Watford,2022-05-22,True,90,1.0,1.31,0.0,0.08,7,5.0,2.0,0.0,0,4.82,2.0,0.28,47.42,,Arsenal,False,Crystal Palace,,
