name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Samuel Edozie,Man City,Tottenham,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Man City,True,Norwich,,
Samuel Edozie,Man City,Norwich,2021-08-21,True,0,0.0,0.03,0.0,0.04,0,1.0,1.0,0.0,0,0.0,0.02,0.0,0.0,Man City,True,Arsenal,,
Samuel Edozie,Man City,Arsenal,,True,0,,,,,0,,,0.0,0,0.0,0.01,0.0,0.0,Man City,False,Leeds United,,
Samuel Edozie,Man City,Leeds United,2021-09-11,False,0,0.0,0.01,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.01,0.0,0.0,Man City,True,Southampton,,
Samuel Edozie,Man City,Southampton,2021-09-18,True,0,1.0,0.46,0.0,0.0,0,2.0,0.0,0.0,0,0.0,0.1,0.0,0.0,Man City,False,Chelsea,,
Samuel Edozie,Man City,Chelsea,2021-09-25,False,0,0.0,0.28,0.0,0.04,0,4.0,1.0,0.0,0,0.0,0.16,0.0,0.0,Man City,False,Liverpool,,
Samuel Edozie,Man City,Liverpool,,False,0,,,,,0,,,0.0,0,0.0,0.15,0.0,0.0,Man City,True,Burnley,,
Samuel Edozie,Man City,Burnley,2021-10-16,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.15,0.0,0.0,Man City,False,Brighton,,
Samuel Edozie,Man City,Brighton,2021-10-23,False,0,1.0,0.46,2.0,0.9,0,2.0,4.0,0.0,0,0.0,0.64,0.0,0.0,Man City,True,Crystal Palace,,
Samuel Edozie,Man City,Crystal Palace,,True,0,,,,,0,,,0.0,0,0.0,0.55,0.0,0.0,Man City,False,Manchester United,,
Samuel Edozie,Man City,Manchester United,,False,0,,,,,0,,,0.0,0,0.0,0.49,0.0,0.0,Man City,True,Everton,,
Samuel Edozie,Man City,Everton,,True,0,,,,,0,,,0.0,0,0.0,0.49,0.0,0.0,Man City,True,West Ham,,
Samuel Edozie,Man City,West Ham,2021-11-28,True,0,1.0,0.46,0.0,0.05,0,3.0,2.0,0.0,0,0.0,0.58,0.0,0.0,Man City,False,Aston Villa,,
Samuel Edozie,Man City,Aston Villa,2021-12-01,False,0,1.0,0.09,0.0,0.4,0,1.0,1.0,0.0,0,0.0,0.11,0.0,0.0,Man City,False,Watford,,
Samuel Edozie,Man City,Watford,2021-12-04,False,0,0.0,0.08,0.0,0.02,0,2.0,1.0,0.0,0,0.0,0.13,0.0,0.0,Man City,True,Wolverhampton,,
Samuel Edozie,Man City,Wolverhampton,,True,0,,,,,0,,,0.0,0,0.0,0.13,0.0,0.0,Man City,True,Leicester City,,
Samuel Edozie,Man City,Leicester City,,True,0,,,,,0,,,0.0,0,0.0,0.13,0.0,0.0,Man City,False,Newcastle United,,
Samuel Edozie,Man City,Newcastle United,,False,0,,,,,0,,,0.0,0,0.0,0.03,0.0,0.0,Man City,True,Leeds United,,
Samuel Edozie,Man City,Leeds United,,True,0,,,,,0,,,0.0,0,0.0,0.02,0.0,0.0,Man City,False,Brentford,,
Samuel Edozie,Man City,Brentford,,False,0,,,,,0,,,0.0,0,0.0,0.0,0.0,0.0,Man City,False,Arsenal,,
Samuel Edozie,Man City,Arsenal,2022-01-01,False,0,0.0,0.06,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.01,0.0,0.0,Man City,True,Chelsea,,
Samuel Edozie,Man City,Chelsea,2022-01-15,True,0,0.0,0.12,0.0,0.58,0,2.0,2.0,0.0,0,0.0,0.04,0.0,0.0,Man City,False,Southampton,,
Samuel Edozie,Man City,Southampton,,False,0,,,,,0,,,0.0,0,0.0,0.04,0.0,0.0,Man City,True,Brentford,,
Samuel Edozie,Man City,Brentford,,True,0,,,,,0,,,0.0,0,0.0,0.04,0.0,0.0,Man City,False,Norwich,,
Samuel Edozie,Man City,Norwich,2022-02-12,False,0,0.0,0.24,0.0,0.0,0,2.0,0.0,0.0,0,0.0,0.08,0.0,0.0,Man City,True,Tottenham,,
Samuel Edozie,Man City,Tottenham,2022-02-19,True,0,1.0,0.69,0.0,0.07,0,2.0,1.0,0.0,0,0.0,0.21,0.0,0.0,Man City,False,Everton,,
Samuel Edozie,Man City,Everton,2022-02-26,False,0,0.0,0.14,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.21,0.0,0.0,Man City,True,Manchester United,,
Samuel Edozie,Man City,Manchester United,2022-03-06,True,0,0.0,0.6,0.0,0.07,0,4.0,1.0,0.0,0,0.0,0.33,0.0,0.0,Man City,False,Crystal Palace,,
Samuel Edozie,Man City,Crystal Palace,,False,0,,,,,0,,,0.0,0,0.0,0.33,0.0,0.0,Man City,False,Burnley,,
Samuel Edozie,Man City,Burnley,2022-04-02,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.29,0.0,0.0,Man City,True,Liverpool,,
Samuel Edozie,Man City,Liverpool,,True,0,,,,,0,,,0.0,0,0.0,0.15,0.0,0.0,Man City,True,Brighton,,
Samuel Edozie,Man City,Brighton,,True,0,,,,,0,,,0.0,0,0.0,0.12,0.0,0.0,Man City,True,Watford,,
Samuel Edozie,Man City,Watford,2022-04-23,True,0,0.0,0.15,1.0,0.22,0,1.0,2.0,0.0,0,0.0,0.23,0.0,0.0,Man City,False,Leicester City,,
Samuel Edozie,Man City,Leicester City,2022-04-30,False,0,0.0,0.23,0.0,0.28,0,3.0,3.0,0.0,0,0.0,0.27,0.0,0.0,Man City,True,Newcastle United,,
Samuel Edozie,Man City,Newcastle United,,True,0,,,,,0,,,0.0,0,0.0,0.27,0.0,0.0,Man City,False,Wolverhampton,,
Samuel Edozie,Man City,Wolverhampton,,False,0,,,,,0,,,0.0,0,0.0,0.27,0.0,0.0,Man City,False,West Ham,,
Samuel Edozie,Man City,West Ham,,False,0,,,,,0,,,0.0,0,0.0,0.27,0.0,0.0,Man City,True,Aston Villa,,
Samuel Edozie,Man City,Aston Villa,,True,0,,,,,0,,,0.0,0,0.0,0.05,0.0,,Southampton,False,Wolverhampton,,
