name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Juraj Kucka,Watford,Aston Villa,2021-08-14,True,68,0.0,0.1,0.0,0.0,2,2.0,0.0,1.1,0,2.0,0.1,68.0,0.0,Watford,False,Brighton,,
Juraj Kucka,Watford,Brighton,,False,0,,,,,0,,,0.0,0,1.0,0.05,34.0,2.0,Watford,False,Tottenham,,
Juraj Kucka,Watford,Tottenham,2021-08-29,False,90,0.0,0.14,0.0,0.0,2,2.0,0.0,1.9,0,1.33,0.08,52.67,2.0,Watford,True,Wolverhampton,,
Juraj Kucka,Watford,Wolverhampton,2021-09-11,True,90,0.0,0.01,0.0,0.0,2,1.0,0.0,2.0,0,1.5,0.06,62.0,2.0,Watford,False,Norwich,,
Juraj Kucka,Watford,Norwich,2021-09-18,False,90,0.0,0.11,0.0,0.02,2,1.0,1.0,2.5,0,1.6,0.07,67.6,2.0,Watford,True,Newcastle United,,
Juraj Kucka,Watford,Newcastle United,2021-09-25,True,63,0.0,0.05,0.0,0.01,2,2.0,1.0,3.2,0,1.6,0.06,66.83,2.0,Watford,False,Leicester City,,
Juraj Kucka,Watford,Leicester City,2021-10-02,False,90,0.0,0.02,0.0,0.0,2,1.0,0.0,3.0,0,2.0,0.07,70.14,2.0,Watford,True,Liverpool,,
Juraj Kucka,Watford,Liverpool,2021-10-16,True,90,0.0,0.01,0.0,0.0,2,1.0,0.0,3.2,0,2.0,0.04,72.62,7.0,Watford,False,Everton,,
Juraj Kucka,Watford,Everton,2021-10-23,False,90,1.0,0.27,0.0,0.1,7,5.0,1.0,9.2,0,3.0,0.09,74.56,1.0,Watford,True,Southampton,,
Juraj Kucka,Watford,Southampton,2021-10-30,True,90,0.0,0.04,0.0,0.0,1,3.0,0.0,1.6,0,2.8,0.08,76.1,-1.0,Watford,False,Arsenal,,
Juraj Kucka,Watford,Arsenal,2021-11-07,False,88,0.0,0.09,0.0,0.0,-1,2.0,0.0,2.5,0,2.2,0.08,77.18,0.0,Watford,True,Manchester United,,
Juraj Kucka,Watford,Manchester United,,True,0,,,,,0,,,0.0,0,1.8,0.08,70.75,0.0,Watford,False,Leeds United,,
Juraj Kucka,Watford,Leeds United,,False,0,,,,,0,,,0.0,0,1.4,0.08,65.31,1.0,Watford,True,Chelsea,,
Juraj Kucka,Watford,Chelsea,2021-12-01,True,17,0.0,0.09,0.0,0.0,1,2.0,0.0,2.0,0,0.2,0.04,61.86,1.0,Watford,True,Manchester City,,
Juraj Kucka,Watford,Manchester City,2021-12-04,True,45,0.0,0.02,0.0,0.0,1,1.0,0.0,1.3,0,0.2,0.04,60.73,2.0,Watford,False,Brentford,,
Juraj Kucka,Watford,Brentford,2021-12-10,False,90,0.0,0.06,0.0,0.0,2,1.0,0.0,2.6,0,0.8,0.03,62.56,2.0,Watford,True,West Ham,,
Juraj Kucka,Watford,West Ham,2021-12-28,True,90,0.0,0.11,0.0,0.05,2,2.0,1.0,5.7,0,1.2,0.06,64.18,2.0,Watford,True,Tottenham,,
Juraj Kucka,Watford,Tottenham,2022-01-01,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.8,0,1.6,0.06,65.61,2.0,Watford,False,Newcastle United,,
Juraj Kucka,Watford,Newcastle United,2022-01-15,False,76,0.0,0.03,0.0,0.02,2,1.0,1.0,3.1,0,1.8,0.04,66.16,-1.0,Watford,True,Norwich,,
Juraj Kucka,Watford,Norwich,2022-01-21,True,1,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0,1.4,0.04,62.9,3.0,Watford,False,Burnley,,
Juraj Kucka,Watford,Burnley,2022-02-05,False,90,0.0,0.04,0.0,0.46,3,2.0,2.0,5.9,0,1.6,0.04,64.19,2.0,Watford,False,West Ham,,
Juraj Kucka,Watford,West Ham,2022-02-08,False,90,0.0,0.11,0.0,0.0,2,1.0,0.0,1.5,0,1.6,0.04,65.36,1.0,Watford,True,Brighton,,
Juraj Kucka,Watford,Brighton,2022-02-12,True,45,0.0,0.0,0.0,0.09,1,0.0,2.0,4.2,0,1.4,0.04,64.48,0.0,Watford,False,Aston Villa,,
Juraj Kucka,Watford,Aston Villa,,False,0,,,,,0,,,0.0,0,1.0,0.03,61.79,0.0,Watford,True,Crystal Palace,,
Juraj Kucka,Watford,Crystal Palace,,True,0,,,,,0,,,0.0,0,1.2,0.03,59.32,1.0,Watford,False,Manchester United,,
Juraj Kucka,Watford,Manchester United,2022-02-26,False,10,0.0,0.02,0.0,0.0,1,1.0,0.0,0.4,0,0.8,0.03,57.42,0.0,Watford,True,Arsenal,,
Juraj Kucka,Watford,Arsenal,,True,0,,,,,0,,,0.0,0,0.4,0.0,55.3,0.0,Watford,False,Wolverhampton,,
Juraj Kucka,Watford,Wolverhampton,,False,0,,,,,0,,,0.0,0,0.2,0.0,53.32,7.0,Watford,False,Southampton,,
Juraj Kucka,Watford,Southampton,2022-03-13,False,90,0.0,0.3,1.0,0.31,7,2.0,1.0,9.3,2,1.6,0.26,54.59,2.0,Watford,False,Liverpool,,
Juraj Kucka,Watford,Liverpool,2022-04-02,False,90,0.0,0.26,0.0,0.0,2,1.0,0.0,2.1,0,2.0,0.32,55.77,2.0,Watford,True,Leicester City,,
Juraj Kucka,Watford,Leicester City,2022-04-09,True,71,0.0,0.05,0.0,0.0,2,2.0,0.0,1.1,0,2.2,0.32,56.26,2.0,Watford,True,Brentford,,
Juraj Kucka,Watford,Brentford,2022-04-16,True,83,0.0,0.14,0.0,0.0,2,2.0,0.0,2.0,0,2.6,0.35,57.09,0.0,Watford,False,Manchester City,,
Juraj Kucka,Watford,Manchester City,,False,0,,,,,0,,,0.0,0,2.6,0.35,55.36,4.0,Watford,True,Burnley,,
Juraj Kucka,Watford,Burnley,2022-04-30,True,90,0.0,0.45,0.0,0.0,4,8.0,0.0,7.9,0,2.0,0.18,56.38,0.0,Watford,False,Crystal Palace,,
Juraj Kucka,Watford,Crystal Palace,,False,0,,,,,0,,,0.0,0,1.6,0.13,54.77,0.0,Watford,True,Everton,,
Juraj Kucka,Watford,Everton,,True,0,,,,,0,,,0.0,0,1.2,0.12,53.25,0.0,Watford,True,Leeds United,,
Juraj Kucka,Watford,Leeds United,,True,0,,,,,0,,,0.0,0,0.8,0.09,51.81,0.0,Watford,False,Chelsea,,
Juraj Kucka,Watford,Chelsea,,False,0,,,,,0,,,0.0,0,0.8,0.09,50.45,,Arsenal,False,Crystal Palace,,
