name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Pierre Lees-Melou,Norwich,Liverpool,2021-08-14,True,90,0.0,0.04,0.0,0.65,2,1.0,2.0,6.3,0,2.0,0.04,90.0,2.0,Norwich,False,Manchester City,,
Pierre Lees-Melou,Norwich,Manchester City,2021-08-21,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,2.0,0.02,90.0,4.0,Norwich,True,Leeds United,,
Pierre Lees-Melou,Norwich,Leeds United,2021-08-28,True,72,0.0,0.05,0.0,0.02,4,2.0,1.0,2.4,0,2.67,0.03,84.0,2.0,Norwich,False,Arsenal,,
Pierre Lees-Melou,Norwich,Arsenal,2021-09-11,False,90,0.0,0.0,0.0,0.01,2,0.0,1.0,3.0,0,2.5,0.02,85.5,0.0,Norwich,True,Watford,,
Pierre Lees-Melou,Norwich,Watford,,True,0,,,,,0,,,0.0,0,2.0,0.02,68.4,1.0,Norwich,False,Everton,,
Pierre Lees-Melou,Norwich,Everton,2021-09-25,False,90,0.0,0.05,0.0,0.03,1,1.0,2.0,6.0,0,1.8,0.02,72.0,3.0,Norwich,False,Burnley,,
Pierre Lees-Melou,Norwich,Burnley,2021-10-02,False,79,0.0,0.03,0.0,0.0,3,2.0,0.0,2.3,0,2.0,0.03,73.0,3.0,Norwich,True,Brighton,,
Pierre Lees-Melou,Norwich,Brighton,2021-10-16,True,90,0.0,0.06,0.0,0.03,3,3.0,1.0,5.4,0,1.8,0.03,75.12,0.0,Norwich,False,Chelsea,,
Pierre Lees-Melou,Norwich,Chelsea,2021-10-23,False,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.4,0.03,71.78,0.0,Norwich,True,Leicester City,,
Pierre Lees-Melou,Norwich,Leicester City,,True,0,,,,,0,,,0.0,0,1.4,0.03,64.6,2.0,Norwich,False,Brentford,,
Pierre Lees-Melou,Norwich,Brentford,2021-11-06,False,90,0.0,0.02,0.0,0.15,2,1.0,3.0,8.0,0,1.6,0.02,66.91,0.0,Norwich,True,Southampton,,
Pierre Lees-Melou,Norwich,Southampton,,True,0,,,,,0,,,0.0,0,1.0,0.02,61.33,0.0,Norwich,True,Wolverhampton,,
Pierre Lees-Melou,Norwich,Wolverhampton,,True,0,,,,,0,,,0.0,0,0.4,0.0,56.62,1.0,Norwich,False,Newcastle United,,
Pierre Lees-Melou,Norwich,Newcastle United,2021-11-30,False,45,0.0,0.37,0.0,0.0,1,2.0,0.0,3.9,0,0.6,0.08,55.79,2.0,Norwich,False,Tottenham,,
Pierre Lees-Melou,Norwich,Tottenham,2021-12-05,False,71,0.0,0.02,0.0,0.06,2,1.0,1.0,3.3,0,1.0,0.08,56.8,0.0,Norwich,True,Manchester United,,
Pierre Lees-Melou,Norwich,Manchester United,2021-12-11,True,14,0.0,0.02,0.0,0.0,0,1.0,0.0,0.7,0,0.6,0.08,54.12,0.0,Norwich,True,Aston Villa,,
Pierre Lees-Melou,Norwich,Aston Villa,,True,0,,,,,0,,,0.0,0,0.6,0.08,50.94,1.0,Norwich,True,Arsenal,,
Pierre Lees-Melou,Norwich,Arsenal,2021-12-26,True,24,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0.8,0.08,49.44,2.0,Norwich,False,Crystal Palace,,
Pierre Lees-Melou,Norwich,Crystal Palace,2021-12-28,False,90,0.0,0.21,0.0,0.06,2,4.0,2.0,7.5,0,1.0,0.05,51.58,2.0,Norwich,False,West Ham,,
