name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Marcus Rashford,Man Utd,Leicester City,,True,0,,,,,0,,,0.0,0,21167,0.0,0.0,0.0,0.0,Man Utd,False,Southampton,,
Marcus Rashford,Man Utd,Southampton,,False,0,,,,,0,,,0.0,0,15818,0.0,0.0,0.0,0.0,Man Utd,False,Wolverhampton,,
Marcus Rashford,Man Utd,Wolverhampton,,False,0,,,,,0,,,0.0,0,14071,0.0,0.0,0.0,0.0,Man Utd,True,Newcastle United,,
Marcus Rashford,Man Utd,Newcastle United,,True,0,,,,,0,,,0.0,0,12776,0.0,0.0,0.0,0.0,Man Utd,False,West Ham,,
Marcus Rashford,Man Utd,West Ham,,False,0,,,,,0,,,0.0,0,12316,0.0,0.0,0.0,0.0,Man Utd,True,Aston Villa,,
Marcus Rashford,Man Utd,Aston Villa,,True,0,,,,,0,,,0.0,0,11988,0.0,0.0,0.0,0.0,Man Utd,True,Everton,,
Marcus Rashford,Man Utd,Everton,,True,0,,,,,0,,,0.0,0,11971,0.0,0.0,0.0,6.0,Man Utd,False,Leeds United,,
Marcus Rashford,Man Utd,Leeds United,2021-10-16,False,25,1.0,0.25,0.0,0.0,6,1.0,0.0,5.4,0,17592,1.2,0.05,3.12,2.0,Man Utd,True,Liverpool,,
Marcus Rashford,Man Utd,Liverpool,2021-10-24,True,61,0.0,0.08,0.0,0.0,2,3.0,0.0,4.8,0,39724,1.6,0.07,9.56,6.0,Man Utd,False,Tottenham,,
Marcus Rashford,Man Utd,Tottenham,2021-10-30,False,19,1.0,0.45,0.0,0.0,6,1.0,0.0,5.0,0,54451,2.8,0.16,10.5,1.0,Man Utd,True,Manchester City,,
Marcus Rashford,Man Utd,Manchester City,2021-11-06,True,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,72366,3.0,0.16,11.64,1.0,Man Utd,False,Watford,,
Marcus Rashford,Man Utd,Watford,2021-11-20,False,45,0.0,0.28,0.0,0.0,1,1.0,0.0,3.4,0,76621,3.2,0.21,14.42,1.0,Man Utd,False,Chelsea,,
Marcus Rashford,Man Utd,Chelsea,2021-11-28,False,76,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,66986,2.2,0.16,19.15,5.0,Man Utd,True,Arsenal,,
Marcus Rashford,Man Utd,Arsenal,2021-12-02,True,78,0.0,0.02,1.0,0.43,5,1.0,2.0,6.8,0,66196,2.8,0.35,23.36,3.0,Man Utd,True,Crystal Palace,,
Marcus Rashford,Man Utd,Crystal Palace,2021-12-05,True,75,0.0,0.0,0.0,0.23,3,0.0,3.0,5.9,0,70299,2.2,0.26,26.8,3.0,Man Utd,False,Norwich,,
Marcus Rashford,Man Utd,Norwich,2021-12-11,False,90,0.0,0.11,0.0,0.66,3,3.0,1.0,4.1,0,100516,2.6,0.28,30.75,2.0,Man Utd,False,Newcastle United,,
Marcus Rashford,Man Utd,Newcastle United,2021-12-27,False,90,0.0,0.11,0.0,0.0,2,2.0,0.0,4.8,0,111643,2.8,0.25,34.24,0.0,Man Utd,True,Burnley,,
Marcus Rashford,Man Utd,Burnley,,True,0,,,,,0,,,0.0,0,77686,2.6,0.25,32.33,1.0,Man Utd,True,Wolverhampton,,
Marcus Rashford,Man Utd,Wolverhampton,2022-01-03,True,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,65938,1.8,0.05,31.42,0.0,Man Utd,False,Aston Villa,,
Marcus Rashford,Man Utd,Aston Villa,,False,0,,,,,0,,,0.0,0,107360,1.2,0.05,29.85,6.0,Man Utd,False,Brentford,,
Marcus Rashford,Man Utd,Brentford,2022-01-19,False,19,1.0,0.09,0.0,0.0,6,1.0,0.0,5.3,0,107360,1.8,0.04,29.33,6.0,Man Utd,True,West Ham,,
Marcus Rashford,Man Utd,West Ham,2022-01-22,True,28,1.0,1.03,0.0,0.0,6,2.0,0.0,7.2,0,77278,2.6,0.22,29.27,2.0,Man Utd,False,Burnley,,
Marcus Rashford,Man Utd,Burnley,2022-02-08,False,84,0.0,0.15,0.0,0.14,2,3.0,1.0,9.1,0,115776,3.0,0.26,31.65,4.0,Man Utd,True,Southampton,,
Marcus Rashford,Man Utd,Southampton,2022-02-12,True,81,0.0,0.04,1.0,0.9,4,1.0,1.0,3.5,0,136802,3.6,0.46,33.71,1.0,Man Utd,True,Brighton,,
Marcus Rashford,Man Utd,Brighton,2022-02-15,True,11,0.0,0.0,0.0,0.07,1,0.0,1.0,1.4,0,136802,3.8,0.46,32.8,0.0,Man Utd,False,Leicester City,,
Marcus Rashford,Man Utd,Leicester City,,False,0,,,,,0,,,0.0,0,88308,2.6,0.45,31.54,1.0,Man Utd,True,Watford,,
Marcus Rashford,Man Utd,Watford,2022-02-26,True,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,85614,1.6,0.24,30.96,1.0,Man Utd,False,Manchester City,,
Marcus Rashford,Man Utd,Manchester City,2022-03-06,False,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,66239,1.4,0.21,30.79,2.0,Man Utd,True,Tottenham,,
Marcus Rashford,Man Utd,Tottenham,2022-03-12,True,67,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0,60238,1.0,0.0,32.03,1.0,Man Utd,True,Leeds United,,
Marcus Rashford,Man Utd,Leeds United,2022-04-02,True,35,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,57033,1.0,0.0,32.13,2.0,Man Utd,False,Everton,,
Marcus Rashford,Man Utd,Everton,2022-04-09,False,63,0.0,0.2,0.0,0.0,2,3.0,0.0,6.4,0,56749,1.4,0.04,33.13,1.0,Man Utd,True,Norwich,,
Marcus Rashford,Man Utd,Norwich,2022-04-16,True,16,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,59323,1.4,0.04,32.59,2.0,Man Utd,False,Liverpool,,
Marcus Rashford,Man Utd,Liverpool,2022-04-19,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.6,0,59323,1.6,0.04,34.33,1.0,Man Utd,False,Arsenal,,
Marcus Rashford,Man Utd,Arsenal,2022-04-23,False,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,57411,1.4,0.04,33.71,2.0,Man Utd,True,Chelsea,,
Marcus Rashford,Man Utd,Chelsea,2022-04-28,True,78,0.0,0.0,0.0,0.0,2,0.0,0.0,0.2,0,57411,1.6,0.04,34.97,0.0,Man Utd,True,Brentford,,
Marcus Rashford,Man Utd,Brentford,,True,0,,,,,0,,,0.0,0,56110,1.2,0.0,34.0,0.0,Man Utd,False,Brighton,,
Marcus Rashford,Man Utd,Brighton,,False,0,,,,,0,,,0.0,0,53928,1.0,0.0,33.08,0.0,Man Utd,False,Crystal Palace,,
Marcus Rashford,Man Utd,Crystal Palace,,False,0,,,,,0,,,0.0,0,52403,0.6,0.0,32.21,,Man Utd,True,Brighton,,
